"","id","subdiv","weight","avg_score_to_nearest_amenity","time_to_nearest_amenity","avg_time_to_any_amenity"
"55","59150008006","West Vancouver","no",0.0430694147998228,43.7179487179487,91.052830631198
"56","59150008006","West Vancouver","yes",0.0477973800409377,43.7179487179487,91.052830631198
"57","59150008007","West Vancouver","no",0.0433805580419684,43.4358974358974,90.5901082084942
"58","59150008007","West Vancouver","yes",0.0481096316235493,43.4358974358974,90.5901082084942
"59","59150008008","West Vancouver","no",0.0393907332161416,49.0769230769231,92.7313440141796
"60","59150008008","West Vancouver","yes",0.0439405566360739,49.0769230769231,92.7313440141796
"61","59150008009","West Vancouver","no",0.0383573981641332,50.7692307692308,93.2142344023178
"62","59150008009","West Vancouver","yes",0.0427825088716033,50.7692307692308,93.2142344023178
"63","59150009001","West Vancouver","no",0.0386346798847342,50.3846153846154,92.0080982624969
"64","59150009001","West Vancouver","yes",0.0430690584621913,50.3846153846154,92.0080982624969
"65","59150009002","West Vancouver","no",0.0380188967888899,51.4358974358974,93.055161519723
"66","59150009002","West Vancouver","yes",0.042416469219482,51.4358974358974,93.055161519723
"67","59150009003","West Vancouver","no",0.0453660152286845,43.3333333333333,88.7620907300287
"68","59150009003","West Vancouver","yes",0.0501259714568591,43.3333333333333,88.7620907300287
"69","59150009008","West Vancouver","no",0.0368986015077138,51.9487179487179,94.828061766084
"70","59150009008","West Vancouver","yes",0.0412831585216549,51.9487179487179,94.828061766084
"71","59150009009","West Vancouver","no",0.0421630655712103,45.8717948717949,91.2807087845711
"72","59150009009","West Vancouver","yes",0.0468435598885052,45.8717948717949,91.2807087845711
"73","59150009018","West Vancouver","no",0.0398301004720907,49.4871794871795,91.7584357113247
"74","59150009018","West Vancouver","yes",0.0444014371486673,49.4871794871795,91.7584357113247
"75","59150009019","West Vancouver","no",0.0353379730831321,53.9230769230769,95.7679771335209
"76","59150009019","West Vancouver","yes",0.03758141594711,53.9230769230769,95.7679771335209
"77","59150009021","West Vancouver","no",0.0338275340680514,57.2051282051282,95.9089181867535
"78","59150009021","West Vancouver","yes",0.0360779172666097,57.2051282051282,95.9089181867535
"79","59150009022","West Vancouver","no",0.0373815766338197,52.1282051282051,93.6212023334432
"80","59150009022","West Vancouver","yes",0.0417575527218949,52.1282051282051,93.6212023334432
"81","59150010001","West Vancouver","no",0.0415584796130101,45.4615384615385,92.2689400645219
"82","59150010001","West Vancouver","yes",0.0462381790341391,45.4615384615385,92.2689400645219
"83","59150010003","West Vancouver","no",0.0468657050093126,39.7692307692308,88.137549317139
"84","59150010003","West Vancouver","yes",0.0517047977659461,39.7692307692308,88.137549317139
"85","59150010004","West Vancouver","no",0.0425429706560077,44.4871794871795,91.4903771553703
"86","59150010004","West Vancouver","yes",0.0472742078283033,44.4871794871795,91.4903771553703
"87","59150010005","West Vancouver","no",0.0415735387237143,45.4615384615385,92.2482899914951
"88","59150010005","West Vancouver","yes",0.0462532140260764,45.4615384615385,92.2482899914951
"89","59150010011","West Vancouver","no",0.0358188029911795,53.5128205128205,95.4819506409255
"90","59150010011","West Vancouver","yes",0.0380604858404454,53.5128205128205,95.4819506409255
"91","59150010012","West Vancouver","no",0.0368232293504147,52.5128205128205,95.0877541488868
"92","59150010012","West Vancouver","yes",0.0411902768928525,52.5128205128205,95.0877541488868
"93","59150010013","West Vancouver","no",0.0479065030911771,38.5641025641026,87.1666939428438
"94","59150010013","West Vancouver","yes",0.0527698488181167,38.5641025641026,87.1666939428438
"95","59150010014","West Vancouver","no",0.0401347734458062,47.3589743589744,93.2320286626959
"96","59150010014","West Vancouver","yes",0.0447709857750149,47.3589743589744,93.2320286626959
"97","59150012001","West Vancouver","no",0.040615267306386,47.2820512820513,91.91716776791
"98","59150012001","West Vancouver","yes",0.0452553193945915,47.2820512820513,91.91716776791
"99","59150012005","West Vancouver","no",0.0427708095510342,44.025641025641,88.4977461636391
"100","59150012005","West Vancouver","yes",0.0473403357028895,44.025641025641,88.4977461636391
"101","59150012006","West Vancouver","no",0.0424009113483413,45.025641025641,89.9233939148677
"102","59150012006","West Vancouver","yes",0.0470258536056957,45.025641025641,89.9233939148677
"103","59150012009","West Vancouver","no",0.0420483147018302,43.6666666666667,89.5104133385584
"104","59150012009","West Vancouver","yes",0.0465850589435702,43.6666666666667,89.5104133385584
"105","59150012010","West Vancouver","no",0.0425853679681314,43.8205128205128,88.7624227277838
"106","59150012010","West Vancouver","yes",0.0471404259481819,43.8205128205128,88.7624227277838
"107","59150012012","West Vancouver","no",0.0426504372846555,44.4871794871795,89.443068945948
"108","59150012012","West Vancouver","yes",0.0472441325749013,44.4871794871795,89.443068945948
"109","59150013001","West Vancouver","no",0.0377307107669546,50.1538461538462,93.3568928766208
"110","59150013001","West Vancouver","yes",0.0399641392572909,50.1538461538462,93.3568928766208
"111","59150013002","West Vancouver","no",0.0140008621256498,94.3333333333333,111.111026226244
"112","59150013002","West Vancouver","yes",0.0180577918624891,94.3333333333333,111.111026226244
"113","59150013003","West Vancouver","no",0.0424600871472964,44.974358974359,89.4466092034115
"114","59150013003","West Vancouver","yes",0.0470862346937255,44.974358974359,89.4466092034115
"115","59150014003","West Vancouver","no",NA,NA,NA
"116","59150014003","West Vancouver","yes",NA,NA,NA
"117","59150014005","West Vancouver","no",NA,NA,NA
"118","59150014005","West Vancouver","yes",NA,NA,NA
"119","59150014007","West Vancouver","no",0.0315577463084576,56.5897435897436,98.9971726080318
"120","59150014007","West Vancouver","yes",0.0328855036988195,56.5897435897436,98.9971726080318
"121","59150014010","West Vancouver","no",NA,NA,NA
"122","59150014010","West Vancouver","yes",NA,NA,NA
"123","59150014011","West Vancouver","no",NA,NA,NA
"124","59150014011","West Vancouver","yes",NA,NA,NA
"125","59150014012","West Vancouver","no",0.0416398733572882,45.1025641025641,90.7062776021194
"126","59150014012","West Vancouver","yes",0.0462631933698937,45.1025641025641,90.7062776021194
"127","59150014013","West Vancouver","no",0.0415169684614804,45.3076923076923,91.0160694239671
"128","59150014013","West Vancouver","yes",0.0461605166673712,45.3076923076923,91.0160694239671
"129","59150014015","West Vancouver","no",NA,NA,NA
"130","59150014015","West Vancouver","yes",NA,NA,NA
"131","59150014016","West Vancouver","no",NA,NA,NA
"132","59150014016","West Vancouver","yes",NA,NA,NA
"133","59150014017","West Vancouver","no",0.0224633972079985,72.0606060606061,103.080134933731
"134","59150014017","West Vancouver","yes",0.0240371725958503,72.0606060606061,103.080134933731
"135","59150014020","West Vancouver","no",NA,NA,NA
"136","59150014020","West Vancouver","yes",NA,NA,NA
"137","59150014021","West Vancouver","no",NA,NA,NA
"138","59150014021","West Vancouver","yes",NA,NA,NA
"139","59150014022","West Vancouver","no",NA,NA,NA
"140","59150014022","West Vancouver","yes",NA,NA,NA
"141","59150014023","West Vancouver","no",0.0146337972833014,94.7142857142857,110.770716742392
"142","59150014023","West Vancouver","yes",0.0187510347315044,94.7142857142857,110.770716742392
"143","59150014024","West Vancouver","no",0.03598488952621,54.1025641025641,93.9671235580289
"144","59150014024","West Vancouver","yes",0.0382275407146849,54.1025641025641,93.9671235580289
"145","59150014025","West Vancouver","no",0.0341263221171825,55.6153846153846,96.3837703373123
"146","59150014025","West Vancouver","yes",0.0363744775063081,55.6153846153846,96.3837703373123
"147","59150015001","West Vancouver","no",0.0145414284819352,96.1428571428571,110.916222260342
"148","59150015001","West Vancouver","yes",0.0186482718970419,96.1428571428571,110.916222260342
"149","59150015002","West Vancouver","no",0.0540202036121707,34.2564102564103,84.8355848345332
"150","59150015002","West Vancouver","yes",0.0590853402847072,34.2564102564103,84.8355848345332
"151","59150015003","West Vancouver","no",0.0146701936724334,94,110.661152122731
"152","59150015003","West Vancouver","yes",0.0175090051313482,94,110.661152122731
"153","59150016003","West Vancouver","no",0.0327940881465867,55.5641025641026,99.1162658537229
"154","59150016003","West Vancouver","yes",0.0341080005101287,55.5641025641026,99.1162658537229
"155","59150016004","West Vancouver","no",0.0699219107895535,24.6153846153846,74.7989093309362
"156","59150016004","West Vancouver","yes",0.0754421540718644,24.6153846153846,74.7989093309362
"157","59150016005","West Vancouver","no",0.0579480143952303,31.5897435897436,82.718744394257
"158","59150016005","West Vancouver","yes",0.0631170955653345,31.5897435897436,82.718744394257
"159","59150017003","West Vancouver","no",0.0664020386251233,26.6666666666667,76.662323534273
"160","59150017003","West Vancouver","yes",0.0717803532077862,26.6666666666667,76.662323534273
"161","59150017005","West Vancouver","no",0.0621438119960115,29.5128205128205,80.0294659776252
"162","59150017005","West Vancouver","yes",0.0674395927379676,29.5128205128205,80.0294659776252
"163","59150017009","West Vancouver","no",0.0590054707613914,31.0512820512821,81.9089027131829
"164","59150017009","West Vancouver","yes",0.0642066857120826,31.0512820512821,81.9089027131829
"165","59150018001","West Vancouver","no",0.0638299350401224,28.5128205128205,79.1701137305286
"166","59150018001","West Vancouver","yes",0.0691839760508374,28.5128205128205,79.1701137305286
"167","59150018005","West Vancouver","no",0.0699219107895535,24.6153846153846,74.7989093309362
"168","59150018005","West Vancouver","yes",0.0754421540718644,24.6153846153846,74.7989093309362
"169","59150018006","West Vancouver","no",0.0663397630966749,26.6923076923077,76.6767744122223
"170","59150018006","West Vancouver","yes",0.0717134767397332,26.6923076923077,76.6767744122223
"171","59150018007","West Vancouver","no",0.0682323582438558,25.5897435897436,75.7341974249923
"172","59150018007","West Vancouver","yes",0.0736816900468828,25.5897435897436,75.7341974249923
"173","59150018008","West Vancouver","no",0.0607876371284219,29.9487179487179,80.9126112123938
"174","59150018008","West Vancouver","yes",0.0660326177323714,29.9487179487179,80.9126112123938
"175","59150018009","West Vancouver","no",0.0699219107895535,24.6153846153846,74.7989093309362
"176","59150018009","West Vancouver","yes",0.0754421540718644,24.6153846153846,74.7989093309362
"177","59150018010","West Vancouver","no",0.0682323582438558,25.5897435897436,75.7341974249923
"178","59150018010","West Vancouver","yes",0.0736816900468828,25.5897435897436,75.7341974249923
"179","59150018011","West Vancouver","no",0.0579375405908294,31.5641025641026,82.7042559951838
"180","59150018011","West Vancouver","yes",0.0631025333787973,31.5641025641026,82.7042559951838
"181","59150019001","West Vancouver","no",0.0146453407324883,95.2857142857143,110.758728315061
"182","59150019001","West Vancouver","yes",0.0187700312147305,95.2857142857143,110.758728315061
"183","59150019002","West Vancouver","no",0.0476438713261872,39.1282051282051,88.3454433718269
"184","59150019002","West Vancouver","yes",0.0525057393614157,39.1282051282051,88.3454433718269
"185","59150019003","West Vancouver","no",0.063921408244834,28.1282051282051,78.1896480627716
"186","59150019003","West Vancouver","yes",0.0692250055595478,28.1282051282051,78.1896480627716
"187","59150019004","West Vancouver","no",0.0621320930472117,29.5128205128205,80.0145389556684
"188","59150019004","West Vancouver","yes",0.0674323705999375,29.5128205128205,80.0145389556684
"189","59150019005","West Vancouver","no",0.0485972102252738,38.1282051282051,87.6737090214789
"190","59150019005","West Vancouver","yes",0.0534872623653437,38.1282051282051,87.6737090214789
"191","59150019006","West Vancouver","no",0.0656483918725714,27.1538461538462,77.3403296156127
"192","59150019006","West Vancouver","yes",0.0710040503179017,27.1538461538462,77.3403296156127
"193","59150019007","West Vancouver","no",0.0145414284819352,96.1428571428571,110.916222260342
"194","59150019007","West Vancouver","yes",0.0186482718970419,96.1428571428571,110.916222260342
"195","59150020001","West Vancouver","no",0.0413006055079498,44.7948717948718,90.7889322403263
"196","59150020001","West Vancouver","yes",0.0458961909548896,44.7948717948718,90.7889322403263
"197","59150020002","West Vancouver","no",0.041226297722046,45.5641025641026,91.214253517527
"198","59150020002","West Vancouver","yes",0.0458849685496822,45.5641025641026,91.214253517527
"199","59150020003","West Vancouver","no",0.0413006055079498,44.7948717948718,90.7889322403263
"200","59150020003","West Vancouver","yes",0.0458961909548896,44.7948717948718,90.7889322403263
"201","59150021001","West Vancouver","no",0.0538065613671025,33.8461538461538,84.683635415144
"202","59150021001","West Vancouver","yes",0.0588402808438494,33.8461538461538,84.683635415144
"203","59150021005","West Vancouver","no",0.0622120630870344,29.3589743589744,79.8907525383443
"204","59150021005","West Vancouver","yes",0.0675096000992625,29.3589743589744,79.8907525383443
"205","59150021006","West Vancouver","no",0.0579375405908294,31.5641025641026,82.7042559951838
"206","59150021006","West Vancouver","yes",0.0631025333787973,31.5641025641026,82.7042559951838
"207","59150022001","West Vancouver","no",0.0439350565532405,40.6410256410256,89.9576519616461
"208","59150022001","West Vancouver","yes",0.0485873824724645,40.6410256410256,89.9576519616461
"209","59150022002","West Vancouver","no",0.048048210823794,37.4358974358974,87.3308657842251
"210","59150022002","West Vancouver","yes",0.0528843936344081,37.4358974358974,87.3308657842251
"211","59150022003","West Vancouver","no",0.0494386080614464,36.5128205128205,86.5810897547522
"212","59150022003","West Vancouver","yes",0.0543290767923474,36.5128205128205,86.5810897547522
"213","59150023001","West Vancouver","no",0.0440425790454812,42.974358974359,90.9205018896692
"214","59150023001","West Vancouver","yes",0.0486984381686696,42.974358974359,90.9205018896692
"215","59150023005","West Vancouver","no",0.0599356063693645,30.7692307692308,81.619996180079
"216","59150023005","West Vancouver","yes",0.0651760926281548,30.7692307692308,81.619996180079
"217","59150023010","West Vancouver","no",0.0540937853344452,34.2820512820513,84.8931951457433
"218","59150023010","West Vancouver","yes",0.0591670764521263,34.2820512820513,84.8931951457433
"219","59150023011","West Vancouver","no",0.0480102312424835,38.3333333333333,87.8540413290274
"220","59150023011","West Vancouver","yes",0.0528784118404816,38.3333333333333,87.8540413290274
"221","59150024001","West Vancouver","no",0.0553576468795248,32.9230769230769,82.8825266227479
"222","59150024001","West Vancouver","yes",0.0604707240548355,32.9230769230769,82.8825266227479
"223","59150024002","West Vancouver","no",0.0550955501764955,33.3333333333333,83.4030671106312
"224","59150024002","West Vancouver","yes",0.0601724016558065,33.3333333333333,83.4030671106312
"225","59150024005","West Vancouver","no",0.0539893817164863,33.8717948717949,83.8655332306947
"226","59150024005","West Vancouver","yes",0.0590428300007164,33.8717948717949,83.8655332306947
"227","59150024006","West Vancouver","no",0.0550809371688068,33.3333333333333,83.4094988060261
"228","59150024006","West Vancouver","yes",0.060157893146497,33.3333333333333,83.4094988060261
"229","59150024012","West Vancouver","no",0.0537797656542083,34.7948717948718,85.2829036523649
"230","59150024012","West Vancouver","yes",0.0588468055385844,34.7948717948718,85.2829036523649
"231","59150024015","West Vancouver","no",0.0500332378574631,37.1538461538462,86.3942197763927
"232","59150024015","West Vancouver","yes",0.0549420620034797,37.1538461538462,86.3942197763927
"233","59150024016","West Vancouver","no",0.0529487329285065,35.3333333333333,85.6704897849504
"234","59150024016","West Vancouver","yes",0.0579913803136149,35.3333333333333,85.6704897849504
"235","59150024017","West Vancouver","no",0.0554255904280792,32.7948717948718,82.7938708551677
"236","59150024017","West Vancouver","yes",0.0605491306523527,32.7948717948718,82.7938708551677
"237","59150025001","West Vancouver","no",0.0479696640004127,38.8461538461538,87.6723481727567
"238","59150025001","West Vancouver","yes",0.0528391690320059,38.8461538461538,87.6723481727567
"239","59150025004","West Vancouver","no",0.0514159028498053,35.8205128205128,85.4766861405647
"240","59150025004","West Vancouver","yes",0.0563790053710603,35.8205128205128,85.4766861405647
"241","59150025007","West Vancouver","no",0.0525271341128399,35.3076923076923,85.6890498963491
"242","59150025007","West Vancouver","yes",0.0575411339568674,35.3076923076923,85.6890498963491
"243","59150025008","West Vancouver","no",0.0489760048017511,38.2051282051282,87.261308706973
"244","59150025008","West Vancouver","yes",0.0538486224152206,38.2051282051282,87.261308706973
"245","59150025009","West Vancouver","no",0.046845735695624,40.1794871794872,88.8606891067005
"246","59150025009","West Vancouver","yes",0.0516617077504355,40.1794871794872,88.8606891067005
"247","59150025010","West Vancouver","no",0.0512419469795652,36.1794871794872,85.6161908689204
"248","59150025010","West Vancouver","yes",0.0561886811848218,36.1794871794872,85.6161908689204
"249","59150027004","West Vancouver","no",0.109734331252196,15.4615384615385,67.957119329689
"250","59150027004","West Vancouver","yes",0.116598863740664,15.4615384615385,67.957119329689
"251","59150027005","West Vancouver","no",0.0980089867815123,17.9487179487179,69.841467030287
"252","59150027005","West Vancouver","yes",0.104442733226736,17.9487179487179,69.841467030287
"253","59150028001","West Vancouver","no",0.0879996439123395,19.6923076923077,70.8978786646269
"254","59150028001","West Vancouver","yes",0.0941099866450528,19.6923076923077,70.8978786646269
"255","59150028012","West Vancouver","no",0.114990766276631,14.4871794871795,66.9804577687268
"256","59150028012","West Vancouver","yes",0.122035683790896,14.4871794871795,66.9804577687268
"257","59150028013","West Vancouver","no",0.114990766276631,14.4871794871795,66.9874093688642
"258","59150028013","West Vancouver","yes",0.122035683790896,14.4871794871795,66.9874093688642
"259","59150028014","West Vancouver","no",0.0942700610216297,18.8205128205128,70.4863607084541
"260","59150028014","West Vancouver","yes",0.100557743394549,18.8205128205128,70.4863607084541
"261","59150028015","West Vancouver","no",0.0880838317888247,19.3076923076923,70.3665307632197
"262","59150028015","West Vancouver","yes",0.0941928713335855,19.3076923076923,70.3665307632197
"263","59150028017","West Vancouver","no",0.109763280342159,15.4615384615385,67.954242118891
"264","59150028017","West Vancouver","yes",0.116632581754534,15.4615384615385,67.954242118891
"265","59150028018","West Vancouver","no",0.10248497490783,16.7948717948718,68.4071548351796
"266","59150028018","West Vancouver","yes",0.109032542268053,16.7948717948718,68.4071548351796
"267","59150028019","West Vancouver","no",0.126297980386379,12.5641025641026,65.0457191670584
"268","59150028019","West Vancouver","yes",0.13372150898656,12.5641025641026,65.0457191670584
"269","59150029001","West Vancouver","no",0.0818970571732425,21.5641025641026,72.7314754287916
"270","59150029001","West Vancouver","yes",0.0878172811922235,21.5641025641026,72.7314754287916
"271","59150029002","West Vancouver","no",0.0835114118611884,21.5128205128205,72.7668943021316
"272","59150029002","West Vancouver","yes",0.0894676707501733,21.5128205128205,72.7668943021316
"273","59150029003","West Vancouver","no",0.0865126587073458,20.8461538461538,72.2257828426197
"274","59150029003","West Vancouver","yes",0.0925626806996854,20.8461538461538,72.2257828426197
"275","59150029005","West Vancouver","no",0.0907501107193028,19.9230769230769,72.3482321417111
"276","59150029005","West Vancouver","yes",0.0969502167352404,19.9230769230769,72.3482321417111
"277","59150029006","West Vancouver","no",0.0858140785857224,21.1025641025641,73.4325406597174
"278","59150029006","West Vancouver","yes",0.0917570467719701,21.1025641025641,73.4325406597174
"279","59150029007","West Vancouver","no",0.101434645559044,17.2820512820513,69.8041551329577
"280","59150029007","West Vancouver","yes",0.108023294045113,17.2820512820513,69.8041551329577
"281","59150029008","West Vancouver","no",0.109734331252196,15.4615384615385,67.961624353996
"282","59150029008","West Vancouver","yes",0.116598863740664,15.4615384615385,67.961624353996
"283","59150029010","West Vancouver","no",0.105229783126654,16.4615384615385,68.8377636876185
"284","59150029010","West Vancouver","yes",0.111933901185155,16.4615384615385,68.8377636876185
"285","59150030001","West Vancouver","no",0.0640222310566678,27.7179487179487,78.3096476510641
"286","59150030001","West Vancouver","yes",0.0694437142737592,27.7179487179487,78.3096476510641
"287","59150030004","West Vancouver","no",0.076130587286733,23.1794871794872,74.1575925222213
"288","59150030004","West Vancouver","yes",0.0818809950669435,23.1794871794872,74.1575925222213
"289","59150030005","West Vancouver","no",0.0810484893247588,22.6923076923077,74.1806942158628
"290","59150030005","West Vancouver","yes",0.086905469006284,22.6923076923077,74.1806942158628
"291","59150030006","West Vancouver","no",0.0713443122681326,26.0512820512821,77.1365618249408
"292","59150030006","West Vancouver","yes",0.076898077022448,26.0512820512821,77.1365618249408
"293","59150030007","West Vancouver","no",0.0628180877101271,28.974358974359,79.9704743392193
"294","59150030007","West Vancouver","yes",0.0681361434787381,28.974358974359,79.9704743392193
"295","59150030008","West Vancouver","no",0.0771530074642495,24,76.0355742867884
"296","59150030008","West Vancouver","yes",0.0827459423984366,24,76.0355742867884
"297","59150030009","West Vancouver","no",0.0771530074642495,24,76.0355742867884
"298","59150030009","West Vancouver","yes",0.0827459423984366,24,76.0355742867884
"299","59150030010","West Vancouver","no",0.0833922194204774,21.974358974359,74.1695496286474
"300","59150030010","West Vancouver","yes",0.0892452100180251,21.974358974359,74.1695496286474
"301","59150030011","West Vancouver","no",0.0858140785857224,21.1025641025641,73.4325406597174
"302","59150030011","West Vancouver","yes",0.0917570467719701,21.1025641025641,73.4325406597174
"303","59150030012","West Vancouver","no",0.0764830203215366,24.1282051282051,76.383109231457
"304","59150030012","West Vancouver","yes",0.0820622674937964,24.1282051282051,76.383109231457
"305","59150030013","West Vancouver","no",0.0718522203866935,25.0512820512821,75.7547492346729
"306","59150030013","West Vancouver","yes",0.0774928359441812,25.0512820512821,75.7547492346729
"307","59150031003","West Vancouver","no",0.0749247261770917,24.8461538461538,77.310618986394
"308","59150031003","West Vancouver","yes",0.0804418340312712,24.8461538461538,77.310618986394
"309","59150031004","West Vancouver","no",0.0596840936863057,30.5897435897436,82.1176918234294
"310","59150031004","West Vancouver","yes",0.0649769329198063,30.5897435897436,82.1176918234294
"311","59150031005","West Vancouver","no",0.0604961065012568,30.1538461538462,80.8508014485767
"312","59150031005","West Vancouver","yes",0.0657568219604408,30.1538461538462,80.8508014485767
"313","59150031009","West Vancouver","no",0.0448715582298998,35.5675675675676,80.4348559878364
"314","59150031009","West Vancouver","yes",0.0470761762847513,35.5675675675676,80.4348559878364
"315","59150031010","West Vancouver","no",0.0344079797347702,46.8108108108108,88.5513140621232
"316","59150031010","West Vancouver","yes",0.036656120069226,46.8108108108108,88.5513140621232
"317","59150032001","West Vancouver","no",0.0638737124150265,28.1538461538462,78.2099548841258
"318","59150032001","West Vancouver","yes",0.0691675510970024,28.1538461538462,78.2099548841258
"319","59150032004","West Vancouver","no",0.0699219107895535,24.6153846153846,74.7973708693977
"320","59150032004","West Vancouver","yes",0.0754421540718644,24.6153846153846,74.7973708693977
"321","59150032009","West Vancouver","no",0.076851862475781,22.7692307692308,73.6726028606544
"322","59150032009","West Vancouver","yes",0.0826196548694123,22.7692307692308,73.6726028606544
"323","59150032010","West Vancouver","no",0.0637829003478642,28.5384615384615,79.1947583959006
"324","59150032010","West Vancouver","yes",0.0691272203335716,28.5384615384615,79.1947583959006
"325","59150032011","West Vancouver","no",0.06394373538566,28.1282051282051,78.1917341623053
"326","59150032011","West Vancouver","yes",0.0692435887047629,28.1282051282051,78.1917341623053
"327","59150033002","West Vancouver","no",0.0337512115094668,49.5945945945946,91.5432628756156
"328","59150033002","West Vancouver","yes",0.0360010173059939,49.5945945945946,91.5432628756156
"329","59150033003","West Vancouver","no",0.0584159907063824,31.4358974358974,82.5707776489186
"330","59150033003","West Vancouver","yes",0.0635937318901095,31.4358974358974,82.5707776489186
"331","59150033004","West Vancouver","no",0.0594663725356852,30.8974358974359,81.7819987014207
"332","59150033004","West Vancouver","yes",0.064674497875112,30.8974358974359,81.7819987014207
"333","59150033007","West Vancouver","no",0.0353002593307635,45.8378378378378,87.8321699996751
"334","59150033007","West Vancouver","yes",0.0375441962996679,45.8378378378378,87.8321699996751
"335","59150033008","West Vancouver","no",0.0306996562686629,57.5128205128205,100.741372214393
"336","59150033008","West Vancouver","yes",0.0321073979562193,57.5128205128205,100.741372214393
"337","59150033009","West Vancouver","no",0.0525136786310178,35.1794871794872,85.5344754184698
"338","59150033009","West Vancouver","yes",0.0575175771111238,35.1794871794872,85.5344754184698
"339","59150033010","West Vancouver","no",0.019754535215842,79.2051282051282,105.628023158423
"340","59150033010","West Vancouver","yes",0.0214291096495076,79.2051282051282,105.628023158423
