"","art.or.cultural.centre.fromId","art.or.cultural.centre.nearest1","art.or.cultural.centre.sd1"
"94","59150024002",0.717777777777777,0.59789538718335
"95","59150024005",0.722847503373819,0.611715997111799
"96","59150024006",0.717777777777777,0.59789538718335
"97","59150024012",0.753927125506073,0.599518320031026
"98","59150024015",0.750179937022042,0.605038697013674
"99","59150024016",0.758335582546109,0.606755268863275
"100","59150024017",0.712487629329734,0.608391079781419
"101","59150025001",0.764948268106163,0.611555337362914
"102","59150025004",0.739158794421952,0.61311014374875
"103","59150025007",0.760539811066127,0.611956471476683
"104","59150025008",0.75965811965812,0.599992493081769
"105","59150025009",0.77685110211426,0.598562714918428
"106","59150025010",0.742244714349978,0.602336895118799
"107","59150027004",0.577588843904633,0.55559172827688
"108","59150027005",0.591255060728745,0.537504237276157
"109","59150028001",0.603598740440846,0.548776001096246
"110","59150028012",0.56855150697256,0.557843368725598
"111","59150028013",0.56855150697256,0.557843368725598
"112","59150028014",0.596986054880792,0.532780358751631
"113","59150028015",0.600512820512821,0.562543898394327
"114","59150028017",0.577588843904633,0.55559172827688
"115","59150028018",0.578911381016644,0.53344881038879
"116","59150028019",0.551799370220422,0.564808606397772
"117","59150029001",0.621673414304994,0.557314199228401
"118","59150029002",0.619028340080971,0.545401047648606
"119","59150029003",0.614619883040935,0.534497536379788
"120","59150029005",0.615942420152947,0.536988988760692
"121","59150029006",0.629388214125057,0.544385801980558
"122","59150029007",0.59434098065677,0.552109460827587
"123","59150029008",0.577588843904633,0.55559172827688
"124","59150029010",0.5857444894287,0.554445290034909
"125","59150030001",0.690004498425551,0.627364930438312
"126","59150030004",0.636441745389114,0.574462193891849
"127","59150030005",0.632694556905083,0.534112527723208
"128","59150030006",0.663112910481332,0.552109460827587
"129","59150030007",0.706756635177688,0.623347606134626
"130","59150030008",0.651650922177238,0.544088981293508
"131","59150030009",0.651650922177238,0.544088981293508
"132","59150030010",0.634017094017094,0.540965491591343
"133","59150030011",0.629388214125057,0.544385801980558
"134","59150030012",0.655177687809267,0.558652772967627
"135","59150030013",0.65319388214125,0.572433803465229
"136","59150031003",0.663553756185335,0.560042175887014
"137","59150031004",0.738717948717949,0.624313835185303
"138","59150031005",0.715793972109762,0.62078194052715
"139","59150031009",0.772877192982456,0.63950676556699
"140","59150031010",0.846070175438598,0.706222794637162
"141","59150032001",0.681848852901485,0.627296988139554
"142","59150032004",0.646581196581197,0.625533753591171
"143","59150032009",0.631592442645074,0.58248180771694
"144","59150032010",0.691327035537562,0.629180996624117
"145","59150032011",0.681628430049482,0.627466751615877
"146","59150033002",0.876035087719297,0.685130728319499
"147","59150033003",0.725713000449843,0.621326805091093
"148","59150033004",0.71799820062978,0.619549824496952
"149","59150033007",0.838210526315788,0.703844769138862
"150","59150033008",0.94988304093567,0.546617862037723
"151","59150033009",0.759217273954116,0.622399960458942
"152","59150033010",0.96421052631579,0.643377230204499
"153","59150034001",0.953464912280702,0.59001572211604
"154","59150034002",0.655838956365272,0.626936069272165
"155","59150034003",0.673031938821412,0.627201786090874
"156","59150035005",0.818070175438597,0.66540671773315
"157","59150035008",0.770440967283073,0.668988031397701
"158","59150035011",0.837354196301563,0.554731091999512
"159","59150035012",0.823878615457563,0.639633064974907
"160","59150035013",0.822716927453769,0.647744044659546
"161","59150035014",0.81737316263632,0.671077653851672
"162","59150036001",0.771602655286866,0.680111931700072
"163","59150036002",0.769046941678521,0.675443853563381
"164","59150036003",0.760915125651968,0.626251745749581
"165","59150036004",0.655177687809267,0.558652772967627
"166","59150036005",0.663553756185335,0.560042175887014
"167","59150036006",0.646360773729195,0.552698899031537
"168","59150036007",0.646360773729195,0.552698899031537
"169","59150037001",0.745116168800379,0.639034514024377
"170","59150037002",0.735822664770033,0.620512594608441
"171","59150037003",0.728620199146515,0.605512234428755
"172","59150037004",0.663553756185335,0.560042175887014
"173","59150037005",0.655177687809267,0.558652772967627
"174","59150037006",0.736519677572309,0.613675855571187
"175","59150037007",0.745580844001897,0.613325395893585
"176","59150038001",0.637984705353127,0.545025706337585
"177","59150038002",0.622114260008997,0.55426766342939
"178","59150038003",0.611533963112911,0.549105341068716
"179","59150038004",0.594120557804768,0.552381969994462
"180","59150038005",0.578029689608637,0.558892827004674
"181","59150039001",0.647242465137202,0.55484372317292
"182","59150039002",0.630049482681061,0.547685661877672
"183","59150039003",0.621012145748988,0.547812730112153
"184","59150039004",0.603598740440846,0.558099726112562
"185","59150039005",0.612636077372919,0.551103425569591
"186","59150039006",0.654957264957265,0.55894922105396
"187","59150039007",0.655838956365272,0.560957130694341
"188","59150040003",0.568992352676563,0.561658073059845
"189","59150040004",0.55995501574449,0.559497291827248
"190","59150040005",0.586185335132703,0.557843368725598
"191","59150040006",0.603598740440846,0.558099726112562
"192","59150040009",0.594781826360773,0.55559172827688
"193","59150041004",0.564143049932524,0.484273731052889
"194","59150041006",0.740469416785207,0.574901423961771
"195","59150042001",0.603598740440846,0.558099726112562
"196","59150042002",0.578029689608637,0.558892827004674
"197","59150042006",0.565686009896536,0.516588398653996
"198","59150042007",0.581115609536662,0.513343389566926
"199","59150042008",0.548272604588394,0.520916704691426
"200","59150042011",0.594781826360773,0.55559172827688
"201","59150043004",0.521381016644175,0.524363332898748
"202","59150044001",0.53063877642825,0.525094357430941
"203","59150044002",0.537251461988304,0.5173164829951
"204","59150044003",0.509037336932074,0.524424469885958
"205","59150045001",0.512123256860099,0.52182174277982
"206","59150045002",0.482366171839856,0.524424469885958
"207","59150045003",0.469140800719748,0.52503365605222
"208","59150045004",0.498457040035987,0.5341676258974
"209","59150046001",0.514547908232119,0.510029493775349
"210","59150046002",0.498016194331984,0.519960117869934
"211","59150047001",0.529757085020243,0.499957697639963
"212","59150047002",0.530859199280252,0.500852714412628
"213","59150047003",0.555987404408457,0.505976022596017
"214","59150048002",0.559514170040486,0.506470811541491
"215","59150048003",0.545627530364372,0.503309115720588
"216","59150048004",0.531079622132254,0.496564276927947
"217","59150048005",0.554885290148448,0.51228265255434
"218","59150048006",0.546950067476384,0.500983616527183
"219","59150048007",0.565906432748538,0.497329060723677
"220","59150048010",0.568992352676563,0.505603208915466
"221","59150049001",0.524907782276203,0.528197845911182
"222","59150049002",0.538794421952317,0.521127959985064
"223","59150049003",0.564143049932524,0.484273731052889
"224","59150049004",0.573841655420603,0.4853308874167
"225","59150049008",0.565024741340531,0.498866918781163
"226","59150049010",0.572739541160594,0.525134803184081
"227","59150049011",0.55885290148448,0.520853235126811
"228","59150049012",0.567669815564553,0.490561888812926
"229","59150049013",0.589712100764732,0.502951140027448
"230","59150050002",0.621452991452991,0.566696033054673
"231","59150050003",0.719791370317686,0.636765524119086
"232","59150050004",0.594120557804768,0.506050407684118
"233","59150050005",0.703295400663821,0.667837209212221
"234","59150050006",0.714215267899478,0.658523417441831
"235","59150050007",0.72257942152679,0.670445147655162
"236","59150050008",0.723508771929825,0.667068663314054
"237","59150050010",0.601835357624831,0.562747135968178
"238","59150051001",0.594120557804768,0.506050407684118
"239","59150051002",0.574282501124606,0.503640301741902
"240","59150051003",0.558632478632479,0.519467398802047
"241","59150051004",0.57604588394062,0.514889765587101
"242","59150051005",0.592577597840756,0.566838660670485
"243","59150051006",0.584201529464687,0.567200736274765
"244","59150051009",0.7174679943101,0.663308848158429
"245","59150051010",0.594781826360773,0.55894922105396
"246","59150052001",0.735357989568516,0.68846951770636
"247","59150052002",0.726993835941204,0.674026249087213
"248","59150052003",0.726529160739687,0.677160688497174
"249","59150052004",0.774390715789474,0.677515347259368
"250","59150052009",0.853029526315789,0.891277808685283
"251","59150052010",0.782522480701754,0.687710569079317
"252","59150052011",0.835263157894737,0.727526353299305
"253","59150053001",0.74046939122807,0.64428231210285
"254","59150053003",0.750227612280702,0.638331357468976
"255","59150053004",0.704111563157895,0.534057409315798
"256","59150053005",0.749298245614035,0.640352882383847
"257","59150053006",0.773925989473684,0.641360565499442
"258","59150054001",0.540998643859649,0.521612030985499
"259","59150054002",0.567228945614035,0.569041082464892
"260","59150054003",0.576266264912281,0.565165393901734
"261","59150054005",0.525128231578947,0.53453412796222
"262","59150054009",0.457237957894737,0.541476370129561
"263","59150054010",0.5421008,0.518560883907146
"264","59150055001",0.524466903508772,0.514006016948735
"265","59150055002",0.513225357894737,0.513389245922118
"266","59150055006",0.493607735087719,0.54677530965178
"267","59150055009",0.528654942105263,0.525518182534977
"268","59150055010",0.49669361754386,0.525739420776749
"269","59150055011",0.489860524561403,0.53629154319602
"270","59150055013",0.489860524561403,0.523564929788746
"271","59150055014",0.5141071,0.528724676468568
"272","59150056001",0.528214114035088,0.526778208090364
"273","59150056002",0.50330638245614,0.53032602673855
"274","59150056003",0.498677429824561,0.526459846536688
"275","59150056004",0.490962680701754,0.537734311681277
"276","59150056006",0.498457015789474,0.533448832811132
"277","59150056007",0.507494335087719,0.522198030526186
"278","59150056009",0.482366189473684,0.524424456679181
"279","59150056011",0.47531268245614,0.522198030526186
"280","59150056012",0.482366189473684,0.524424456679181
"281","59150056015",0.495371133333333,0.54993141989502
"282","59150056016",0.482366189473684,0.524424456679181
"283","59150056017",0.480382377192982,0.533504311342976
"284","59150056019",0.482366189473684,0.524424456679181
"285","59150056020",0.486995056140351,0.544336430686278
"286","59150056022",0.499118343859649,0.531938022530499
"287","59150056024",0.482366189473684,0.524424456679181
"288","59150056025",0.48060279122807,0.553419282927789
"289","59150056027",0.527332457894737,0.52112796002995
"290","59150059001",0.5421008,0.518560883907146
"291","59150059002",0.53328380877193,0.518885654225291
"292","59150059009",0.502645054385965,0.540589090888196
"293","59150059010",0.522924005263158,0.470487386887554
"294","59150059013",0.53350430877193,0.515988456183968
"295","59150059014",0.481925361403509,0.546823443240374
"296","59150062003",0.545407096491228,0.440071949987552
"297","59150064001",0.511241545614035,0.446135606113028
"298","59150064002",0.577809249122807,0.615568515855785
"299","59150064003",0.540778229824561,0.466717632851075
"300","59150064004",0.542541628070175,0.615868428224914
"301","59150064005",0.584642342105263,0.629652761043871
"302","59150064006",0.529757098245614,0.624964114725951
"303","59150064007",0.507494335087719,0.622578826059119
"304","59150064008",0.499338757894737,0.566292900109055
"305","59150064009",0.508816905263158,0.481351876897818
"306","59150067007",0.547611322807018,0.62711330047476
"307","59150067008",0.515429584210526,0.622857147803348
"308","59150067009",0.529316270175438,0.630982144419787
"309","59150068004",0.525128231578947,0.622356977040578
"310","59150068005",0.523805661403509,0.622098684513168
"311","59150069003",0.546950080701754,0.673014609009057
"312","59150069004",0.569874085964912,0.629559930095207
"313","59150069005",0.54430502631579,0.628613076595727
"314","59150070001",0.578250077192982,0.615221231210983
"315","59150070002",0.578250077192982,0.615221231210983
"316","59150070003",0.570535328070175,0.623962339468063
"317","59150070004",0.569433171929825,0.620094531726555
"318","59150070005",0.58949170877193,0.624657005387527
"319","59150070006",0.617264994736842,0.632941483472866
"320","59150070007",0.606464277192982,0.631970159222637
"321","59150070008",0.612636042105263,0.631763019456725
"322","59150070009",0.604480464912281,0.622120259713303
"323","59150071001",0.570314914035088,0.620233909151557
"324","59150071002",0.598969856140351,0.623602450664931
"325","59150071003",0.602496652631579,0.623191513029108
"326","59150071004",0.641511484210526,0.632280038321279
"327","59150071012",0.571416984210526,0.679050185250964
"328","59150071013",0.554885329824561,0.67804715073499
"329","59150071020",0.609550159649123,0.661399228681596
"330","59150071021",0.609550159649123,0.661399228681596
"331","59150071023",0.55907328245614,0.679206544008516
"332","59150071026",0.599190270175439,0.662339171786201
"333","59150071031",0.65076921754386,0.634760381431069
"334","59150071032",0.647683335087719,0.645617361660575
"335","59150071033",0.737174957894737,0.722432477804512
"336","59150071034",0.659586122807018,0.634502668341365
"337","59150072001",0.593459247368421,0.665448177803903
"338","59150072002",0.583099443859649,0.668938005850888
"339","59150072003",0.567228945614035,0.677001262033968
"340","59150072004",0.522262677192982,0.680197315264354
"341","59150072005",0.571637398245614,0.675975912938982
"342","59150072006",0.522262677192982,0.680648436309086
"343","59150072007",0.52468731754386,0.683813783552766
"344","59150072008",0.542321214035088,0.679996129024782
"345","59150072011",0.517854224561404,0.676141552894589
"346","59150072012",0.513445771929825,0.68562572200143
"347","59150073001",0.587728310526316,0.668400405994412
"348","59150073002",0.586626154385965,0.671957123480839
"349","59150073003",0.514327514035088,0.674385745834347
"350","59150073004",0.582217701754386,0.670532610812706
"351","59150073005",0.552019775438597,0.676072902930914
"352","59150073006",0.551138119298246,0.67855983341723
"353","59150073007",0.508816905263158,0.673605276164671
"354","59150074001",0.563040907017544,0.677228923519176
"355","59150074002",0.523144419298246,0.676419612566111
"356","59150075003",0.698821454385965,0.703493706847221
"357","59150075004",0.70455239122807,0.702548500283462
"358","59150075005",0.783684210526316,0.691114016961641
"359","59150075006",0.614399440350877,0.655002851651095
"360","59150075007",0.609109331578947,0.658866606679666
"361","59150075008",0.59257759122807,0.666375454426235
"362","59150075009",0.593900161403509,0.663883572199841
"363","59150075010",0.566567703508772,0.675878839201556
"364","59150075011",0.749071985964912,0.680834491552461
"365","59150076001",0.727128324561403,0.787564047513341
"366","59150076002",0.642393140350877,0.725649546416357
"367","59150076006",0.622995931578947,0.725682836918606
"368","59150076007",0.663553747368421,0.689073923673017
"369","59150077001",0.689349066666667,0.790751180244623
"370","59150077002",0.593018419298246,0.653555495910674
"371","59150077003",0.578029663157895,0.668946738826876
"372","59150077005",0.556428228070175,0.669016448874097
"373","59150077006",0.557089556140351,0.668964168769542
"374","59150077007",0.581556459649123,0.668347779229015
"375","59150077008",0.599851512280702,0.659142825271701
"376","59150078005",0.50308588245614,0.666902530609603
"377","59150078007",0.566567703508772,0.673156386579522
"378","59150078008",0.471565471929825,0.670425426965935
"379","59150078009",0.482586603508772,0.671147576503665
"380","59150079001",0.549595135087719,0.663897369111891
"381","59150079002",0.545407096491228,0.664698811192857
"382","59150079003",0.543423284210526,0.643873982023968
"383","59150079004",0.547170494736842,0.640233576092242
"384","59150080003",0.547611322807018,0.650289365834456
"385","59150080004",0.52578947368421,0.626086202597852
"386","59150080005",0.537251433333333,0.66739561139501
"387","59150081001",0.529316270175438,0.639966798060557
"388","59150081005",0.478178150877193,0.629473624317346
"389","59150081006",0.477957736842105,0.632267133389892
"390","59150081007",0.483909173684211,0.630075990016212
"391","59150081008",0.479059807017544,0.662329801056774
"392","59150081009",0.519838036842105,0.618293827766475
"393","59150081010",0.513225357894737,0.62441902960052
"394","59150081011",0.520058450877193,0.620365698766603
"395","59150082001",0.5,0.647158585032687
"396","59150082002",0.493607735087719,0.651499336969547
"397","59150083001",0.511682373684211,0.641748699890409
"398","59150083002",0.498457015789474,0.649042014371685
"399","59150084001",0.466054863157895,0.66750191191888
"400","59150084002",0.466275277192982,0.666536580566765
"401","59150085001",0.477737322807018,0.661399228681596
"402","59150085002",0.459442184210526,0.675123023951051
"403","59150086002",0.479500635087719,0.663565640338143
"404","59150086003",0.490742266666667,0.652247057334747
"405","59150086004",0.482586603508772,0.657404275536841
"406","59150087001",0.472887956140351,0.668461738707374
"407","59150088001",0.481484447368421,0.669312080419194
"408","59150089001",0.493828149122807,0.667674333506772
"409","59150089002",0.497134531578947,0.687671312574439
"410","59150089003",0.480823205263158,0.702225212599591
"411","59150090001",0.514327514035088,0.657182206586096
"412","59150090002",0.502204226315789,0.663584114960562
"413","59150090003",0.510359889473684,0.672087865375373
"414","59150090004",0.524466903508772,0.665335030808109
"415","59150091001",0.49448939122807,0.655853603790474
"416","59150091002",0.490301352631579,0.654016586053687
"417","59150092001",0.500220414035088,0.661724577986593
"418","59150092002",0.499559171929825,0.665759820781373
"419","59150093001",0.555546571929825,0.709599239832748
"420","59150093002",0.540778229824561,0.713363423911921
"421","59150094001",0.529977512280702,0.676532211209773
"422","59150094002",0.493166907017544,0.655793451523953
"423","59150094003",0.517413396491228,0.641293237706191
"424","59150095001",0.590373364912281,0.691293925473034
"425","59150095002",0.58949170877193,0.684900740304912
"426","59150095003",0.5980882,0.66917306274757
"427","59150095004",0.568771929824561,0.68320566469842
"428","59150095005",0.553783173684211,0.683310425845659
"429","59150096001",0.623657259649123,0.67183043591405
"430","59150096002",0.720794085964912,0.791160538179213
"431","59150096003",0.619248721052632,0.665271601741685
"432","59150096004",0.600072012280702,0.686854096522964
"433","59150096005",0.600953668421053,0.689515861373778
"434","59150096006",0.560836680701754,0.712156561903622
"435","59150096007",0.560836680701754,0.712156561903622
"436","59150097001",0.592136763157895,0.70567455316228
"437","59150097002",0.599631098245614,0.701538309875406
"438","59150097003",0.618587478947369,0.679662451887544
"439","59150097004",0.628506540350877,0.677789751521908
"440","59150097007",0.622995931578947,0.685676769660704
"441","59150097008",0.609770573684211,0.687130865943729
"442","59150097009",0.593900161403509,0.697949438772808
"443","59150097010",0.5700945,0.72066996720139
"444","59150098003",0.649667147368421,0.722336388322714
"445","59150098004",0.623657259649123,0.721941126768172
"446","59150099001",0.604039550877193,0.740706005009546
"447","59150099004",0.624759329824561,0.726304013620056
"448","59150100001",0.61748540877193,0.697568126157808
"449","59150100002",0.596545215789474,0.751493536929564
"450","59150100003",0.601394496491228,0.746778658701889
"451","59150100004",0.609550159649123,0.748433413622731
"452","59150100005",0.608007175438597,0.745557111717848
"453","59150100006",0.578911405263158,0.724160040568313
"454","59150100007",0.623877673684211,0.730348389504919
"455","59150101001",0.652532615789474,0.689242531647116
"456","59150101002",0.655398084210526,0.718776400802736
"457","59150101003",0.640188914035088,0.723524450872343
"458","59150101004",0.615942424561403,0.702630695863156
"459","59150102002",0.637103031578947,0.68649703299101
"460","59150102003",0.638646015789474,0.679965163165853
"461","59150102004",0.621673447368421,0.700429931593545
"462","59150103001",0.684714354385965,0.665746266468939
"463","59150103003",0.6540756,0.659851373693599
"464","59150103004",0.631812836842105,0.672931112227646
"465","59150103005",0.645919936842105,0.65546189466008
"466","59150103006",0.643054468421053,0.664794522429174
"467","59150103008",0.700805180701754,0.671313448804506
"468","59150104001",0.664655903508772,0.672146840501377
"469","59150104002",0.664655903508772,0.672146840501377
"470","59150104003",0.664655903508772,0.672146840501377
"471","59150104004",0.666860129824561,0.670352475152899
"472","59150104005",0.65936570877193,0.663065848721938
"473","59150104006",0.65936570877193,0.663065848721938
"474","59150104007",0.655618498245614,0.66678219873303
"475","59150104008",0.649226233333333,0.65506854091615
"476","59150105001",0.690004463157895,0.667302518243477
"477","59150105002",0.67876291754386,0.669081752429107
"478","59150105003",0.661129107017544,0.66728921544643
"479","59150105004",0.65716148245614,0.662721853894518
"480","59150105005",0.645038194736842,0.664383615072637
"481","59150105006",0.639086843859649,0.655733279946001
"482","59150105007",0.646360764912281,0.655853603790474
"483","59150105008",0.649887561403509,0.656691746178786
"484","59150105009",0.650548803508772,0.657861541890655
"485","59150105010",0.65936570877193,0.663065848721938
"486","59150106001",0.706315789473684,0.675131170486192
"487","59150106003",0.664214989473684,0.664671440890828
"488","59150106004",0.600512840350877,0.649520465019702
"489","59150106005",0.644817780701754,0.647487904183737
"490","59150106006",0.648344577192982,0.6562885729896
"491","59150106008",0.708299601754386,0.661903261601581
"492","59150107001",0.676779105263158,0.688013263605843
"493","59150107002",0.669505184210526,0.684646766288496
"494","59150107003",0.655618498245614,0.684336658251296
"495","59150108001",0.647683335087719,0.685351755834718
"496","59150109001",0.65716148245614,0.685647587632529
"497","59150109002",0.604700878947368,0.660688010773985
"498","59150109003",0.650328389473684,0.685351755834718
"499","59150109004",0.62057129122807,0.632941483472866
"500","59150109005",0.62057129122807,0.632941483472866
"501","59150109006",0.607786761403509,0.617911457363603
"502","59150110001",0.623657259649123,0.664817286679959
"503","59150110004",0.620791705263158,0.665583821590766
"504","59150110005",0.629829024561404,0.655129188424766
"505","59150111002",0.637764273684211,0.666205116589038
"506","59150111003",0.682730542105263,0.668150227266714
"507","59150111004",0.700143938596491,0.664876460795566
"508","59150111007",0.595883973684211,0.666737600023778
"509","59150112001",0.607786761403509,0.617911457363603
"510","59150112002",0.605141707017544,0.608880452345277
"511","59150112003",0.605141707017544,0.608880452345277
"512","59150112004",0.608448003508772,0.605648661455679
"513","59150112005",0.608448003508772,0.605648661455679
"514","59150112006",0.615722010526316,0.684488125781666
"515","59150112007",0.633576235087719,0.684199725988825
"516","59150112008",0.632033250877193,0.682397489873289
"517","59150112009",0.657381896491228,0.684676232513266
"518","59150112010",0.666860129824561,0.691540782878635
"519","59150112012",0.621232533333333,0.621911729486019
"520","59150112014",0.675897449122807,0.693931021747253
"521","59150112017",0.643054468421053,0.681062928314087
"522","59150113002",0.603157894736842,0.63552919747351
"523","59150113005",0.607566347368421,0.65070855263029
"524","59150114001",0.64856499122807,0.659205687087331
"525","59150114002",0.653634685964912,0.662945111006216
"526","59150114003",0.674795292982456,0.68836462986289
"527","59150114004",0.634017063157895,0.649846935115437
"528","59150114005",0.6119748,0.653678697602618
"529","59150114006",0.602055738596491,0.640073611665919
"530","59150114007",0.597867785964912,0.658953929738009
"531","59150115001",0.611313557894737,0.654368571022681
"532","59150115003",0.602496652631579,0.661153267835808
"533","59150115004",0.567008531578947,0.676423624365493
"534","59150115005",0.591034607017544,0.665189977963286
"535","59150115007",0.587948724561404,0.666724186655058
"536","59150116001",0.65076921754386,0.646263529962365
"537","59150116002",0.610431815789474,0.655471988978258
"538","59150116003",0.658582654385965,0.696280516670427
"539","59150116004",0.671929824561403,0.695797170963342
"540","59150116005",0.696135738596491,0.721820304761176
"541","59150116006",0.662010763157895,0.718491727554518
"542","59150116007",0.602717066666667,0.65958208669808
"543","59150116008",0.604700878947368,0.65824337379071
"544","59150117001",0.627845212280702,0.634351502383024
"545","59150117002",0.609770573684211,0.605262495675524
"546","59150117003",0.628286126315789,0.621232601402631
"547","59150117004",0.628286126315789,0.621232601402631
"548","59150117005",0.616383252631579,0.685062320441797
"549","59150117006",0.628286126315789,0.621232601402631
"550","59150117007",0.632033250877193,0.673118893678402
"551","59150117008",0.6399685,0.676544272532225
"552","59150117009",0.624538915789474,0.709931902101506
"553","59150117010",0.639086843859649,0.683914126044713
"554","59150117011",0.658043224561404,0.690856877318059
"555","59150117012",0.629829024561404,0.683757982354225
"556","59150118001",0.912631578947368,0.674303094472376
"557","59150118002",0.910388754385965,0.694259744525212
"558","59150118003",0.907617245614035,0.723748275788653
"559","59150119001",0.674354464912281,0.731072093126656
"560","59150119003",0.69287001754386,0.728573185662177
"561","59150119004",0.665096731578947,0.727340351760161
"562","59150119005",0.703670735087719,0.717141301303078
"563","59150120001",0.707417945614035,0.724377387845674
"564","59150120002",0.663994575438597,0.729431850881498
"565","59150120003",0.736734129824561,0.704507025020739
"566","59150121002",0.747314433333333,0.681059112443806
"567","59150121004",0.737836285964912,0.683980959096884
"568","59150121005",0.737174957894737,0.684757248747281
"569","59150121006",0.705434133333333,0.694702281717962
"570","59150122001",0.677440433333333,0.72917324112904
"571","59150122002",0.686257338596491,0.727718196737912
"572","59150122003",0.725051756140351,0.687328074149767
"573","59150122004",0.723508771929825,0.688318544891457
"574","59150122005",0.72725598245614,0.687317349642723
"575","59150123001",0.701246094736842,0.7251771872278
"576","59150123003",0.705213633333333,0.706955645078811
"577","59150123004",0.733207419298246,0.687510580542434
"578","59150123006",0.738497528070175,0.683746826550683
"579","59150123007",0.73475031754386,0.725311035924812
"580","59150123008",0.711385484210526,0.699229431859727
