"","theatre.performance.and.concert.hall.fromId","theatre.performance.and.concert.hall.nearest1","theatre.performance.and.concert.hall.sd1"
"60","59150014024",0.581115609536662,0.543641980034115
"61","59150014025",0.608888888888889,0.530860101433851
"62","59150015001",0.863631578947368,0.717844561711609
"63","59150015002",0.456356275303644,0.555533276499796
"64","59150015003",0.862375168690957,0.782278017133773
"65","59150016003",0.623065558633426,0.604222887480207
"66","59150016004",0.364439946018893,0.580015538840457
"67","59150016005",0.433211875843454,0.544714503855865
"68","59150017003",0.38119208277103,0.560791438341928
"69","59150017005",0.410728744939271,0.543525741929374
"70","59150017009",0.426599190283401,0.542372184630364
"71","59150018001",0.402793522267207,0.546421523887462
"72","59150018005",0.364439946018893,0.580015538840457
"73","59150018006",0.381412505623032,0.559328995807328
"74","59150018007",0.37259559154296,0.568546195210177
"75","59150018008",0.418002699055331,0.539033200276816
"76","59150018009",0.364439946018893,0.580015538840457
"77","59150018010",0.37259559154296,0.568546195210177
"78","59150018011",0.433211875843454,0.544714503855865
"79","59150019001",0.868867623604466,0.74260952472887
"80","59150019002",0.496914080071974,0.572250543889379
"81","59150019003",0.396401259559154,0.550596328704975
"82","59150019004",0.410728744939271,0.543525741929374
"83","59150019005",0.488538011695907,0.570734142263094
"84","59150019006",0.388466036887089,0.557285510169989
"85","59150019007",0.863631578947368,0.717844561711609
"86","59150020001",0.534385964912281,0.626960222984662
"87","59150020002",0.540946445060018,0.61391718630326
"88","59150020003",0.534385964912281,0.626960222984662
"89","59150021001",0.453049932523616,0.581056616404841
"90","59150021005",0.409406207827261,0.555796022864174
"91","59150021006",0.433211875843454,0.544714503855865
"92","59150022001",0.510359874044084,0.633114127093265
"93","59150022002",0.482586594691858,0.612991454820943
"94","59150022003",0.475092217723797,0.604364003397054
"95","59150023001",0.531520467836258,0.576832706557522
"96","59150023005",0.425497076023392,0.514709157853872
"97","59150023010",0.457237966711651,0.552698899031537
"98","59150023011",0.490742240215924,0.579099273771323
"99","59150024001",0.435856950067476,0.554652096442926
"100","59150024002",0.439383715699505,0.538421096150458
"101","59150024005",0.443792172739542,0.555225805092025
"102","59150024006",0.439383715699505,0.538421096150458
"103","59150024012",0.461426000899685,0.537681254345361
"104","59150024015",0.472226720647774,0.546614646693722
"105","59150024016",0.465614035087719,0.537769637647745
"106","59150024017",0.434534412955466,0.558468786423375
"107","59150025001",0.485672514619883,0.557757760185626
"108","59150025004",0.460544309491678,0.557414541824604
"109","59150025007",0.464732343679712,0.559665286151124
"110","59150025008",0.481264057579847,0.543691752262552
"111","59150025009",0.498236617183986,0.544533860516955
"112","59150025010",0.463630229419703,0.546614646693722
"113","59150027004",0.296329284750337,0.480931605800216
"114","59150027005",0.313081421502474,0.46961392331788
"115","59150028001",0.325865946918578,0.496673914622315
"116","59150028012",0.287291947818264,0.4853308874167
"117","59150028013",0.287291947818264,0.4853308874167
"118","59150028014",0.319473684210526,0.464156305336913
"119","59150028015",0.320796221322538,0.514889765587101
"120","59150028017",0.296329284750337,0.480931605800216
"121","59150028018",0.302280701754386,0.468584505889399
"122","59150028019",0.270539811066127,0.488223017808812
"123","59150029001",0.342618083670715,0.505278899657568
"124","59150029002",0.342397660818714,0.478602198486847
"125","59150029003",0.337768780926675,0.461363397935312
"126","59150029005",0.336666666666667,0.462632486257171
"127","59150029006",0.347246963562753,0.470668317156196
"128","59150029007",0.312420152946469,0.483077916732521
"129","59150029008",0.296329284750337,0.480931605800216
"130","59150029010",0.304484930274404,0.481641799274491
"131","59150030001",0.391551956815115,0.600146992243537
"132","59150030004",0.355843454790823,0.532425633083964
"133","59150030005",0.354741340530814,0.468288297634658
"134","59150030006",0.38119208277103,0.496838131034498
"135","59150030007",0.405218173639226,0.560583910076918
"136","59150030008",0.370832208726946,0.466377636512628
"137","59150030009",0.370832208726946,0.466377636512628
"138","59150030010",0.353639226270805,0.463377955276284
"139","59150030011",0.347246963562753,0.470668317156196
"140","59150030012",0.374358974358974,0.466566688036441
"141","59150030013",0.369950517318939,0.545172758111661
"142","59150031003",0.382073774179037,0.46705644453263
"143","59150031004",0.421309041835357,0.574629261212299
"144","59150031005",0.416018893387314,0.57868915141621
"145","59150031009",0.456785206258891,0.773876739603567
"146","59150031010",0.537638691322902,0.765610089753061
"147","59150032001",0.396621682411156,0.549105341068716
"148","59150032004",0.364439946018893,0.580015538840457
"149","59150032009",0.353198380566801,0.53163670520147
"150","59150032010",0.403013945119208,0.545025706337585
"151","59150032011",0.396401259559154,0.550596328704975
"152","59150033002",0.562963489805595,0.742004123485121
"153","59150033003",0.43144849302744,0.541476374967678
"154","59150033004",0.42527665317139,0.539242147539683
"155","59150033007",0.531133238501659,0.765737907445613
"156","59150033008",0.645009233610342,0.701661294694128
"157","59150033009",0.463630229419703,0.563233115321279
"158","59150033010",0.780064635272392,0.806085996808513
"159","59150033011",0.862375168690957,0.782278017133773
"160","59150034001",0.636638965835642,0.702594586138388
"161","59150034002",0.37259559154296,0.568546195210177
"162","59150034003",0.388466036887089,0.557285510169989
"163","59150035005",0.497211948790896,0.662579964212096
"164","59150035008",0.438662873399716,0.644672636860882
"165","59150035011",0.515798956851588,0.552338718782221
"166","59150035012",0.50348506401138,0.633920266585086
"167","59150035013",0.501394025604552,0.646821480629206
"168","59150035014",0.496747273589379,0.666029029679055
"169","59150035015",0.869649122807017,0.754100990505316
"170","59150035016",0.895438596491228,0.754100990505316
"171","59150036001",0.43959222380275,0.653182560456637
"172","59150036002",0.437268847795164,0.651334373081856
"173","59150036003",0.429834044570886,0.607625437430714
"174","59150036004",0.370832208726946,0.437170969235021
"175","59150036005",0.378987854251012,0.442837068828026
"176","59150036006",0.363778677462888,0.443128555248325
"177","59150036007",0.363778677462888,0.443128555248325
"178","59150037001",0.41728781412992,0.620154196642082
"179","59150037002",0.407994310099573,0.606007063568482
"180","59150037003",0.399165481270745,0.593148444553095
"181","59150037004",0.37259559154296,0.447441764331834
"182","59150037005",0.370832208726946,0.437170969235021
"183","59150037006",0.408226647700332,0.598016772970726
"184","59150037007",0.417752489331436,0.600836870403239
"185","59150038001",0.353198380566801,0.456906856555779
"186","59150038002",0.341736392262708,0.460641909959984
"187","59150038003",0.332699055330634,0.463923478363555
"188","59150038004",0.312860998650472,0.486223250570161
"189","59150038005",0.296549707602339,0.481158160792272
"190","59150039001",0.360692757534863,0.449774983820879
"191","59150039002",0.347026540710751,0.440521838325744
"192","59150039003",0.339973009446694,0.452271761988945
"193","59150039004",0.321016644174539,0.465464842199497
"194","59150039005",0.331376518218624,0.455642157083733
"195","59150039006",0.364660368870896,0.452447583444971
"196","59150039007",0.364660368870896,0.452447583444971
"197","59150040003",0.287512370670266,0.485608738148047
"198","59150040004",0.278475033738191,0.490882973348898
"199","59150040005",0.304705353126406,0.476790942511354
"200","59150040006",0.320575798470535,0.465922350717168
"201","59150040009",0.313522267206478,0.484648208308726
"202","59150041004",0.309334233018443,0.457699094138523
"203","59150041006",0.413105737316264,0.566348485456208
"204","59150042001",0.322118758434548,0.465884310201699
"205","59150042002",0.295888439046334,0.480379109750189
"206","59150042006",0.292361673414305,0.480150661209404
"207","59150042007",0.308232118758435,0.480931605800216
"208","59150042008",0.275389113810167,0.483457193372616
"209","59150042011",0.311538461538462,0.483709194354244
"210","59150043004",0.249820062977958,0.494596554359338
"211","59150044001",0.259077822762034,0.489769076366535
"212","59150044002",0.270098965362124,0.484117256131625
"213","59150044003",0.244970760233918,0.48843263274203
"214","59150045001",0.248056680161943,0.488223017808812
"215","59150045002",0.223589743589743,0.461920739985933
"216","59150045003",0.208821412505623,0.454917844432407
"217","59150045004",0.235933423301844,0.492558008050092
"218","59150046001",0.255991902834008,0.472281314095154
"219","59150046002",0.239239766081872,0.473271122859331
"220","59150047001",0.270098965362124,0.468176977714335
"221","59150047002",0.270760233918128,0.473271122859331
"222","59150047003",0.293684210526316,0.488042973932927
"223","59150048002",0.298974358974359,0.468028345155704
"224","59150048003",0.286630679262258,0.469833049236672
"225","59150048004",0.270980656770131,0.467842222336683
"226","59150048005",0.287291947818264,0.479099174065076
"227","59150048006",0.28685110211426,0.468842922306844
"228","59150048007",0.304264507422402,0.469247570980425
"229","59150048010",0.30272154745839,0.478102573301761
"230","59150049001",0.275609536662168,0.500931277621286
"231","59150049002",0.289496176338281,0.499984144037365
"232","59150049003",0.309334233018443,0.457699094138523
"233","59150049004",0.314183535762483,0.462039740393761
"234","59150049008",0.303382816014395,0.474424418296308
"235","59150049010",0.320796221322538,0.512213055218373
"236","59150049011",0.308452541610436,0.513480865594376
"237","59150049012",0.312420152946469,0.447441764331834
"238","59150049013",0.326086369770581,0.463338867555769
"239","59150050002",0.358929374718849,0.54423750915363
"240","59150050003",0.397539118065434,0.627142189660423
"241","59150050004",0.329613135402609,0.466943650767471
"242","59150050005",0.381275486012328,0.660793407366989
"243","59150050006",0.392195353247985,0.651275842814154
"244","59150050007",0.400791844476055,0.664957497043531
"245","59150050008",0.401953532479848,0.660326777808145
"246","59150050010",0.345483580746738,0.540811681895622
"247","59150051001",0.329613135402609,0.466943650767471
"248","59150051002",0.310877192982456,0.478169344098011
"249","59150051003",0.291039136302294,0.480931605800216
"250","59150051004",0.30646873594242,0.48905867896408
"251","59150051005",0.307130004498426,0.503944976543693
"252","59150051006",0.299856050382366,0.48914777370244
"253","59150051009",0.395680417259365,0.656452271305153
"254","59150051010",0.311979307242465,0.479692086606817
"255","59150052001",0.414035087719298,0.682709690265146
"256","59150052002",0.404741583688952,0.671077653851672
"257","59150052003",0.404509229824561,0.675262711562728
"258","59150052004",0.452603159649123,0.676568058793636
"259","59150052009",0.572843915789474,0.79869602187976
"260","59150052010",0.468102461403509,0.747159958525106
"261","59150052011",0.51855028245614,0.756017866459005
"262","59150053001",0.418449471929825,0.638787322755946
"263","59150053003",0.427045963157895,0.633439918975108
"264","59150053004",0.379649122807018,0.514414962022134
"265","59150053005",0.434621449122807,0.740376701560373
"266","59150053006",0.451906156140351,0.63849924111471
"267","59150054001",0.274727829824561,0.478402674479638
"268","59150054002",0.288614515789474,0.471029174318835
"269","59150054003",0.296770092982456,0.472103498753931
"270","59150054005",0.255330621052632,0.483046270682419
"271","59150054009",0.194053112280702,0.466717632851075
"272","59150054010",0.277593384210526,0.47442440111832
"273","59150055001",0.265470096491228,0.472742156847883
"274","59150055002",0.254228550877193,0.475151026237647
"275","59150055006",0.226455264912281,0.48057443589856
"276","59150055009",0.2619433,0.47836939983023
"277","59150055010",0.238137638596491,0.477968871506765
"278","59150055011",0.224691866666667,0.48744028541229
"279","59150055013",0.231745373684211,0.475769356561644
"280","59150055014",0.249158770175439,0.483077881241484
"281","59150056001",0.258637003508772,0.491926184317207
"282","59150056002",0.234170014035088,0.491926184317207
"283","59150056003",0.232186201754386,0.488671643019465
"284","59150056004",0.229320733333333,0.490210340116373
"285","59150056006",0.236153826315789,0.492786756713132
"286","59150056007",0.240782692982456,0.497546467117264
"287","59150056009",0.22314888245614,0.467394049951941
"288","59150056011",0.215434133333333,0.460762507806553
"289","59150056012",0.22314888245614,0.467394049951941
"290","59150056015",0.221826398245614,0.486253908390661
"291","59150056016",0.22314888245614,0.467394049951941
"292","59150056017",0.222708054385965,0.471029174318835
"293","59150056019",0.22314888245614,0.467394049951941
"294","59150056020",0.222267226315789,0.490532668203104
"295","59150056022",0.236594654385965,0.492041382370652
"296","59150056024",0.223589710526316,0.461920766226971
"297","59150056025",0.212348164912281,0.481802482873159
"298","59150056027",0.257094019298246,0.477801474504236
"299","59150059001",0.277152470175439,0.477364922456655
"300","59150059002",0.268776392982456,0.482982845886824
"301","59150059009",0.239239794736842,0.497329020613196
"302","59150059010",0.259518659649123,0.41186801530926
"303","59150059013",0.269437721052632,0.476689259268571
"304","59150059014",0.219401671929825,0.478801318260933
"305","59150062003",0.279577110526316,0.391277649215593
"306","59150064001",0.2480567,0.379615815927949
"307","59150064002",0.296329264912281,0.551317733007908
"308","59150064003",0.272523603508772,0.420343173311366
"309","59150064004",0.260841229824561,0.545612550053338
"310","59150064005",0.304484928070175,0.555152421811587
"311","59150064006",0.248717942105263,0.545352167323137
"312","59150064007",0.226675678947368,0.565165393901734
"313","59150064008",0.22535310877193,0.547542504735311
"314","59150064009",0.242325677192982,0.452051504536875
"315","59150067007",0.265910924561404,0.568342422527082
"316","59150067008",0.2339496,0.560832864730738
"317","59150067009",0.247174957894737,0.571882918199303
"318","59150068004",0.244089075438596,0.564795384656213
"319","59150068005",0.242325677192982,0.563246553025396
"320","59150069003",0.241664435087719,0.546292556322997
"321","59150069004",0.264588354385965,0.547335323864102
"322","59150069005",0.250701754385965,0.552999742948717
"323","59150070001",0.296990592982456,0.562787727614814
"324","59150070002",0.296990592982456,0.562787727614814
"325","59150070003",0.283985563157895,0.54517278840127
"326","59150070004",0.283985563157895,0.54517278840127
"327","59150070005",0.303162357894737,0.541679972323245
"328","59150070006",0.324984292982456,0.54213641468166
"329","59150070007",0.319253270175439,0.53389184433974
"330","59150070008",0.328290589473684,0.53602197534762
"331","59150070009",0.322559566666667,0.56272003941566
"332","59150071001",0.288173601754386,0.565323547245791
"333","59150071002",0.315065231578947,0.542388997862182
"334","59150071003",0.321898324561403,0.569079023701395
"335","59150071004",0.346144814035088,0.536237731263721
"336","59150071012",0.275168657894737,0.550349492078959
"337","59150071013",0.263045456140351,0.548066353505308
"338","59150071020",0.324984292982456,0.533170834583912
"339","59150071021",0.324984292982456,0.533170834583912
"340","59150071023",0.273846173684211,0.545156423730579
"341","59150071026",0.308893380701754,0.531693306225225
"342","59150071031",0.36311738245614,0.544665290682668
"343","59150071032",0.340854705263158,0.544976655045686
"344","59150071033",0.373036443859649,0.563233099361793
"345","59150071034",0.354741305263158,0.539675956663529
"346","59150072001",0.304264514035088,0.529461203133189
"347","59150072002",0.289496171929825,0.542388997862182
"348","59150072003",0.275609571929825,0.547446926604751
"349","59150072004",0.228218663157895,0.533263642161631
"350","59150072005",0.283324321052632,0.535099407097685
"351","59150072006",0.229100319298246,0.53972788933989
"352","59150072007",0.231304545614035,0.545514974122856
"353","59150072008",0.246072887719298,0.542372183240384
"354","59150072011",0.236594654385965,0.541476370129561
"355","59150072012",0.232847529824561,0.544665290682668
"356","59150073001",0.294345452631579,0.540743261671096
"357","59150073002",0.298313077192982,0.529750384357726
"358","59150073003",0.234610928070175,0.530745928482717
"359","59150073004",0.290818742105263,0.530860079220327
"360","59150073005",0.266351752631579,0.541067881521803
"361","59150073006",0.26524968245614,0.53578763465743
"362","59150073007",0.229541147368421,0.531239766016511
"363","59150074001",0.272303189473684,0.546871497736956
"364","59150074002",0.243648247368421,0.531994455734814
"365","59150075003",0.327629347368421,0.654764858550313
"366","59150075004",0.333801198245614,0.65162523286461
"367","59150075005",0.454152075438597,0.743242866467805
"368","59150075006",0.328511003508772,0.542439432678473
"369","59150075007",0.32123708245614,0.538578894327046
"370","59150075008",0.304484928070175,0.53040247563491
"371","59150075009",0.30712998245614,0.528197840453867
"372","59150075010",0.279797610526316,0.543525742616845
"373","59150075011",0.452388677192982,0.736755517750666
"374","59150076001",0.380310364912281,0.754741684169487
"375","59150076002",0.287732773684211,0.656567499332839
"376","59150076006",0.262384128070175,0.657596291051246
"377","59150076007",0.320134926315789,0.54140843064947
"378","59150077001",0.346365314035088,0.74414965528738
"379","59150077002",0.291039156140351,0.569671687374349
"380","59150077003",0.279577110526316,0.564290846152048
"381","59150077005",0.263265870175439,0.551134061045175
"382","59150077006",0.264367940350877,0.559075993420156
"383","59150077007",0.281781336842105,0.57087073958758
"384","59150077008",0.3040441,0.56413090567672
"385","59150078005",0.190967143859649,0.542439432678473
"386","59150078007",0.246734129824561,0.566018829048059
"387","59150078008",0.189203745614035,0.502694621468234
"388","59150078009",0.195816424561403,0.510456121352027
"389","59150079001",0.176860129824561,0.525819704524301
"390","59150079002",0.177080543859649,0.528197840453867
"391","59150079003",0.156140350877193,0.464156274737528
"392","59150079004",0.158785405263158,0.438505339970625
"393","59150080003",0.207939712280702,0.531712119641173
"394","59150080004",0.184574878947368,0.515429491841409
"395","59150080005",0.179505184210526,0.525215650336344
"396","59150081001",0.154817780701754,0.458772502291416
"397","59150081005",0.162091787719298,0.42344593248597
"398","59150081006",0.170247450877193,0.421877053091779
"399","59150081007",0.162091787719298,0.42344593248597
"400","59150081008",0.121754385964912,0.407856084410746
"401","59150081009",0.171129107017544,0.477801474504236
"402","59150081010",0.160328389473684,0.460883016917616
"403","59150081011",0.161430459649123,0.470884990869735
"404","59150082001",0.128367064912281,0.435080301611224
"405","59150082002",0.135640985964912,0.42218077080888
"406","59150083001",0.127044494736842,0.429021529505172
"407","59150083002",0.128367064912281,0.435080301611224
"408","59150084001",0.0944219280701754,0.450987092318505
"409","59150084002",0.0942015140350877,0.454917820909594
"410","59150085001",0.0917768736842105,0.407502115015497
"411","59150085002",0.0900134754385965,0.421082569165881
"412","59150086002",0.0845029526315789,0.304902045360795
"413","59150086003",0.0928790298245614,0.321207276055276
"414","59150086004",0.0763472894736842,0.271658607172017
"415","59150087001",0.110072012280702,0.444906276163689
"416","59150088001",0.128587478947368,0.428058048546769
"417","59150089001",0.127705822807018,0.42344593248597
"418","59150089002",0.151070656140351,0.409814351251468
"419","59150089003",0.154156538596491,0.40351679822887
"420","59150090001",0.095744498245614,0.01
"421","59150090002",0.104340989473684,0.01
"422","59150090003",0.151952312280702,0.412878217797642
"423","59150090004",0.145119219298246,0.422965969716736
"424","59150091001",0.0529824561403509,0.193755378060315
"425","59150091002",0.0684120403508772,0.231520976487536
"426","59150092001",0.0357894736842105,0.193755378060315
"427","59150092002",0.0357894736842105,0.193755378060315
"428","59150093001",0.0787719298245614,0.193755378060315
"429","59150093002",0.0873684210526316,0.193755378060315
"430","59150094001",0.103238833333333,0.195815071102962
"431","59150094002",0.0684120403508772,0.231520976487536
"432","59150094003",0.127044494736842,0.429021529505172
"433","59150095001",0.0873684210526316,0.193755378060315
"434","59150095002",0.0959649122807017,0.193755378060315
"435","59150095003",0.162753029824561,0.397557513311066
"436","59150095004",0.143796649122807,0.401572116283185
"437","59150095005",0.151511484210526,0.422725138363053
"438","59150096001",0.104561403508772,0.193755378060315
"439","59150096002",0.373036443859649,0.755357210847309
"440","59150096003",0.104561403508772,0.193755378060315
"441","59150096004",0.0701754385964912,0.193755378060315
"442","59150096005",0.0701754385964912,0.193755378060315
"443","59150096006",0.0357894736842105,0.193755378060315
"444","59150096007",0.0357894736842105,0.193755378060315
"445","59150097001",0.175757973684211,0.471352757757726
"446","59150097002",0.175096731578947,0.475769356561644
"447","59150097003",0.178182614035088,0.46231682809851
"448","59150097004",0.190526315789474,0.443997589383325
"449","59150097007",0.0787719298245614,0.193755378060315
"450","59150097008",0.0959649122807017,0.193755378060315
"451","59150097009",0.144898805263158,0.42344593248597
"452","59150097010",0.141812836842105,0.430587201638607
"453","59150098003",0.296329264912281,0.657532332385916
"454","59150098004",0.245411645614035,0.547955450848531
"455","59150099001",0.221826398245614,0.565323547245791
"456","59150099004",0.254669378947368,0.657088272010295
"457","59150100001",0.240562278947368,0.636704580097835
"458","59150100002",0.212127750877193,0.586137493394658
"459","59150100003",0.21675661754386,0.566071121335312
"460","59150100004",0.220063,0.563930681333952
"461","59150100005",0.205294657894737,0.520365181350842
"462","59150100006",0.169806536842105,0.445333622216627
"463","59150100007",0.213891149122807,0.52201006376536
"464","59150101001",0.289716585964912,0.619076167021642
"465","59150101002",0.235492584210526,0.530955127539729
"466","59150101003",0.218079187719298,0.53720251448704
"467","59150101004",0.237696810526316,0.633534756999322
"468","59150102002",0.271862361403509,0.634760381431069
"469","59150102003",0.267894736842105,0.625817280548046
"470","59150102004",0.229541147368421,0.676371297071237
"471","59150103001",0.366423764912281,0.616136782149261
"472","59150103003",0.304705342105263,0.582394034626867
"473","59150103004",0.245411645614035,0.646213574387789
"474","59150103005",0.297872249122807,0.576166532224719
"475","59150103006",0.308232138596491,0.571131010612004
"476","59150103008",0.372375201754386,0.620992975939468
"477","59150104001",0.389788598245614,0.697635518673914
"478","59150104002",0.373477271929825,0.6429813678599
"479","59150104003",0.369950475438596,0.6345970538472
"480","59150104004",0.362015312280702,0.623070717851939
"481","59150104005",0.355623047368421,0.62586562305783
"482","59150104006",0.366864592982456,0.627649749753251
"483","59150104007",0.341075119298246,0.558610341184372
"484","59150104008",0.327629347368421,0.553553790974457
"485","59150105001",0.349671610526316,0.554666856238449
"486","59150105002",0.340854705263158,0.555240449630236
"487","59150105003",0.324543378947368,0.564410544879767
"488","59150105004",0.336446252631579,0.555020270568038
"489","59150105005",0.321457496491228,0.561644360607602
"490","59150105006",0.307570810526316,0.563837072523064
"491","59150105007",0.308672966666667,0.573308501165744
"492","59150105008",0.3320378,0.55290962228656
"493","59150105009",0.339311721052632,0.558765791559763
"494","59150105010",0.377885724561404,0.667369053155653
"495","59150106001",0.374138514035088,0.542791755886064
"496","59150106003",0.291700398245614,0.604251089170431
"497","59150106004",0.264588354385965,0.573260102907153
"498","59150106005",0.275389071929825,0.613819132025681
"499","59150106006",0.283324321052632,0.605167907829623
"500","59150106008",0.358929343859649,0.556854116584237
"501","59150107001",0.308452552631579,0.603052703130141
"502","59150107002",0.293022968421053,0.610772204920506
"503","59150107003",0.275609571929825,0.620497350722965
"504","59150108001",0.267674322807018,0.638512829016028
"505","59150109001",0.283765149122807,0.61145076164227
"506","59150109002",0.314183575438596,0.547955450848531
"507","59150109003",0.277152470175439,0.614491651166958
"508","59150109004",0.266131338596491,0.597110768695136
"509","59150109005",0.266131338596491,0.597110768695136
"510","59150109006",0.248938356140351,0.607160600786073
"511","59150110001",0.320134926315789,0.553224758439521
"512","59150110004",0.334242026315789,0.547542504735311
"513","59150110005",0.310215950877193,0.556101627459681
"514","59150111002",0.356504703508772,0.560943339229637
"515","59150111003",0.395299121052632,0.579314987178852
"516","59150111004",0.40742240877193,0.598303761939063
"517","59150111007",0.3179307,0.554666856238449
"518","59150112001",0.248938356140351,0.607160600786073
"519","59150112002",0.239239794736842,0.616282128095938
"520","59150112003",0.240562278947368,0.615845382178949
"521","59150112004",0.232406615789474,0.63084482468548
"522","59150112005",0.232406615789474,0.63084482468548
"523","59150112006",0.231965787719298,0.644741265907395
"524","59150112007",0.250260926315789,0.63648300089165
"525","59150112008",0.248277114035088,0.636962421517815
"526","59150112009",0.273846173684211,0.626127480457069
"527","59150112010",0.284206063157895,0.632015415389433
"528","59150112012",0.249599598245614,0.622299644162263
"529","59150112014",0.313963075438597,0.605605836777582
"530","59150112017",0.267013080701754,0.626566893018776
"531","59150113002",0.321677910526316,0.568965117629161
"532","59150113005",0.31264059122807,0.519724825597175
"533","59150114001",0.354300477192982,0.571993372757413
"534","59150114002",0.358708929824561,0.573814976091068
"535","59150114003",0.362896968421053,0.603395423394266
"536","59150114004",0.328290589473684,0.531712119641173
"537","59150114005",0.315506059649123,0.518604265703329
"538","59150114006",0.319914512280702,0.575282718974581
"539","59150114007",0.306909568421053,0.525920029529262
"540","59150115001",0.316167301754386,0.526519589832548
"541","59150115003",0.313963075438597,0.523255970830972
"542","59150115004",0.274507415789474,0.547860348653277
"543","59150115005",0.298313077192982,0.531239766016511
"544","59150115007",0.291479984210526,0.538263067092965
"545","59150116001",0.327629347368421,0.525215650336344
"546","59150116002",0.314403989473684,0.524240969621595
"547","59150116003",0.353418821052632,0.763538884476034
"548","59150116004",0.369289233333333,0.762931801622515
"549","59150116005",0.394637878947368,0.761584171923935
"550","59150116006",0.285087719298246,0.686645055870994
"551","59150116007",0.308672966666667,0.525819704524301
"552","59150116008",0.311097607017544,0.523255970830972
"553","59150117001",0.266351752631579,0.606399185343085
"554","59150117002",0.236374240350877,0.626443540541745
"555","59150117003",0.248497528070175,0.628659970138693
"556","59150117004",0.249820098245614,0.628680069941786
"557","59150117005",0.233288357894737,0.643993498127996
"558","59150117006",0.250040512280702,0.628048398399585
"559","59150117007",0.246072887719298,0.645829508910936
"560","59150117008",0.254669378947368,0.644073093481987
"561","59150117009",0.233288357894737,0.673281297444437
"562","59150117010",0.252244738596491,0.651530837962141
"563","59150117011",0.2760504,0.633305567065417
"564","59150117012",0.242105263157895,0.649905714101789
"565","59150118001",0.591695935087719,0.662085492251797
"566","59150118002",0.598511147368421,0.744242989544575
"567","59150118003",0.588055922807018,0.699718780438911
"568","59150119001",0.294565866666667,0.68244278757467
"569","59150119003",0.312861005263158,0.673114708433737
"570","59150119004",0.288614515789474,0.687026734342857
"571","59150119005",0.32873141754386,0.663343838558024
"572","59150120001",0.329172331578947,0.662399925995555
"573","59150120002",0.285969375438596,0.686475329611464
"574","59150120003",0.361794898245614,0.640121010745273
"575","59150121002",0.38471881754386,0.556854116584237
"576","59150121004",0.369068819298246,0.580015540212421
"577","59150121005",0.370611803508772,0.581965042625297
"578","59150121006",0.33512368245614,0.601990283485031
