"","artist.fromId","artist.nearest3","artist.sd3"
"1","59150004004",0.665243664717349,0.541078725082489
"2","59150004005",0.687506372769531,0.518897706230296
"3","59150004006",0.693898635477583,0.51098684934962
"4","59150004011",0.673178887389414,0.533706368929799
"5","59150004012",0.687579847053531,0.518897706230296
"6","59150004013",0.732178737441895,0.478507770810761
"7","59150004014",0.949662731820952,0.358295241197625
"8","59150004017",0.949662731820952,0.358295241197625
"9","59150004018",0.95150071816969,0.368668700059834
"10","59150004019",0.951230506822612,0.368668700059834
"11","59150005003",0.750841205578048,0.425809542774982
"12","59150005007",0.743273354325986,0.437665690211153
"13","59150005015",0.761054131054131,0.426441856770924
"14","59150005016",0.70580146948568,0.486942225432053
"15","59150005017",0.707785275153696,0.489792953588229
"16","59150006004",0.76340530814215,0.408554898819887
"17","59150006005",0.745036737142,0.359419927728751
"18","59150006006",0.794411455990403,0.300615966271445
"19","59150006007",0.823139901034637,0.253570106770265
"20","59150006010",0.843271854850802,0.227737401147126
"21","59150006011",0.708520017993702,0.486498046833992
"22","59150007007",0.825711500974659,0.253570106770265
"23","59150007008",0.838202129254761,0.227737401147126
"24","59150008003",0.882874493927124,0.231200395295071
"25","59150008006",0.824242015294645,0.413258638724175
"26","59150008007",0.817629329734593,0.391721826160663
"27","59150008008",0.85385215174689,0.246822790965192
"28","59150008009",0.856203328834907,0.211599199932362
"29","59150009001",0.843271854850802,0.227737401147126
"30","59150009002",0.854954266006898,0.211599199932362
"31","59150009003",0.796248313090418,0.398838625841971
"32","59150009008",0.875820962663067,0.234013180022078
"33","59150009009",0.829899535162693,0.299408466893052
"34","59150009018",0.839892037786774,0.231200395295071
"35","59150009019",0.887944219523169,0.214927790204012
"36","59150009021",0.898010196431249,0.420666202842983
"37","59150009022",0.861199580146951,0.198789588989247
"38","59150010001",0.838349077822762,0.345037927643
"39","59150010003",0.789856050382366,0.512979081992466
"40","59150010004",0.829311740890689,0.393135017179283
"41","59150010005",0.838349077822762,0.345037927643
"42","59150010011",0.885299145299147,0.214927790204012
"43","59150010012",0.878612985455093,0.211599199932362
"44","59150010013",0.778394062078273,0.523843090417718
"45","59150010014",0.854954266006898,0.227737401147126
"46","59150012001",0.844193889180039,0.256306119419104
"47","59150012005",0.793713450292398,0.350172288691898
"48","59150012006",0.817693136349645,0.195842400385947
"49","59150012009",0.796428131732841,0.350172288691898
"50","59150012010",0.792129886118806,0.350172288691898
"51","59150012012",0.804647583871961,0.408067913007657
"52","59150013001",0.865501692828562,0.321714290807908
"53","59150013003",0.812489996922131,0.195842400385947
"54","59150014007",0.936595216674165,0.324945523875175
"55","59150014012",0.826666666666665,0.195842400385947
"56","59150014013",0.828138138138139,0.214927790204012
"57","59150014017",0.950540271818177,0.369263998197398
"58","59150014024",0.87236767131504,0.246822790965192
"59","59150014025",0.903594242015295,0.321830736004425
"60","59150015002",0.750547308442045,0.538782926308017
"61","59150016003",0.941206952566601,0.499774115598608
"62","59150016004",0.656426750637277,0.562726059440129
"63","59150016005",0.727696806117859,0.555227050379635
"64","59150017003",0.673252361673414,0.547092276827132
"65","59150017005",0.702348178137652,0.511236241146987
"66","59150017009",0.721010646273804,0.537879389087842
"67","59150018001",0.694706852601589,0.516620349662641
"68","59150018005",0.656426750637277,0.562726059440129
"69","59150018006",0.673252361673414,0.546139105081568
"70","59150018007",0.664582396161344,0.554519477646844
"71","59150018008",0.710503823661719,0.54470983153098
"72","59150018009",0.656426750637277,0.562726059440129
"73","59150018010",0.664582396161344,0.554519477646844
"74","59150018011",0.727623331833858,0.555227050379635
"75","59150019002",0.789415204678363,0.446546862643727
"76","59150019003",0.687800269905533,0.52720377692432
"77","59150019004",0.70212775528565,0.511236241146987
"78","59150019005",0.780892187734293,0.464509604233332
"79","59150019006",0.680305892937472,0.531506459802335
"80","59150020001",0.822211491269663,0.30792778288122
"81","59150020002",0.828890178266911,0.214927790204012
"82","59150020003",0.822211491269663,0.30792778288122
"83","59150021001",0.747534862798021,0.552440698256088
"84","59150021005",0.701393012445644,0.519780263272351
"85","59150021006",0.727623331833858,0.555227050379635
"86","59150022001",0.801611935822462,0.460972951691752
"87","59150022002",0.775381616434248,0.509841743504878
"88","59150022003",0.767813765182186,0.525383699381872
"89","59150023001",0.822772529614634,0.408067913007657
"90","59150023005",0.717777777777778,0.531170914732814
"91","59150023010",0.751575948418054,0.534384019585414
"92","59150023011",0.782875993402309,0.472977130482847
"93","59150024001",0.733574748837907,0.564762750841986
"94","59150024002",0.738424051581946,0.569402932518866
"95","59150024005",0.742685560053981,0.559820595164121
"96","59150024006",0.738644474433948,0.569402932518866
"97","59150024012",0.756278302594092,0.535131435144272
"98","59150024015",0.771120107962213,0.540108372795989
"99","59150024016",0.76090718248613,0.528883979385496
"100","59150024017",0.732546108861898,0.565947576819482
"101","59150025001",0.78427200479832,0.522272324609429
"102","59150025004",0.759511171090118,0.547008022439181
"103","59150025007",0.758702953966112,0.529529468292056
"104","59150025008",0.780451342030289,0.520440487118046
"105","59150025009",0.797423901634428,0.508494372090388
"106","59150025010",0.762597091018143,0.537605750776217
"107","59150027004",0.593973609236767,0.491698319655872
"108","59150027005",0.613150397360924,0.475953249641416
"109","59150028001",0.623877642825011,0.529000033676821
"110","59150028012",0.585303643724696,0.491855857565915
"111","59150028013",0.585303643724696,0.491855857565915
"112","59150028014",0.618293597240966,0.472260761021598
"113","59150028015",0.619322237216974,0.549976983408333
"114","59150028017",0.593973609236767,0.491698319655872
"115","59150028018",0.599925026240816,0.483406118457951
"116","59150028019",0.568257609836557,0.49969260244651
"117","59150029001",0.641731893837157,0.527510746869157
"118","59150029002",0.641731893837157,0.508002063055385
"119","59150029003",0.636588693957115,0.479778823490536
"120","59150029005",0.636515219673115,0.471622568012195
"121","59150029006",0.647242465137202,0.474573683552796
"122","59150029007",0.612121757384915,0.477953893789953
"123","59150029008",0.593973609236767,0.491698319655872
"124","59150029010",0.603451791872844,0.480118035071898
"125","59150030001",0.683832658569501,0.557652125536284
"126","59150030004",0.654736842105263,0.540451805455945
"127","59150030005",0.654222522117259,0.483956968574311
"128","59150030006",0.677954715849453,0.497761671309503
"129","59150030007",0.69727845254161,0.549087804678827
"130","59150030008",0.670092967461388,0.466409190835526
"131","59150030009",0.670092967461388,0.466409190835526
"132","59150030010",0.65436947068526,0.47388299489345
"133","59150030011",0.647242465137202,0.474573683552796
"134","59150030012",0.673178887389414,0.483107697984885
"135","59150030013",0.667741790373369,0.530427613167777
"136","59150031003",0.68133453291348,0.469549717622337
"137","59150031004",0.717043034937772,0.548514501059149
"138","59150031005",0.708005698005698,0.542852856103012
"139","59150031009",0.742502923976608,0.626571702200589
"140","59150031010",0.814877192982456,0.615512041674627
"141","59150032001",0.688020692757535,0.524275272624137
"142","59150032004",0.656426750637277,0.562726059440129
"143","59150032009",0.650989653621233,0.547193159398292
"144","59150032010",0.694927275453591,0.515076999884099
"145","59150032011",0.688020692757535,0.526034397583972
"146","59150033002",0.845251461988302,0.566417099060802
"147","59150033003",0.726006897585845,0.552538461441368
"148","59150033004",0.719614634877793,0.535303687272549
"149","59150033007",0.807754385964911,0.650955386181913
"150","59150033008",0.954551586292623,0.513344810370197
"151","59150033009",0.757380416854101,0.527269613387448
"152","59150033010",0.959521531100477,0.550664624415399
"153","59150034001",0.948775602452184,0.518811537970064
"154","59150034002",0.664582396161344,0.554519477646844
"155","59150034003",0.680526315789474,0.530019675238476
"156","59150035005",0.787401612138454,0.634078156959359
"157","59150035008",0.740159633317528,0.657291308091399
"158","59150035011",0.806763078868341,0.493652305944296
"159","59150035012",0.793210052157421,0.596090550725604
"160","59150035013",0.791816026552869,0.613402382445094
"161","59150035014",0.786704599336178,0.639233408947343
"162","59150036001",0.741166429587482,0.66602235743907
"163","59150036002",0.738610715979137,0.662603722417092
"164","59150036003",0.730943575154101,0.613923536510376
"165","59150036004",0.670166441745389,0.464999830609929
"166","59150036005",0.677881241565452,0.465897341694572
"167","59150036006",0.663112910481331,0.458526727959742
"168","59150036007",0.66296596191333,0.460555818129946
"169","59150037001",0.714525051367156,0.632748874916363
"170","59150037002",0.705541330804489,0.612770961434888
"171","59150037003",0.69841631104789,0.592889809079299
"172","59150037004",0.671048133153396,0.481998623477369
"173","59150037005",0.670166441745389,0.464999830609929
"174","59150037006",0.706238343606765,0.602984368840414
"175","59150037007",0.714757388967915,0.608560816756821
"176","59150038001",0.652091767881242,0.455698766760265
"177","59150038002",0.640262408157145,0.471563570163586
"178","59150038003",0.631151596941071,0.470905367990968
"179","59150038004",0.612489128804918,0.478212773710862
"180","59150038005",0.595075723496776,0.493513581507062
"181","59150039001",0.660761733393313,0.459972365590623
"182","59150039002",0.646875093717199,0.469207866628162
"183","59150039003",0.638719448193132,0.460694120279367
"184","59150039004",0.620644774328985,0.481626650869103
"185","59150039005",0.62990253411306,0.473666646395387
"186","59150039006",0.662231219073324,0.480724550102829
"187","59150039007",0.662745539061328,0.482999589730159
"188","59150040003",0.5857444894287,0.497163749078392
"189","59150040004",0.576854101064627,0.495145974294436
"190","59150040005",0.603304843304843,0.480573152358534
"191","59150040006",0.619175288648973,0.484484553743515
"192","59150040009",0.613444294496926,0.480637217132643
"193","59150041004",0.596986054880792,0.487999718799433
"194","59150041006",0.709645961751224,0.575295448576974
"195","59150042001",0.621085620032989,0.482262789417767
"196","59150042002",0.593900134952766,0.49064258767591
