"","miscellaneous.fromId","miscellaneous.nearest3","miscellaneous.sd3"
"132","59150030004",0.430493327335432,0.549417770943603
"133","59150030005",0.428876893087419,0.499301622570325
"134","59150030006",0.456944069575649,0.512815022470207
"135","59150030007",0.478178137651822,0.561999448190299
"136","59150030008",0.440632778527515,0.466079188474574
"137","59150030009",0.440632778527515,0.466079188474574
"138","59150030010",0.423660218923377,0.465418289903412
"139","59150030011",0.414990253411306,0.463032519658159
"140","59150030012",0.442322687059529,0.450449049069016
"141","59150030013",0.445996401259559,0.549474732139821
"142","59150031003",0.450404858299595,0.441911891437426
"143","59150031004",0.495371120107962,0.577092457021765
"144","59150031005",0.489272754535912,0.569199519960486
"145","59150031009",0.52103872293346,0.739431537244847
"146","59150031010",0.614902332673229,0.741151964853657
"147","59150032001",0.468259109311741,0.562279237472002
"148","59150032004",0.435489578647473,0.585574225702397
"149","59150032009",0.425864447443395,0.551838519227836
"150","59150032010",0.474798320587795,0.55046211262946
"151","59150032011",0.46818563502774,0.562765643576595
"152","59150033002",0.639634898055951,0.711761232890874
"153","59150033003",0.504408457040036,0.533821738293749
"154","59150033004",0.497942720047983,0.537036948101692
"155","59150033007",0.608413149992096,0.746600806807591
"156","59150033008",0.708688235433388,0.634929152997171
"157","59150033009",0.536516719148298,0.55110766925992
"158","59150033010",0.841939837186017,0.792244563066181
"159","59150033011",0.812527700831025,0.779431020586755
"160","59150034001",0.710548018719765,0.672312410996876
"161","59150034002",0.444306492727545,0.582764634252162
"162","59150034003",0.460250412355676,0.566494286374211
"163","59150035005",0.563161180571153,0.689069145865975
"164","59150035008",0.504675284702986,0.708058962427772
"165","59150035011",0.580164624458252,0.604522753289897
"166","59150035012",0.569682937785432,0.664875661828958
"167","59150035013",0.567461464234318,0.676125385117245
"168","59150035014",0.562700581467895,0.692514464152043
"169","59150035015",0.858496917970605,0.351048208015041
"170","59150035016",0.884286391654815,0.351048208015041
"171","59150036001",0.50651360501776,0.71224948309966
"172","59150036002",0.50344634107792,0.711406049390537
"173","59150036003",0.495713982680742,0.687790561885402
"174","59150036004",0.439089818563503,0.447223550993862
"175","59150036005",0.447098515519568,0.437728688286427
"176","59150036006",0.432330184435447,0.440301031086854
"177","59150036007",0.431815864447443,0.439623671710937
"178","59150037001",0.484341668538345,0.694485204643922
"179","59150037002",0.477039338507482,0.687230243254296
"180","59150037003",0.469213229850349,0.684462370540657
"181","59150037004",0.439236767131504,0.463543561855003
"182","59150037005",0.439089818563503,0.447223550993862
"183","59150037006",0.478429288013775,0.680336867612845
"184","59150037007",0.485876319532829,0.680221000221825
"185","59150038001",0.421235567551357,0.448557617458706
"186","59150038002",0.41183085919928,0.466328057156337
"187","59150038003",0.402426150847203,0.466639378531732
"188","59150038004",0.38486579697106,0.475940293650916
"189","59150038005",0.369362723046934,0.475223411051394
"190","59150039001",0.42895036737142,0.459253678823446
"191","59150039002",0.417708801919328,0.457880552105625
"192","59150039003",0.410949167791273,0.461289373293214
"193","59150039004",0.392947968211126,0.463401566294854
"194","59150039005",0.401911830859199,0.460580637618516
"195","59150039006",0.431007647323437,0.458906500270672
"196","59150039007",0.43137501874344,0.46404696295913
"197","59150040003",0.361280551806868,0.478286628764093
"198","59150040004",0.348716449242765,0.393583343136639
"199","59150040005",0.376783625730994,0.464198834751393
"200","59150040006",0.391992802519118,0.458113828985044
"201","59150040009",0.385527065527065,0.470548304199815
"202","59150041004",0.393241865347128,0.454418952270569
"203","59150041006",0.481447638774508,0.668679960935837
"204","59150042001",0.393094916779127,0.442877929985376
"205","59150042002",0.358782426150847,0.387473272136138
"206","59150042006",0.35672514619883,0.390141356641587
"207","59150042007",0.372962962962963,0.392890198343621
"208","59150042008",0.341222072274704,0.394462899675964
"209","59150042011",0.377444894287,0.393052416550306
"210","59150043004",0.316608187134503,0.404007101361873
"211","59150044001",0.328070175438597,0.400052978276942
"212","59150044002",0.344161043634728,0.390391628372263
"213","59150044003",0.319400209926526,0.395189632622076
"214","59150045001",0.329172289698605,0.356762304000865
"215","59150045002",0.307423901634428,0.357227499277536
"216","59150045003",0.292361673414305,0.432647571901219
"217","59150045004",0.316167341430499,0.354635699635774
"218","59150046001",0.34203028939871,0.451639195799706
"219","59150046002",0.327849752586595,0.425242055956691
"220","59150047001",0.351655420602789,0.403904901429597
"221","59150047002",0.355623031938821,0.464364546359802
"222","59150047003",0.373624231518968,0.482480772701133
"223","59150048002",0.381339031339032,0.456977726027491
"224","59150048003",0.368554505922927,0.455131136470142
"225","59150048004",0.35180236917079,0.404520724851086
"226","59150048005",0.359958014694857,0.386763864241206
"227","59150048006",0.371566951566952,0.458503009115884
"228","59150048007",0.388098665467086,0.45884877439401
"229","59150048010",0.372081271554956,0.386054420789094
"230","59150049001",0.38479232268706,0.535353377929792
"231","59150049002",0.394564402459139,0.531537890841977
"232","59150049003",0.394711351027141,0.457638568168256
"233","59150049004",0.401470985155196,0.459489265661009
"234","59150049008",0.386996551207078,0.46872361333806
"235","59150049010",0.419104813315339,0.557600423338928
"236","59150049011",0.410875693507273,0.551066671266292
"237","59150049012",0.397576848103164,0.448463034425709
"238","59150049013",0.410287899235267,0.473320686967828
"239","59150050002",0.451213075423602,0.572101406142776
"240","59150050003",0.474041368238044,0.647548606546796
"241","59150050004",0.407569350727246,0.482484011925744
"242","59150050005",0.450933967208205,0.650570890946844
"243","59150050006",0.463541339123056,0.650570890946844
"244","59150050007",0.473360659828804,0.650570890946844
"245","59150050008",0.474122890203223,0.650570890946844
"246","59150050010",0.442028789923527,0.58202529285947
"247","59150051001",0.407789773579247,0.481325414087612
"248","59150051002",0.389347728295097,0.481398464536573
"249","59150051003",0.376195831458989,0.469698201730911
"250","59150051004",0.390817213975109,0.494608636789728
"251","59150051005",0.392433648223122,0.526340614700659
"252","59150051006",0.384498425551057,0.4891285065628
"253","59150051009",0.4684143145916,0.650570890946844
"254","59150051010",0.397576848103164,0.491688461884841
"255","59150052001",0.492870904145143,0.664685497537712
"256","59150052002",0.493201068104115,0.675505092173092
"257","59150052003",0.491515596949581,0.679213680324354
"258","59150052004",0.542927438596491,0.722966213976337
"259","59150052009",0.614129739766082,0.712175223389227
"260","59150052010",0.548633990058479,0.689830548988687
"261","59150052011",0.592336889473684,0.698417191573344
"262","59150053001",0.500077454385965,0.650240158116745
"263","59150053003",0.509666467836257,0.648168672511349
"264","59150053004",0.456429744444444,0.522670804936162
"265","59150053005",0.513502078947368,0.717578089859308
"266","59150053006",0.541610857309942,0.663534587386947
"267","59150054001",0.363411296491228,0.456846567158669
"268","59150054002",0.375461084210526,0.451894610140244
"269","59150054003",0.383028947953216,0.448136775895046
"270","59150054005",0.345704014619883,0.451656275947042
"271","59150054009",0.291994312280702,0.448248860406198
"272","59150054010",0.378547023976608,0.438854781780664
"273","59150055001",0.348422540350877,0.459772605806576
"274","59150055002",0.336005424561404,0.448845561557054
"275","59150055006",0.315432616959064,0.47513345609164
"276","59150055009",0.352243193567252,0.460272619552507
"277","59150055010",0.321530939181287,0.445435855427367
"278","59150055011",0.31477131754386,0.475905955912674
"279","59150055013",0.31477131754386,0.454956864279705
"280","59150055014",0.340046463157895,0.461061684104468
"281","59150056001",0.324616878947368,0.39872596095812
"282","59150056002",0.299488676023392,0.408451429393259
"283","59150056003",0.295888436842105,0.401216362225181
"284","59150056004",0.299929504093567,0.400935267609901
"285","59150056006",0.302060287719298,0.396560631493274
"286","59150056007",0.301472488304094,0.401524745893838
"287","59150056009",0.298827405263158,0.397744769538407
"288","59150056011",0.302868501169591,0.434374924515919
"289","59150056012",0.30727695380117,0.356852954591516
"290","59150056015",0.312567119883041,0.477759683785902
"291","59150056016",0.301692902339181,0.397744769538407
"292","59150056017",0.298166163157895,0.396822223949001
"293","59150056019",0.30727695380117,0.356852954591516
"294","59150056020",0.294859780701754,0.412085686541906
"295","59150056022",0.299562147368421,0.395617027718338
"296","59150056024",0.310289393567251,0.357227505939441
"297","59150056025",0.303309329239766,0.473668035388224
"298","59150056027",0.350553295321637,0.45455207819025
"299","59150059001",0.378032695906433,0.436160136357134
"300","59150059002",0.367966720467836,0.438878929305026
"301","59150059009",0.338136150877193,0.434658734327909
"302","59150059010",0.371860873684211,0.413418081834557
"303","59150059013",0.369068819298246,0.441203159337405
"304","59150059014",0.320428840350877,0.446215119993443
"305","59150062003",0.380530807602339,0.415270966106378
"306","59150064001",0.349377725146199,0.407285328369001
"307","59150064002",0.384057575438596,0.453955875528276
"308","59150064003",0.372595587134503,0.415095919217311
"309","59150064004",0.356063846783626,0.464894451086765
"310","59150064005",0.410287877192982,0.484465928885677
"311","59150064006",0.3459979,0.472876996060058
"312","59150064007",0.323588222807018,0.468340382996054
"313","59150064008",0.317269429239766,0.464686081913595
"314","59150064009",0.337915736842105,0.412384780086478
"315","59150067007",0.368701433918129,0.524544628086674
"316","59150067008",0.327482376023392,0.49489373662545
"317","59150067009",0.345557043274854,0.528050688586324
"318","59150068004",0.343720173684211,0.535221296225963
"319","59150068005",0.342544574853801,0.535657172687898
"320","59150069003",0.341442476023392,0.480357640421319
"321","59150069004",0.368334077192982,0.505119222403367
"322","59150069005",0.344895801169591,0.494738718574969
"323","59150070001",0.395299121052632,0.519727504413228
"324","59150070002",0.395078707017544,0.522265242534825
"325","59150070003",0.383396304678363,0.517606761214667
"326","59150070004",0.382808505263158,0.517335234236063
"327","59150070005",0.401471000584795,0.517141154904476
"328","59150070006",0.419986524561404,0.494798045865455
"329","59150070007",0.421602922807017,0.539245029207447
"330","59150070008",0.430199414035088,0.545136393886976
"331","59150070009",0.420647766666667,0.515543319427473
"332","59150071001",0.390229426315789,0.52113256575417
"333","59150071002",0.417120998830409,0.537743308862917
"334","59150071003",0.427333916959064,0.504693062492323
"335","59150071004",0.45363771871345,0.549703632582354
"336","59150071012",0.380236922222222,0.480829847831934
"337","59150071013",0.364660395321637,0.474552753221221
"338","59150071020",0.418370040350877,0.490942126169666
"339","59150071021",0.418370040350877,0.490942126169666
"340","59150071023",0.386408744444445,0.463206382392344
"341","59150071026",0.408671450292398,0.48541315392943
"342","59150071031",0.465320121052632,0.553697280278059
"343","59150071032",0.448788409356725,0.547691641082247
"344","59150071033",0.523805632748538,0.586681680114054
"345","59150071034",0.468185618128655,0.556643744430833
"346","59150072001",0.403454812865497,0.477356693214474
"347","59150072002",0.389200770175439,0.481134988128241
"348","59150072003",0.375975412280702,0.479519370814341
"349","59150072004",0.335564567836257,0.46681766002776
"350","59150072005",0.390082483625731,0.460397648170768
"351","59150072006",0.33512368245614,0.479391021887625
"352","59150072007",0.343279345614035,0.477152107371966
"353","59150072008",0.358341573099415,0.482105214927958
"354","59150072011",0.32667419122807,0.465918732909342
"355","59150072012",0.33637278128655,0.48689587877858
"356","59150073001",0.398091175438597,0.488751836787477
"357","59150073002",0.408965364327485,0.462427877315251
"358","59150073003",0.353712706432749,0.468442535879671
"359","59150073004",0.397282961988304,0.456113045742584
"360","59150073005",0.374579399415205,0.44453584384295
"361","59150073006",0.375314141520468,0.45915548518512
"362","59150073007",0.341222090643275,0.473180787426621
"363","59150074001",0.385380088304094,0.467513768858858
"364","59150074002",0.360178442690058,0.45519401990273
"365","59150075003",0.580189330994152,0.686344573995894
"366","59150075004",0.585527866666667,0.68558304156964
"367","59150075005",0.599793485964912,0.738702700453136
"368","59150075006",0.43967761871345,0.481268991855182
"369","59150075007",0.432403669005848,0.483506239486903
"370","59150075008",0.413594230994152,0.458008111559192
"371","59150075009",0.416974056140351,0.462584863940893
"372","59150075010",0.391331525146199,0.462201362862957
"373","59150075011",0.548197202339181,0.68812492724217
"374","59150076001",0.526794919298246,0.743889736582481
"375","59150076002",0.491952623976608,0.686747089895063
"376","59150076006",0.492917465497076,0.694791304680666
"377","59150076007",0.448568023976608,0.531164234879839
"378","59150077001",0.485720826900585,0.750000014999991
"379","59150077002",0.426525703508772,0.539420150475347
"380","59150077003",0.411463476023392,0.490259903449802
"381","59150077005",0.392801038011696,0.479266990977547
"382","59150077006",0.39346230877193,0.474673319909081
"383","59150077007",0.41396164502924,0.493561390956
"384","59150077008",0.436959064327485,0.499192920098594
"385","59150078005",0.359884557309942,0.462407215038215
"386","59150078007",0.408891892982456,0.459622800328334
"387","59150078008",0.333066456140351,0.453608160479163
"388","59150078009",0.340046491812866,0.453580418448259
"389","59150079001",0.403675226900585,0.513559251506283
"390","59150079002",0.397797261403509,0.500502384181681
"391","59150079003",0.40624680994152,0.535030022799942
"392","59150079004",0.416312814035088,0.524226535093313
"393","59150080003",0.387804757309942,0.440280039784381
"394","59150080004",0.367305421052632,0.417566408471653
"395","59150080005",0.385674002339181,0.495437496921995
"396","59150081001",0.393682722807018,0.511744005375838
"397","59150081005",0.366791121637427,0.420744487855835
"398","59150081006",0.361794869590643,0.409607257347673
"399","59150081007",0.373403800584795,0.415986709636556
"400","59150081008",0.374873284795322,0.408155019762176
"401","59150081009",0.367158507017544,0.436312551271997
"402","59150081010",0.368627962573099,0.440767605794314
"403","59150081011",0.386335301754386,0.497096634457198
"404","59150082001",0.3880252,0.505571494088767
"405","59150082002",0.384865788888889,0.443858123318847
"406","59150083001",0.400736229824561,0.508819821352786
"407","59150083002",0.38699657251462,0.499055335003885
"408","59150084001",0.366423764912281,0.464387789264492
"409","59150084002",0.366570707602339,0.4648216488096
"410","59150085001",0.379208266081871,0.476630816554846
"411","59150085002",0.367819777777778,0.462827963542769
"412","59150086002",0.387363900584795,0.496639784347555
"413","59150086003",0.39125808245614,0.49034048194445
"414","59150086004",0.384498432163743,0.484748289281789
"415","59150087001",0.384571903508772,0.477137225688302
"416","59150088001",0.400736258479532,0.481506560276003
"417","59150089001",0.402867013450292,0.475692246408465
"418","59150089002",0.412932960233918,0.510722429334702
"419","59150089003",0.400001487719298,0.506036354633119
"420","59150090001",0.423292849707602,0.480064192815177
"421","59150090002",0.411096090643275,0.476690796203284
"422","59150090003",0.426378760818713,0.469418279868409
"423","59150090004",0.437693806432749,0.459073082703044
"424","59150091001",0.404483440350877,0.505100274523273
"425","59150091002",0.39882591754386,0.498504697519532
"426","59150092001",0.41271254619883,0.509394305356484
"427","59150092002",0.413594259649123,0.51164411570103
"428","59150093001",0.443718685964912,0.4829570356118
"429","59150093002",0.430787242105263,0.487329078872776
"430","59150094001",0.421088623391813,0.490583993514049
"431","59150094002",0.397797261403509,0.497354642662665
"432","59150094003",0.408965364327485,0.49323287886919
"433","59150095001",0.46443843625731,0.501475022155785
"434","59150095002",0.459368741520468,0.507884646612131
"435","59150095003",0.457752285964912,0.514868347164669
"436","59150095004",0.440118475438597,0.50766495770181
"437","59150095005",0.427040031578947,0.519332015304694
"438","59150096001",0.487215470175439,0.573225873865624
"439","59150096002",0.519611834502924,0.740551180244823
"440","59150096003",0.471565443274854,0.5563808225284
"441","59150096004",0.471491971929825,0.506704011793198
"442","59150096005",0.478325064912281,0.532175466178818
"443","59150096006",0.459442184210526,0.528922271463565
"444","59150096007",0.454225518128655,0.511390200957138
"445","59150097001",0.494636362573099,0.577691783227286
"446","59150097002",0.495077219298246,0.57956408216172
"447","59150097003",0.502057283625731,0.575356223286341
"448","59150097004",0.503967624561403,0.597283626009807
"449","59150097007",0.501322541520468,0.512173502972445
"450","59150097008",0.495444576023392,0.527234867824824
"451","59150097009",0.491476980116959,0.534207523517527
"452","59150097010",0.48809715497076,0.54033217260044
"453","59150098003",0.504108750292398,0.6891023849799
"454","59150098004",0.503927020467836,0.665453775862282
"455","59150099001",0.494156850292398,0.65051888616893
"456","59150099004",0.503083962573099,0.694232559558782
"457","59150100001",0.488969183040936,0.673363911419739
"458","59150100002",0.493868753216374,0.658994266265593
"459","59150100003",0.501616426900585,0.655237675187089
"460","59150100004",0.515178222807018,0.64736448666221
"461","59150100005",0.515870440935672,0.614467549766472
"462","59150100006",0.49456289122807,0.579961183144624
"463","59150100007",0.515282641520468,0.642357620516526
"464","59150101001",0.511332410526316,0.683779780687279
"465","59150101002",0.5419538,0.621918780586466
"466","59150101003",0.529463184210526,0.620331908371523
"467","59150101004",0.490991679532164,0.673612895345973
"468","59150102002",0.497294999415205,0.687679675144719
"469","59150102003",0.493174615204678,0.668236811843142
"470","59150102004",0.509066346783626,0.664580994832555
"471","59150103001",0.510065975438597,0.621772885588701
"472","59150103003",0.498163159064327,0.62253895126768
"473","59150103004",0.495738490058479,0.614372153514518
"474","59150103005",0.494489419883041,0.623706857925252
"475","59150103006",0.489934053216374,0.633749212635427
"476","59150103008",0.517486896491228,0.624066034188456
"477","59150104001",0.525642502339181,0.643131789694782
"478","59150104002",0.512711058479532,0.63025915669049
"479","59150104003",0.509331233333333,0.630936977367438
"480","59150104004",0.503967624561403,0.630006533421419
"481","59150104005",0.497722302339181,0.625801688562773
"482","59150104006",0.508743462573099,0.620986881554821
"483","59150104007",0.502571583040936,0.628024835129015
"484","59150104008",0.496987560233918,0.624035879501317
"485","59150105001",0.538059675438596,0.63513004168541
"486","59150105002",0.527479371929825,0.636003147751639
"487","59150105003",0.510359860818713,0.635953255647726
"488","59150105004",0.508155634502924,0.633914867098082
"489","59150105005",0.492579107602339,0.633041659699755
"490","59150105006",0.486848113450292,0.625234117402119
"491","59150105007",0.496179346783626,0.628248129152989
"492","59150105008",0.50110212748538,0.624181393194276
"493","59150105009",0.503012468421053,0.621552961948101
"494","59150105010",0.513151886549708,0.620029002692376
"495","59150106001",0.543202898830409,0.605877510272932
"496","59150106003",0.513592743274854,0.618416981618908
"497","59150106004",0.450551807602339,0.612031913177673
"498","59150106005",0.496546703508772,0.619640615884488
"499","59150106006",0.49786924502924,0.622330849313102
"500","59150106008",0.554664887134503,0.621872672127257
"501","59150107001",0.510286360818713,0.583892225230205
"502","59150107002",0.520940164327485,0.601718887441149
"503","59150107003",0.509184261988304,0.610940073944764
"504","59150108001",0.507200507017544,0.595260395579372
"505","59150109001",0.499559171929825,0.604832162009115
"506","59150109002",0.441808373684211,0.590705515575217
"507","59150109003",0.493681206432748,0.604445080663856
"508","59150109004",0.466789605263158,0.601934179467801
"509","59150109005",0.468038675438597,0.604838487129391
"510","59150109006",0.460323869005848,0.607782186689449
"511","59150110001",0.449964036842105,0.586018096401251
"512","59150110004",0.449964008187135,0.586216455858783
"513","59150110005",0.463336337426901,0.588951676620669
"514","59150111002",0.464071079532164,0.582471487590721
"515","59150111003",0.496252789473684,0.575847408684897
"516","59150111004",0.505290166081871,0.569491330471896
"517","59150111007",0.426452260818714,0.598521763963241
"518","59150112001",0.462601623976608,0.618610215952584
"519","59150112002",0.461058639766082,0.618710019397346
"520","59150112003",0.46135255380117,0.618790574053029
"521","59150112004",0.466863105263158,0.616289870276203
"522","59150112005",0.46664269122807,0.615904767169108
"523","59150112006",0.481190590643275,0.613299801811082
"524","59150112007",0.498383544444444,0.616320285381832
"525","59150112008",0.498016187719298,0.613596307459154
"526","59150112009",0.524026104093567,0.61200434487226
"527","59150112010",0.522836980116959,0.666404014283592
"528","59150112012",0.47744340877193,0.618246628630208
"529","59150112014",0.50320385497076,0.627935928443899
"530","59150112017",0.491623922807017,0.591725169414159
"531","59150113002",0.414549415789474,0.491026991092438
"532","59150113005",0.40734890877193,0.484738083501768
"533","59150114001",0.448494523976608,0.563927630475367
"534","59150114002",0.452756033918129,0.567080315959574
"535","59150114003",0.458266585380117,0.575184908567758
"536","59150114004",0.42579099005848,0.49797493971998
"537","59150114005",0.411904361403509,0.473866955783491
"538","59150114006",0.415357629239766,0.498566612136179
"539","59150114007",0.402352685380117,0.4896551410441
"540","59150115001",0.414402473099415,0.460729659915169
"541","59150115003",0.413300345614035,0.481229422749555
"542","59150115004",0.375387612865497,0.480603961210753
"543","59150115005",0.39875241754386,0.478673772317507
"544","59150115007",0.393094923391813,0.466274547024594
"545","59150116001",0.42784824502924,0.488598196602823
"546","59150116002",0.414622915789474,0.456936785057654
"547","59150116003",0.453183336842105,0.71823966568098
"548","59150116004",0.46747795497076,0.716841943851553
"549","59150116005",0.492739575438597,0.739535214906979
"550","59150116006",0.550322169005848,0.687080755694071
"551","59150116007",0.410508319883041,0.462928630999495
"552","59150116008",0.410728733918129,0.45665767712197
"553","59150117001",0.48067629122807,0.619975983052583
"554","59150117002",0.467230490643275,0.613893358578635
"555","59150117003",0.484203030409357,0.613945429763579
"556","59150117004",0.484423473099415,0.615798694963303
"557","59150117005",0.481043647953216,0.615550711302833
"558","59150117006",0.484717358479532,0.616036553076142
"559","59150117007",0.497648830994152,0.612659994124018
"560","59150117008",0.504408452631579,0.615585750476062
"561","59150117009",0.511003766666667,0.671552876596623
"562","59150117010",0.508008691812865,0.617971496632443
"563","59150117011",0.513867315204678,0.664660011245365
"564","59150117012",0.509551647368421,0.609828471943536
"565","59150118001",0.665402852631579,0.604658946460125
"566","59150118002",0.661552083040936,0.651060581398845
"567","59150118003",0.665811587134503,0.662764698711762
"568","59150119001",0.523482748538012,0.660782297207887
"569","59150119003",0.544914059064327,0.661915235490104
"570","59150119004",0.519927010526316,0.655409655259986
"571","59150119005",0.554173740935673,0.660219221913856
"572","59150120001",0.55513858245614,0.662402346222188
"573","59150120002",0.519261871345029,0.655676470191466
"574","59150120003",0.586732607602339,0.663440658927554
"575","59150121002",0.577331685380117,0.642443481609554
"576","59150121004",0.577275492982456,0.64246539089285
"577","59150121005",0.574526163157895,0.640909238162571
"578","59150121006",0.542413998830409,0.637821861399436
