"","artist.fromId","artist.nearest1","artist.sd1"
"1","59150004004",0.630049482681061,0.535099372190202
"2","59150004005",0.652312190733243,0.513480865594376
"3","59150004006",0.658484030589293,0.50686477032903
"4","59150004011",0.637984705353127,0.527549855339241
"5","59150004012",0.652312190733243,0.513480865594376
"6","59150004013",0.696396761133603,0.470776718334937
"7","59150004014",0.919795321637424,0.56465420434208
"8","59150004017",0.919795321637424,0.56465420434208
"9","59150004018",0.921944444444442,0.559607191748054
"10","59150004019",0.921586257309944,0.558301793878159
"11","59150005003",0.715353126405758,0.491434995829581
"12","59150005007",0.707638326585695,0.470776718334937
"13","59150005015",0.72549257759784,0.495321932504067
"14","59150005016",0.669946018893388,0.477465866628326
"15","59150005017",0.672150247413405,0.481351915806652
"16","59150006004",0.727476383265857,0.513389237321545
"17","59150006005",0.709181286549707,0.522323105412522
"18","59150006006",0.757894736842105,0.572017899442091
"19","59150006007",0.786329284750337,0.571131020817414
"20","59150006010",0.806608187134503,0.579518926383906
"21","59150006011",0.672811515969411,0.481738228171944
"22","59150007007",0.788974358974359,0.579201524527317
"23","59150007008",0.80131803868646,0.55179052866982
"24","59150008003",0.846945569050829,0.59831302356516
"25","59150008006",0.788313090418353,0.606390676612526
"26","59150008007",0.7817004048583,0.610162174015137
"27","59150008008",0.817629329734592,0.579349023378693
"28","59150008009",0.819833558254611,0.566696033054673
"29","59150009001",0.806608187134503,0.579518926383906
"30","59150009002",0.818290598290598,0.567355484308122
"31","59150009003",0.759878542510121,0.578242817357085
"32","59150009008",0.839671614934777,0.574318755891541
"33","59150009009",0.793823661718399,0.592880256892427
"34","59150009018",0.803301844354476,0.576201720175804
"35","59150009019",0.851794871794872,0.565783281077647
"36","59150009021",0.861493477282951,0.546919612855277
"37","59150009022",0.824682860998651,0.574593486137013
"38","59150010001",0.802420152946469,0.612801239311985
"39","59150010003",0.753927125506073,0.606390676612526
"40","59150010004",0.793382816014395,0.614124710521783
"41","59150010005",0.802420152946469,0.612801239311985
"42","59150010011",0.849149797570854,0.559019665925782
"43","59150010012",0.842537112010798,0.567381250821502
"44","59150010013",0.742465137201979,0.611338008871141
"45","59150010014",0.818951866846604,0.610268197829713
"46","59150012001",0.808568790397046,0.613399285872831
"47","59150012005",0.756763619575254,0.626184106615346
"48","59150012006",0.780743305632502,0.613867591871987
"49","59150012009",0.759478301015697,0.630933474070573
"50","59150012010",0.755180055401662,0.627804810646874
"51","59150012012",0.767622345337027,0.608665890523764
"52","59150013001",0.828476454293625,0.57648426282682
"53","59150013003",0.775540166204986,0.613133008844601
"54","59150014007",0.903814664867297,0.597587933243219
"55","59150014012",0.789792243767313,0.626661367214445
"56","59150014013",0.792506925207756,0.628447447742564
