"","library.or.archives.fromId","library.or.archives.nearest3","library.or.archives.sd3"
"132","59150030004",0.304631878842405,0.519702825250339
"133","59150030005",0.302354176038386,0.475777138416044
"134","59150030006",0.329392712550607,0.428216493146658
"135","59150030007",0.353271854850802,0.474890856160652
"136","59150030008",0.316461238566502,0.435625608054936
"137","59150030009",0.316461238566502,0.435625608054936
"138","59150030010",0.299856050382366,0.459517069310646
"139","59150030011",0.29294946768631,0.459100341887658
"140","59150030012",0.318885889938522,0.414350586466742
"141","59150030013",0.318959364222522,0.511778206217252
"142","59150031003",0.326306792622582,0.408087204973581
"143","59150031004",0.368995351626931,0.466079663855941
"144","59150031005",0.364146048882891,0.448535671826152
"145","59150031009",0.406677730361941,0.612283245180428
"146","59150031010",0.495508139718666,0.553547101594027
"147","59150032001",0.345336632178738,0.528493788089899
"148","59150032004",0.31381616434248,0.547391489183824
"149","59150032009",0.300664267506373,0.513787153334886
"150","59150032010",0.351214574898785,0.429989480658442
"151","59150032011",0.345263157894737,0.528493788089899
"152","59150033002",0.518044886992255,0.491650084515508
"153","59150033003",0.378914379967011,0.443016376600467
"154","59150033004",0.37266906582696,0.448535671826152
"155","59150033007",0.485982298087561,0.5570767074861
"156","59150033008",0.595503034464253,0.313425577214559
"157","59150033009",0.411169590643275,0.441131768346112
"158","59150033010",0.747623805352337,0.49437094690545
"159","59150033011",0.837556328969073,0.374736647293394
"160","59150034001",0.587204307439765,0.357221926304705
"161","59150034002",0.32241265557055,0.553564025001315
"162","59150034003",0.337474883790673,0.524552259353707
"163","59150035005",0.439015455899112,0.587920219641869
"164","59150035008",0.382475896949581,0.640463175188494
"165","59150035011",0.455554224584696,0.416457176733609
"166","59150035012",0.445382321379551,0.550704776236915
"167","59150035013",0.443919002104598,0.556168067048461
"168","59150035014",0.438399965062015,0.593675148971388
"169","59150035015",0.87452821242295,0.625384209431335
"170","59150035016",0.900317686107161,0.625384209431335
"171","59150036001",0.384840033939757,0.648020845091225
"172","59150036002",0.381546546546547,0.643508048560107
"173","59150036003",0.373121251445351,0.602164686211445
"174","59150036004",0.314403958614485,0.413482068712724
"175","59150036005",0.321604438446544,0.406413380030281
"176","59150036006",0.308085170190433,0.407547291917264
"177","59150036007",0.307864747338431,0.408448291424203
"178","59150037001",0.361298528445343,0.621499406221674
"179","59150037002",0.352553259630822,0.591304069133983
"180","59150037003",0.344166687463086,0.568148522565766
"181","59150037004",0.315212175738492,0.416073976268267
"182","59150037005",0.314403958614485,0.413482068712724
"183","59150037006",0.352479889862161,0.583365833457804
"184","59150037007",0.360548526365701,0.593327977143374
"185","59150038001",0.296402759034338,0.449752601394057
"186","59150038002",0.286777627830259,0.448085327268224
"187","59150038003",0.277887239466187,0.454543675338962
"188","59150038004",0.259739091318039,0.468981434656814
"189","59150038005",0.2427665317139,0.476724888262614
"190","59150039001",0.3039706102864,0.420856848673949
"191","59150039002",0.291112610586295,0.432535504750729
"192","59150039003",0.273111411006148,0.371725978166852
"193","59150039004",0.252612085769981,0.380943042814114
"194","59150039005",0.261282051282051,0.374157608001486
"195","59150039006",0.289422702054281,0.342518909610478
"196","59150039007",0.306689158794422,0.418471827322113
"197","59150040003",0.227189983505773,0.390937037841759
"198","59150040004",0.207131503973609,0.38059388630423
"199","59150040005",0.232333183385815,0.385639824717514
"200","59150040006",0.249011845853951,0.38486106016134
"201","59150040009",0.244823811665917,0.38394601374151
"202","59150041004",0.264955765482081,0.450044693544726
"203","59150041006",0.354438455075574,0.558420264686339
"204","59150042001",0.244162543109911,0.379654801685057
"205","59150042002",0.217858749437697,0.388172522936489
"206","59150042006",0.235566051881841,0.381349405024096
"207","59150042007",0.252318188633978,0.38227861494481
"208","59150042008",0.221312040785725,0.382566020750913
"209","59150042011",0.256726645674014,0.389337833659585
"210","59150043004",0.195375618533513,0.367217027067203
"211","59150044001",0.204486429749587,0.374294729860193
"212","59150044002",0.219769080821713,0.415542078731543
"213","59150044003",0.195228669965512,0.357739805204178
"214","59150045001",0.200445344129555,0.404333088342373
"215","59150045002",0.178696956065377,0.344757189161623
"216","59150045003",0.162679562153247,0.39231631342633
"217","59150045004",0.186705653021443,0.397888483163763
"218","59150046001",0.211686909581646,0.385082186132845
"219","59150046002",0.197506372769531,0.391530832958971
"220","59150047001",0.222120257909732,0.424397323391523
"221","59150047002",0.226528714949767,0.457633874497693
"222","59150047003",0.245632028789923,0.473812780866539
"223","59150048002",0.252685560053981,0.458218036474633
"224","59150048003",0.239166291797871,0.454470261001716
"225","59150048004",0.223001949317739,0.427793788990505
"226","59150048005",0.237035537561853,0.392019108095404
"227","59150048006",0.242105263157895,0.458490667403996
"228","59150048007",0.259077822762033,0.45789694428429
"229","59150048010",0.250187434397961,0.451807482781948
"230","59150049001",0.251803868645974,0.385068069153379
"231","59150049002",0.261943319838057,0.492158564036403
"232","59150049003",0.266719148298096,0.447364324521554
"233","59150049004",0.273037936722147,0.455783374209709
"234","59150049008",0.258122657070025,0.461721843214988
"235","59150049010",0.288614484930274,0.512648607786214
"236","59150049011",0.279724096566202,0.507544561913558
"237","59150049012",0.269952016794122,0.440689377908554
"238","59150049013",0.281267056530214,0.461980375319336
"239","59150050002",0.320502324186535,0.506497021888009
"240","59150050003",0.349261810286741,0.616462754855384
"241","59150050004",0.278915879442195,0.398590840555388
"242","59150050005",0.334347366757339,0.645197447853975
"243","59150050006",0.344725112924559,0.642208303234307
"244","59150050007",0.362527472070408,0.650542518367602
"245","59150050008",0.363369186360876,0.648915962434651
"246","59150050010",0.310950667266457,0.410969604015629
"247","59150051001",0.279356725146199,0.398022730360828
"248","59150051002",0.260914679862048,0.442963251630968
"249","59150051003",0.248717948717949,0.465657480933382
"250","59150051004",0.263706702654071,0.379023782151535
"251","59150051005",0.26598440545809,0.43783384111031
"252","59150051006",0.257240965662018,0.41850842637687
"253","59150051009",0.350134095314151,0.646465222381348
"254","59150051010",0.271348028190133,0.3841501309786
"255","59150052001",0.379111077836839,0.650570890946844
"256","59150052002",0.369301947376739,0.498994727426544
"257","59150052003",0.368382768183974,0.530889729868834
"258","59150052004",0.418861186549708,0.517951219549542
"259","59150052009",0.5453201,0.339844639530929
"260","59150052010",0.427910111111111,0.296894950933724
"261","59150052011",0.485898745614035,0.466712818582528
"262","59150053001",0.382594080116959,0.638460754510644
"263","59150053003",0.391720487719298,0.6320167925596
"264","59150053004",0.324690350292398,0.439629198466899
"265","59150053005",0.393297943859649,0.404739333736448
"266","59150053006",0.418710375438597,0.422916468386763
"267","59150054001",0.234831284795322,0.450826272816051
"268","59150054002",0.248203614035088,0.442746636565205
"269","59150054003",0.256506219883041,0.445173307645025
"270","59150054005",0.216168846783626,0.436009902094358
"271","59150054009",0.172304677192982,0.424162741968183
"272","59150054010",0.255330649707602,0.445701448776258
"273","59150055001",0.217932216374269,0.45159944551312
"274","59150055002",0.205588543274854,0.416898779373028
"275","59150055006",0.186191334502924,0.443755085912806
"276","59150055009",0.223075411111111,0.431850165398773
"277","59150055010",0.191040615204678,0.418729728901695
"278","59150055011",0.185236178362573,0.441627432613132
"279","59150055013",0.18450143625731,0.344176958666126
"280","59150055014",0.209629639181287,0.432996277762765
"281","59150056001",0.203972116374269,0.374152130582443
"282","59150056002",0.178843887660819,0.370083771188798
"283","59150056003",0.178035702865497,0.366900955474106
"284","59150056004",0.179137795964912,0.374734146128963
"285","59150056006",0.186632182631579,0.376181474613867
"286","59150056007",0.186485254269006,0.359730411800749
"287","59150056009",0.178476528070175,0.344757217017724
"288","59150056011",0.173627247368421,0.404221964121087
"289","59150056012",0.178990856140351,0.364299421040297
"290","59150056015",0.183472780116959,0.444717024858427
"291","59150056016",0.175831459356725,0.348663574558288
"292","59150056017",0.177300929239766,0.379309719502531
"293","59150056019",0.178990856140351,0.364299421040297
"294","59150056020",0.17252511128655,0.347348364830774
"295","59150056022",0.186632162573099,0.350831972755135
"296","59150056024",0.181562439181287,0.36166970394446
"297","59150056025",0.176492744444444,0.382706634117128
"298","59150056027",0.223516296491228,0.431224041509205
"299","59150059001",0.25547756374269,0.388075577551822
"300","59150059002",0.245852473684211,0.359421827417188
"301","59150059009",0.216242346783626,0.443594253853884
"302","59150059010",0.249158798830409,0.395004321011009
"303","59150059013",0.247174986549708,0.448004470598209
"304","59150059014",0.200812705263158,0.387598811534841
"305","59150062003",0.247468871929825,0.372909137464455
"306","59150064001",0.224104067251462,0.367756034101815
"307","59150064002",0.237549867836257,0.451432443000948
"308","59150064003",0.23615385497076,0.392628986959122
"309","59150064004",0.206543699415205,0.45487727217777
"310","59150064005",0.260767729824561,0.489431121958376
"311","59150064006",0.202282189473684,0.341366033870844
"312","59150064007",0.195375625146199,0.413246959105133
"313","59150064008",0.179137798830409,0.416327582181769
"314","59150064009",0.211539951461988,0.409387019719542
"315","59150067007",0.23835808128655,0.49093298887756
"316","59150067008",0.202502632163743,0.421440252012887
"317","59150067009",0.215948432748538,0.395453001225177
"318","59150068004",0.214111534502924,0.440816313843474
"319","59150068005",0.208821425730994,0.444831051205989
"320","59150069003",0.209115311111111,0.474538298477091
"321","59150069004",0.234170042690058,0.480510319611613
"322","59150069005",0.216021875438596,0.481449158809135
"323","59150070001",0.265984395906433,0.473730884125614
"324","59150070002",0.265470096491228,0.474147727069093
"325","59150070003",0.251362996491228,0.476367460673142
"326","59150070004",0.251362996491228,0.476367460673142
"327","59150070005",0.270245905847953,0.476465277087608
"328","59150070006",0.289790085964912,0.483904804194568
"329","59150070007",0.286483760818713,0.47868528880377
"330","59150070008",0.295814965497076,0.484332892399195
"331","59150070009",0.290451356725146,0.482450646799656
"332","59150071001",0.260400373099415,0.47127241710144
"333","59150071002",0.281487480116959,0.471080683001641
"334","59150071003",0.302574615789474,0.490989108098468
"335","59150071004",0.316167330409357,0.478824813365862
"336","59150071012",0.249158798830409,0.468608270114211
"337","59150071013",0.234243514035088,0.473749486049107
"338","59150071020",0.290083971345029,0.478300627178208
"339","59150071021",0.290083971345029,0.478300627178208
"340","59150071023",0.253420337426901,0.357722870990337
"341","59150071026",0.278254597660819,0.400651961459403
"342","59150071031",0.330788729824561,0.485210258072579
"343","59150071032",0.307497367836257,0.488352636576482
"344","59150071033",0.359517171929825,0.502472956667173
"345","59150071034",0.326747633918129,0.484279506335995
"346","59150072001",0.270172434502924,0.40057888034798
"347","59150072002",0.260547315789474,0.399039675662802
"348","59150072003",0.247542371929825,0.478667173163966
"349","59150072004",0.205000743859649,0.460320116520179
"350","59150072005",0.259371745614035,0.386503801852182
"351","59150072006",0.20382514502924,0.467074115652991
"352","59150072007",0.210511323976608,0.459896911808433
"353","59150072008",0.22542660877193,0.476611441335887
"354","59150072011",0.200077991812865,0.46045911244708
"355","59150072012",0.206617170760234,0.475380395694859
"356","59150073001",0.264000583625731,0.491600876524392
"357","59150073002",0.275536071929825,0.429478898589783
"358","59150073003",0.219695614619883,0.458673076889915
"359","59150073004",0.261649414619883,0.427057451204833
"360","59150073005",0.243795161403509,0.387629204315341
"361","59150073006",0.24585244502924,0.394597665672457
"362","59150073007",0.210070495906433,0.464698050723803
"363","59150074001",0.254081550877193,0.361282871549963
"364","59150074002",0.227190007017544,0.454285396857054
"365","59150075003",0.343058960233918,0.526999956506471
"366","59150075004",0.349451196491228,0.48838018449809
"367","59150075005",0.463262866081871,0.547103385598105
"368","59150075006",0.308232138596491,0.459883572456922
"369","59150075007",0.301105102923977,0.458285453263301
"370","59150075008",0.280017995906433,0.4340000828939
"371","59150075009",0.283618235087719,0.456415219757327
"372","59150075010",0.257828761403509,0.359777243049817
"373","59150075011",0.410434848538012,0.541825377174699
"374","59150076001",0.392947952046784,0.613624138986084
"375","59150076002",0.305954412280702,0.51491488887905
"376","59150076006",0.279871024561404,0.546839568201108
"377","59150076007",0.30948120877193,0.453977990486758
"378","59150077001",0.355035219298246,0.65930060028159
"379","59150077002",0.296035379532164,0.400303715333616
"380","59150077003",0.279650610526316,0.466761437499591
"381","59150077005",0.260106487719298,0.464455402723587
"382","59150077006",0.262457628070175,0.468269581444945
"383","59150077007",0.281267066081871,0.449552807455947
"384","59150077008",0.303897128654971,0.377088378970571
"385","59150078005",0.195302125146199,0.470353633905494
"386","59150078007",0.245778973684211,0.450013526645979
"387","59150078008",0.190526315789474,0.453898842905882
"388","59150078009",0.194787825730994,0.449325606179038
"389","59150079001",0.193685726900585,0.301608094599289
"390","59150079002",0.190893701169591,0.24584553540716
"391","59150079003",0.184574907602339,0.226294873539985
"392","59150079004",0.189718102339181,0.357659557718587
"393","59150080003",0.21572799005848,0.314491355216563
"394","59150080004",0.196918580701754,0.332858901569108
"395","59150080005",0.188028204093567,0.353008166039472
"396","59150081001",0.17259859122807,0.315212893408573
"397","59150081005",0.192216214035088,0.353628691290082
"398","59150081006",0.197726794152047,0.355814121030918
"399","59150081007",0.192583599415205,0.353905964325707
"400","59150081008",0.154156567251462,0.348744160773639
"401","59150081009",0.186338277192982,0.321501780865156
"402","59150081010",0.180754225730994,0.324691708291547
"403","59150081011",0.174068075438597,0.386119443954232
"404","59150082001",0.151291041520468,0.274599046265914
"405","59150082002",0.159814061403509,0.348622045906009
"406","59150083001",0.16503072748538,0.345986022061137
"407","59150083002",0.152466640350877,0.274579677301424
"408","59150084001",0.135714485964912,0.299143099214979
"409","59150084002",0.135494071929825,0.299143099214979
"410","59150085001",0.142694550292398,0.342768429486547
"411","59150085002",0.136081871345029,0.342939466176475
"412","59150086002",0.154009595906433,0.343446979287641
"413","59150086003",0.15320135380117,0.332262428180157
"414","59150086004",0.149380700584795,0.340589240121958
"415","59150087001",0.146662174853801,0.372297564241516
"416","59150088001",0.150556328070175,0.37502929049024
"417","59150089001",0.165618555555556,0.352425308863725
"418","59150089002",0.164149071345029,0.4173469568716
"419","59150089003",0.146147846783626,0.406425221007676
"420","59150090001",0.184427964912281,0.305159980320666
"421","59150090002",0.178109171345029,0.335422516293819
"422","59150090003",0.183031952046784,0.312885025244971
"423","59150090004",0.194493940350877,0.30167799883081
"424","59150091001",0.167749281871345,0.316638396606621
"425","59150091002",0.159520147368421,0.344540419325165
"426","59150092001",0.168777909356725,0.349903826793912
"427","59150092002",0.169733094152047,0.381598752132524
"428","59150093001",0.200959676608187,0.252190314296717
"429","59150093002",0.1920693,0.255911360159743
"430","59150094001",0.181856353216374,0.338071958863286
"431","59150094002",0.158197605847953,0.347804736378227
"432","59150094003",0.176125359064327,0.34292292790236
"433","59150095001",0.231157602923977,0.25681962201943
"434","59150095002",0.22652873625731,0.305631793938623
"435","59150095003",0.234316985380117,0.351532841098072
"436","59150095004",0.205147715204678,0.343692424880082
"437","59150095005",0.198755450292398,0.34919186253842
"438","59150096001",0.261061615204678,0.465034922925586
"439","59150096002",0.385747502339181,0.614012091778562
"440","59150096003",0.255404092397661,0.281728877708713
"441","59150096004",0.232480144444444,0.332746723906945
"442","59150096005",0.237917224561404,0.458398949913599
"443","59150096006",0.207131498830409,0.437804496314155
"444","59150096007",0.206690642105263,0.259632406022769
"445","59150097001",0.221312041520468,0.433058855915164
"446","59150097002",0.228218634502924,0.430835576019408
"447","59150097003",0.23615385497076,0.426380609035339
"448","59150097004",0.249158798830409,0.430127890392606
"449","59150097007",0.232553615789474,0.375399104028037
"450","59150097008",0.218666958479532,0.413958703654299
"451","59150097009",0.211833865497076,0.401870030008229
"452","59150097010",0.19522865380117,0.402231085630687
"453","59150098003",0.313889632748538,0.513043242316211
"454","59150098004",0.27391964502924,0.55145522753726
"455","59150099001",0.255330649707602,0.542659500898729
"456","59150099004",0.27707902748538,0.561115728352331
"457","59150100001",0.25768181871345,0.419393649658964
"458","59150100002",0.24254609122807,0.526403599421337
"459","59150100003",0.254228522222222,0.53806618830571
"460","59150100004",0.258857388888889,0.533597831695376
"461","59150100005",0.246366773099415,0.303428772984265
"462","59150100006",0.216977031578947,0.434175447275944
"463","59150100007",0.257534847368421,0.299410529567343
"464","59150101001",0.294565895321637,0.38567991699773
"465","59150101002",0.290157414035088,0.369240085144982
"466","59150101003",0.271348033333333,0.227737404332725
"467","59150101004",0.256726633918129,0.323771398858451
"468","59150102002",0.277225970175439,0.435063651164818
"469","59150102003",0.27377267368421,0.407018944434499
"470","59150102004",0.23718248245614,0.355665342673908
"471","59150103001",0.323661722807017,0.489986914815322
"472","59150103003",0.257461404678363,0.414873795294861
"473","59150103004",0.22314888245614,0.381099269752146
"474","59150103005",0.252905980701754,0.418500856457421
"475","59150103006",0.256653162573099,0.339458596050624
"476","59150103008",0.332478628070175,0.407750403237318
"477","59150104001",0.32549856374269,0.53488248298371
"478","59150104002",0.316828601169591,0.53488248298371
"479","59150104003",0.315285645614035,0.416523193204175
"480","59150104004",0.311979320467836,0.417556469696263
"481","59150104005",0.305293170175439,0.416966856881207
"482","59150104006",0.291994312280702,0.357436858085041
"483","59150104007",0.282736550292398,0.358938413075044
"484","59150104008",0.271935832748538,0.412333741227238
"485","59150105001",0.300370389473684,0.404696649605695
"486","59150105002",0.290818713450292,0.40932525615872
"487","59150105003",0.27384614502924,0.416523193204175
"488","59150105004",0.280605795321637,0.418387976728249
"489","59150105005",0.265910924561404,0.334844237197215
"490","59150105006",0.254816321637427,0.33579967095437
"491","59150105007",0.258416560818713,0.419546866475188
"492","59150105008",0.27391964502924,0.411667708854483
"493","59150105009",0.281560951461988,0.351457853393596
"494","59150105010",0.315506059649123,0.534081884339691
"495","59150106001",0.338136150877193,0.420559993900993
"496","59150106003",0.266057895906433,0.403261806572334
"497","59150106004",0.223589739181287,0.337279417482719
"498","59150106005",0.249232270175439,0.419384325632601
"499","59150106006",0.246219830409357,0.419384325632601
"500","59150106008",0.337768794152047,0.495059734068419
"501","59150107001",0.303603243274854,0.366837807703642
"502","59150107002",0.282369193567251,0.3283380153491
"503","59150107003",0.262163742690059,0.403261806572334
"504","59150108001",0.277813769590643,0.386846700672257
"505","59150109001",0.271862332748538,0.411254582959729
"506","59150109002",0.245999416374269,0.455318302549812
"507","59150109003",0.264735325730994,0.403854342736894
"508","59150109004",0.240929664327485,0.343357818679389
"509","59150109005",0.241737906432749,0.343387925482284
"510","59150109006",0.231745402339181,0.346140843120363
"511","59150110001",0.262604599415205,0.516885371582588
"512","59150110004",0.273111402923977,0.461499358441699
"513","59150110005",0.253052952046784,0.314791642168006
"514","59150111002",0.297945720467836,0.462436801654057
"515","59150111003",0.338062679532164,0.521867777176683
"516","59150111004",0.349892024561404,0.442458166764957
"517","59150111007",0.253934608187134,0.566763876540041
"518","59150112001",0.217491388304094,0.346140843120363
"519","59150112002",0.211760365497076,0.34610772288776
"520","59150112003",0.212348193567251,0.346201446597067
"521","59150112004",0.208380569005848,0.343006519551199
"522","59150112005",0.20816015497076,0.343006519551199
"523","59150112006",0.20918878245614,0.399235526854159
"524","59150112007",0.221459012865497,0.322833432889536
"525","59150112008",0.220283414035088,0.322833432889536
"526","59150112009",0.239974508187135,0.3283380153491
"527","59150112010",0.251363025146199,0.383474286414081
"528","59150112012",0.219034343859649,0.344306798951757
"529","59150112014",0.262898484795322,0.383474286414081
"530","59150112017",0.230422860818713,0.40290574053021
"531","59150113002",0.253861165497076,0.364607545728642
"532","59150113005",0.255183678362573,0.389284749008438
"533","59150114001",0.301472488304094,0.454252162414974
"534","59150114002",0.304631870760234,0.455778470054708
"535","59150114003",0.314257018128655,0.517195866145192
"536","59150114004",0.283397821052632,0.451314465930488
"537","59150114005",0.264147526315789,0.396179786730051
"538","59150114006",0.25562456374269,0.368147843633371
"539","59150114007",0.262090271345029,0.369114451801684
"540","59150115001",0.270245905847953,0.435256463131893
"541","59150115003",0.27920978245614,0.445716133792335
"542","59150115004",0.241443992397661,0.474710630147637
"543","59150115005",0.260841201169591,0.366812204512573
"544","59150115007",0.250995639766082,0.388993384296188
"545","59150116001",0.285748961403509,0.471058869297257
"546","59150116002",0.273331816959064,0.46243851174892
"547","59150116003",0.313228390643275,0.621899709272189
"548","59150116004",0.32873144619883,0.632114155325505
"549","59150116005",0.355549547368421,0.61876363637729
"550","59150116006",0.301252045614035,0.547712011855318
"551","59150116007",0.27061329122807,0.468965810082255
"552","59150116008",0.270319377192982,0.468238672147982
"553","59150117001",0.229100319298246,0.344306798951757
"554","59150117002",0.210658266666667,0.344146244669376
"555","59150117003",0.219181286549708,0.40871653239033
"556","59150117004",0.219842557309942,0.40871653239033
"557","59150117005",0.21029090994152,0.399235526854159
"558","59150117006",0.223001939766082,0.40871653239033
"559","59150117007",0.224030595906433,0.381099269752146
"560","59150117008",0.232259701754386,0.3283380153491
"561","59150117009",0.238505023976608,0.283238706295507
"562","59150117010",0.236374269005848,0.388664992210949
"563","59150117011",0.248424056725146,0.369123294938375
"564","59150117012",0.220577299415205,0.3422965802187
"565","59150118001",0.566861588888889,0.606899362582471
"566","59150118002",0.570561776608187,0.63613850593093
"567","59150118003",0.563350724561404,0.650570910890637
"568","59150119001",0.304337985380117,0.615620986195951
"569","59150119003",0.324396464912281,0.603346220645486
"570","59150119004",0.299562147368421,0.61379862414668
"571","59150119005",0.337695322807018,0.59158411548762
"572","59150120001",0.338356593567252,0.591542640802647
"573","59150120002",0.298019191812865,0.621910055903214
"574","59150120003",0.369877061403509,0.436593087273855
"575","59150121002",0.366203322222222,0.458244302218004
"576","59150121004",0.363117411111111,0.417807874822363
"577","59150121005",0.361207098830409,0.408067898065142
"578","59150121006",0.331082615204678,0.417548932146941
