"","heritage.or.historic.site.fromId","heritage.or.historic.site.nearest1","heritage.or.historic.site.sd1"
"132","59150030004",0.439383715699505,0.543092733690909
"133","59150030005",0.440485829959514,0.479954403946947
"134","59150030006",0.463409806567701,0.531881607644888
"135","59150030007",0.483909131803868,0.566188596961063
"136","59150030008",0.454813315339631,0.494512494426742
"137","59150030009",0.454813315339631,0.494512494426742
"138","59150030010",0.439604138551507,0.483834941180992
"139","59150030011",0.432109761583446,0.486620533575548
"140","59150030012",0.457899235267656,0.495682526854988
"141","59150030013",0.452168241115609,0.551103425569591
"142","59150031003",0.465834457939721,0.499586662279701
"143","59150031004",0.502204228520018,0.600183308000075
"144","59150031005",0.494709851551957,0.567920717492177
"145","59150031009",0.543214793741109,0.78195034154449
"146","59150031010",0.613380749170223,0.775349496210954
"147","59150032001",0.475092217723797,0.522697374948008
"148","59150032004",0.442249212775529,0.570060574653776
"149","59150032009",0.434313990103464,0.536021945655607
"150","59150032010",0.482586594691858,0.527194508262045
"151","59150032011",0.475092217723797,0.522697374948008
"152","59150033002",0.643584637268848,0.750328523652116
"153","59150033003",0.513886639676113,0.550395807434914
"154","59150033004",0.506392262708052,0.54423750915363
"155","59150033007",0.60687529634898,0.774870017939323
"156","59150033008",0.756500711237553,0.631290762455455
"157","59150033009",0.546509221772379,0.575637254319187
"158","59150033010",0.787266081871345,0.685505017358359
"159","59150033011",0.872514619883038,0.458336345347568
"160","59150034001",0.748368895211,0.637079424448574
"161","59150034002",0.451727395411606,0.55956732606455
"162","59150034003",0.468038686459739,0.538421096150458
"163","59150035005",0.571792318634424,0.669635228545555
"164","59150035008",0.521839734471313,0.668267983432631
"165","59150035011",0.590379326695116,0.568907111974449
"166","59150035012",0.577136083451873,0.644282323645063
"167","59150035013",0.576671408250355,0.650358005358115
"168","59150035014",0.571327643432907,0.673070670679944
"169","59150036001",0.5241631104789,0.68064840364082
"170","59150036002",0.519981033665244,0.675308037875011
"171","59150036003",0.512313892840208,0.623764369041065
"172","59150036004",0.454152046783626,0.491868517690941
"173","59150036005",0.461646423751687,0.501998425703764
"174","59150036006",0.446878092667566,0.483077916732521
"175","59150036007",0.446657669815565,0.48467934730505
"176","59150037001",0.497676623992413,0.641717843020196
"177","59150037002",0.489080132764343,0.621144587239632
"178","59150037003",0.481877667140825,0.610437308285145
"179","59150037004",0.456135852451642,0.512444845612507
"180","59150037005",0.454152046783626,0.491868517690941
"181","59150037006",0.489080132764343,0.619029415977132
"182","59150037007",0.497444286391655,0.62091011306972
"183","59150038001",0.435856950067476,0.486681504825957
"184","59150038002",0.424174538911381,0.484304994709083
"185","59150038003",0.414696356275304,0.478668614370969
"186","59150038004",0.396621682411156,0.486253870667989
"187","59150038005",0.379208277103014,0.507012078939774
"188","59150039001",0.445114709851552,0.500747860909581
"189","59150039002",0.430346378767431,0.482982857239766
"190","59150039003",0.42285200179937,0.473481871393216
"191","59150039004",0.404336482231219,0.485885767509636
"192","59150039005",0.413373819163293,0.483709194354244
"193","59150039006",0.446878092667566,0.506938453578984
"194","59150039007",0.447759784075573,0.513869289348245
"195","59150040003",0.370391363022942,0.508375906877523
"196","59150040004",0.361354026090868,0.515451931691478
"197","59150040005",0.387363922627081,0.495682526854988
"198","59150040006",0.402793522267207,0.494987840141047
"199","59150040009",0.397503373819164,0.49192616937444
"200","59150041004",0.381853351327036,0.511467449625726
"201","59150041006",0.494191559981033,0.591689209597003
"202","59150042001",0.404556905083221,0.48542359589111
"203","59150042002",0.378326585695006,0.506618740236095
"204","59150042006",0.373697705802969,0.505278899657568
"205","59150042007",0.390008996851102,0.497165703084569
"206","59150042008",0.356945569050833,0.511256674758127
"207","59150042011",0.394197031039136,0.501297037583788
"208","59150043004",0.328070175438597,0.514414925874105
"209","59150044001",0.338650472334683,0.51656624694403
"210","59150044002",0.350994152046784,0.501479383620474
"211","59150044003",0.323441295546559,0.50691389893229
"212","59150045001",0.325865946918578,0.50774516853405
"213","59150045002",0.300517318938372,0.509122434547734
"214","59150045003",0.286189833558254,0.506273209341609
"215","59150045004",0.313301844354476,0.511677751491106
"216","59150046001",0.332478632478632,0.497898580340809
"217","59150046002",0.315726495726496,0.50686477032903
"218","59150047001",0.347908232118758,0.492786715445055
"219","59150047002",0.34812865497076,0.497329060723677
"220","59150047003",0.373036437246963,0.513044831169211
"221","59150048002",0.378326585695006,0.498598938019277
"222","59150048003",0.364219523166891,0.492815264663424
"223","59150048004",0.348349077822762,0.492041366449268
"224","59150048005",0.368627980206927,0.501088206726179
"225","59150048006",0.365762483130904,0.491057647786371
"226","59150048007",0.38361673414305,0.493554507884799
"227","59150048010",0.382294197031039,0.491666457036652
"228","59150049001",0.343279352226721,0.5240365936405
"229","59150049002",0.357165991902834,0.530326015184646
"230","59150049003",0.381632928475033,0.51031411907713
"231","59150049004",0.391111111111111,0.507379340579934
"232","59150049008",0.381853351327036,0.49773621332028
"233","59150049010",0.389127305443095,0.544927543470468
"234","59150049011",0.375901934322987,0.542338535506637
"235","59150049012",0.383837156995052,0.517776881389836
"236","59150049013",0.406540710751237,0.502334267968493
"237","59150050002",0.430787224471435,0.56907901618799
"238","59150050003",0.473513513513513,0.646106535642681
"239","59150050004",0.409626630679262,0.510692279725759
"240","59150050005",0.456785206258891,0.672142744257463
"241","59150050006",0.467705073494547,0.66051264749195
"242","59150050007",0.4758368895211,0.671682376634545
"243","59150050008",0.476998577524893,0.664292342249177
"244","59150050010",0.414475933423302,0.563488591964599
"245","59150051001",0.409626630679262,0.510692279725759
"246","59150051002",0.390229419703104,0.51031411907713
"247","59150051003",0.372375168690959,0.497546428889727
"248","59150051004",0.388466036887089,0.502643211573264
"249","59150051005",0.390008996851102,0.530000257215128
"250","59150051006",0.383396311291048,0.507818163066033
"251","59150051009",0.471422475106686,0.66560289072201
"252","59150051010",0.395078722447144,0.50432443235397
"253","59150052001",0.489080132764343,0.683119063085173
"254","59150052002",0.480715979137032,0.672819778528949
"255","59150052003",0.480018966334756,0.680682633504619
"256","59150052004",0.526486477192982,0.678654471676963
"257","59150052009",0.660166214035088,0.79929227705885
"258","59150052010",0.544792275438597,0.75439307137142
"259","59150052011",0.597276089473684,0.76398128574075
"260","59150053001",0.493959245614035,0.648699758225961
"261","59150053003",0.502788014035088,0.642054364791432
"262","59150053004",0.457678785964912,0.561067421523407
"263","59150053005",0.511763610526316,0.750838131369546
"264","59150053006",0.529274577192983,0.635983021145824
"265","59150054001",0.356504703508772,0.496069342560377
"266","59150054002",0.371934287719298,0.484211206493139
"267","59150054003",0.380971692982456,0.485114164378533
"268","59150054005",0.337989236842105,0.492098954856534
"269","59150054009",0.272964431578947,0.498786629501155
"270","59150054010",0.357827273684211,0.47120912288741
"271","59150055001",0.342618103508772,0.503309157262362
"272","59150055002",0.331817385964912,0.497817422447725
"273","59150055006",0.307350396491228,0.513274557622192
"274","59150055009",0.34283851754386,0.500063448424642
"275","59150055010",0.314183575438596,0.510456121352027
"276","59150055011",0.306027912280702,0.515988456183968
"277","59150055013",0.308232138596491,0.511864322959545
"278","59150055014",0.330053987719298,0.503614872651355
"279","59150056001",0.338209650877193,0.516920080947525
"280","59150056002",0.312420177192982,0.52030136717446
"281","59150056003",0.310656778947368,0.515720569367243
"282","59150056004",0.307791310526316,0.51830030432985
"283","59150056006",0.314624403508772,0.509696326784396
"284","59150056007",0.319253270175439,0.515720569367243
"285","59150056009",0.300296889473684,0.510314157884588
"286","59150056011",0.292802554385965,0.509696326784396
"287","59150056012",0.300296889473684,0.510314157884588
"288","59150056015",0.306468740350877,0.515182537949708
"289","59150056016",0.300296889473684,0.510314157884588
"290","59150056017",0.298092663157895,0.517776886689342
"291","59150056019",0.300296889473684,0.510314157884588
"292","59150056020",0.301178545614035,0.523811277957579
"293","59150056022",0.315065231578947,0.507891081922946
"294","59150056024",0.300517303508772,0.509122412114529
"295","59150056025",0.294565866666667,0.518560883907146
"296","59150056027",0.341075119298246,0.48057443589856
"297","59150059001",0.357386445614035,0.473797076934152
"298","59150059002",0.348569540350877,0.481513107640293
"299","59150059009",0.319253270175439,0.501635401467104
"300","59150059010",0.338650478947368,0.414406387087479
"301","59150059013",0.349010368421053,0.479198254167621
"302","59150059014",0.29853349122807,0.507818190294565
"303","59150062003",0.362676554385965,0.355695132124184
"304","59150064001",0.328070175438597,0.38966120073222
"305","59150064002",0.389788598245614,0.547494755018698
"306","59150064003",0.357827273684211,0.407431072332961
"307","59150064004",0.354080063157895,0.536721342463139
"308","59150064005",0.398385089473684,0.547494755018698
"309","59150064006",0.341956775438597,0.546082581049846
"310","59150064007",0.320134926315789,0.559441231460482
"311","59150064008",0.315506059649123,0.531975598385291
"312","59150064009",0.32652719122807,0.425106732479616
"313","59150067007",0.358488515789474,0.567535688847435
"314","59150067008",0.327629347368421,0.556983716992451
"315","59150067009",0.340193463157895,0.57092040438684
"316","59150068004",0.337107494736842,0.575743339102548
"317","59150068005",0.335564510526316,0.567200752594651
"318","59150069003",0.356063875438597,0.565441984078914
"319","59150069004",0.377885724561404,0.574462178724556
"320","59150069005",0.354961805263158,0.56919280134918
"321","59150070001",0.390229426315789,0.556145201901974
"322","59150070002",0.390229426315789,0.556145201901974
"323","59150070003",0.38251459122807,0.579959223065361
"324","59150070004",0.381853349122807,0.578357437880077
"325","59150070005",0.401030143859649,0.579756296310666
"326","59150070006",0.425937961403509,0.576049201314668
"327","59150070007",0.418002712280702,0.58362606580217
"328","59150070008",0.42461539122807,0.580453531247691
"329","59150070009",0.415798485964912,0.565165393901734
"330","59150071001",0.381853349122807,0.557971649531499
"331","59150071002",0.411169619298246,0.574998117978522
"332","59150071003",0.4160189,0.563756773035232
"333","59150071004",0.452388677192982,0.5840475556209
"334","59150071012",0.405438596491228,0.553583604160652
"335","59150071013",0.392213238596491,0.561315154589519
"336","59150071020",0.437399921052632,0.552381983811399
"337","59150071021",0.437399921052632,0.552381983811399
"338","59150071023",0.425717461403509,0.556159745634216
"339","59150071026",0.433652710526316,0.546919606632576
"340","59150071031",0.461866824561403,0.57928097133464
"341","59150071032",0.454152075438597,0.567779739109263
"342","59150071033",0.568551515789474,0.673766852307469
"343","59150071034",0.470463315789474,0.578837471142803
"344","59150072001",0.4299055,0.54217008474109
"345","59150072002",0.416900556140351,0.557199392413711
"346","59150072003",0.400809729824561,0.560777603052773
"347","59150072004",0.365762522807018,0.56590111803085
"348","59150072005",0.425056219298246,0.547542504735311
"349","59150072006",0.360472328070175,0.580015540212421
"350","59150072007",0.370170975438597,0.57928097133464
"351","59150072008",0.384277989473684,0.566018829048059
"352","59150072011",0.352537078947368,0.549136647162542
"353","59150072012",0.36862799122807,0.548775981235752
"354","59150073001",0.436518178947368,0.570385493097736
"355","59150073002",0.445775998245614,0.554252861452481
"356","59150073003",0.392654066666667,0.555810575077213
"357","59150073004",0.433873124561404,0.550117454207443
"358","59150073005",0.41050829122807,0.54985380180647
"359","59150073006",0.411610447368421,0.558652772317784
"360","59150073007",0.378987880701754,0.563716579887668
"361","59150074001",0.425056219298246,0.549993451851793
"362","59150074002",0.400368901754386,0.555723132961271
"363","59150075003",0.644597366666667,0.761972589057601
"364","59150075004",0.649446733333333,0.76314576828744
"365","59150075005",0.657677787719298,0.721762804330726
"366","59150075006",0.479721135087719,0.547876213433485
"367","59150075007",0.471565471929825,0.546421505824528
"368","59150075008",0.451506935087719,0.550318570288834
"369","59150075009",0.455254145614035,0.551333047174193
"370","59150075010",0.428362601754386,0.553194759073855
"371","59150075011",0.587067068421053,0.717042244419186
"372","59150076001",0.593238833333333,0.783271111270456
"373","59150076002",0.556207814035088,0.777864667467701
"374","59150076006",0.558191626315789,0.781238168026553
"375","59150076007",0.486333814035088,0.555723132961271
"376","59150077001",0.549374721052632,0.786679703751451
"377","59150077002",0.480823205263158,0.561108743422428
"378","59150077003",0.465173207017544,0.539102910785675
"379","59150077005",0.446437240350877,0.53670351840741
"380","59150077006",0.447759810526316,0.540743261671096
"381","59150077007",0.465834449122807,0.536721342463139
"382","59150077008",0.488538040350877,0.540708989466732
"383","59150078005",0.40521818245614,0.545368447641449
"384","59150078007",0.459662598245614,0.525377081568332
"385","59150078008",0.382955505263158,0.514074236454884
"386","59150078009",0.388245614035088,0.514414962022134
"387","59150079001",0.443130943859649,0.609251971048324
"388","59150079002",0.438281577192982,0.590555459250274
"389","59150079003",0.446437240350877,0.619542459129673
"390","59150079004",0.460544340350877,0.613370751989615
"391","59150080003",0.433652710526316,0.54111901711714
"392","59150080004",0.41822312631579,0.565520839996001
"393","59150080005",0.425276633333333,0.597830261927353
"394","59150081001",0.434754866666667,0.615799327782638
"395","59150081005",0.436959092982456,0.546534255551229
"396","59150081006",0.435856936842105,0.535570863520466
"397","59150081007",0.440265389473684,0.543741518238201
"398","59150081008",0.440044975438597,0.513067829771478
"399","59150081009",0.423954149122807,0.587227763214656
"400","59150081010",0.425056219298246,0.592909670157017
"401","59150081011",0.4299055,0.614234160594426
"402","59150082001",0.439824561403509,0.59519667603697
"403","59150082002",0.441808373684211,0.553851902530658
"404","59150083001",0.453931661403509,0.59537836036666
"405","59150083002",0.439604147368421,0.592732942995099
"406","59150084001",0.428142187719298,0.541476370129561
"407","59150084002",0.428142187719298,0.541476370129561
"408","59150085001",0.44092671754386,0.534387673170481
"409","59150085002",0.431889312280702,0.530898162468922
"410","59150086002",0.451066107017544,0.531466745758201
"411","59150086003",0.450845692982456,0.543741518238201
"412","59150086004",0.448200638596491,0.530974160477253
"413","59150087001",0.44930270877193,0.532668460475856
"414","59150088001",0.466275277192982,0.529403269356467
"415","59150089001",0.467157019298246,0.525155040293642
"416","59150089002",0.474210526315789,0.559777106400586
"417","59150089003",0.459442184210526,0.564010845462111
"418","59150090001",0.490301352631579,0.530000277715933
"419","59150090002",0.47751690877193,0.526519589832548
"420","59150090003",0.490962680701754,0.539102910785675
"421","59150090004",0.501983812280702,0.538771382697622
"422","59150091001",0.466054863157895,0.529074296826738
"423","59150091002",0.461866824561403,0.530459810060682
"424","59150092001",0.471565471929825,0.532929305212085
"425","59150092002",0.473328870175439,0.534112493721295
"426","59150093001",0.501322570175439,0.552139798181724
"427","59150093002",0.48919928245614,0.542942354330567
"428","59150094001",0.476414752631579,0.573778906602465
"429","59150094002",0.460544340350877,0.528139146047346
"430","59150094003",0.463850636842105,0.574926828333011
"431","59150095001",0.519838036842105,0.557657785945662
"432","59150095002",0.511021131578947,0.573417250212909
"433","59150095003",0.50529010877193,0.594678282262099
"434","59150095004",0.490080938596491,0.603937642593751
"435","59150095005",0.47531268245614,0.605836817974275
"436","59150096001",0.55069729122807,0.641818598626867
"437","59150096002",0.586405740350877,0.784090972684392
"438","59150096003",0.52468731754386,0.605167907829623
"439","59150096004",0.530859168421053,0.552245788850697
"440","59150096005",0.542321214035088,0.566799765489219
"441","59150096006",0.519838036842105,0.551317733007908
"442","59150096007",0.514988756140351,0.543592172025861
"443","59150097001",0.558632454385965,0.647772400148527
"444","59150097002",0.559514196491228,0.652247057334747
"445","59150097003",0.56678811754386,0.636606164946275
"446","59150097004",0.568771929824561,0.654378761999329
"447","59150097007",0.56458389122807,0.592880279407703
"448","59150097008",0.558191626315789,0.570310601321389
"449","59150097009",0.554444415789474,0.580397512983397
"450","59150097010",0.549595135087719,0.598664228864838
"451","59150098003",0.569212757894737,0.776207596447643
"452","59150098004",0.568551515789474,0.743715020713304
"453","59150099001",0.558852868421053,0.739572505073163
"454","59150099004",0.568771929824561,0.776102090411211
"455","59150100001",0.537471847368421,0.747465575914781
"456","59150100002",0.557750798245614,0.751668560867363
"457","59150100003",0.56458389122807,0.740236736314082
"458","59150100004",0.584421928070175,0.740236736314082
"459","59150100005",0.581556459649123,0.712101601114014
"460","59150100006",0.560175438596491,0.64520841840579
"461","59150100007",0.58089521754386,0.727024332304905
"462","59150101001",0.559734610526316,0.755051678091861
"463","59150101002",0.608668503508772,0.727459476135496
"464","59150101003",0.596545215789474,0.721150543198209
"465","59150101004",0.544084612280702,0.753287717502259
"466","59150102002",0.537251433333333,0.748405408794026
"467","59150102003",0.51939720877193,0.729550635751155
"468","59150102004",0.548493064912281,0.728184887890365
"469","59150103001",0.503747210526316,0.651923601853782
"470","59150103003",0.482366189473684,0.655159486097631
"471","59150103004",0.504849280701754,0.656497871720027
"472","59150103005",0.473769698245614,0.653370446875496
"473","59150103006",0.470463315789474,0.660115132060498
"474","59150103008",0.51609082631579,0.659625422409709
"475","59150104001",0.487656298245614,0.663777738275957
"476","59150104002",0.487435884210526,0.663246630255478
"477","59150104003",0.487435884210526,0.663246630255478
"478","59150104004",0.488758454385965,0.662030014973138
"479","59150104005",0.481704861403509,0.654016586053687
"480","59150104006",0.482366189473684,0.655159486097631
"481","59150104007",0.479059807017544,0.662147230668468
"482","59150104008",0.473769698245614,0.653370446875496
"483","59150105001",0.515209170175439,0.663717822658909
"484","59150105002",0.504408452631579,0.666097335990746
"485","59150105003",0.487656298245614,0.663777738275957
"486","59150105004",0.481264033333333,0.661795146562779
"487","59150105005",0.470463315789474,0.660115132060498
"488","59150105006",0.465173207017544,0.650930645829723
"489","59150105007",0.473769698245614,0.653370446875496
"490","59150105008",0.473769698245614,0.653370446875496
"491","59150105009",0.473769698245614,0.653370446875496
"492","59150105010",0.482366189473684,0.655159486097631
"493","59150106001",0.529536684210526,0.666608108603521
"494","59150106003",0.499118343859649,0.657463395260944
"495","59150106004",0.429464671929825,0.648896405355479
"496","59150106005",0.482366189473684,0.655159486097631
"497","59150106006",0.482366189473684,0.655159486097631
"498","59150106008",0.533945136842105,0.658067359460689
"499","59150107001",0.515649998245614,0.6317824922856
"500","59150107002",0.520058450877193,0.661328329674383
"501","59150107003",0.499118343859649,0.657463395260944
"502","59150108001",0.518074638596491,0.64227154395487
"503","59150109001",0.494930305263158,0.660844944395648
"504","59150109002",0.427260445614035,0.649456083269555
"505","59150109003",0.489640110526316,0.661115362763956
"506","59150109004",0.456135887719298,0.652937170806115
"507","59150109005",0.456135887719298,0.652937170806115
"508","59150109006",0.447539396491228,0.652937170806115
"509","59150110001",0.442910443859649,0.646833579887186
"510","59150110004",0.44070621754386,0.651923601853782
"511","59150110005",0.453270333333333,0.651310143300252
"512","59150111002",0.457237957894737,0.650214905262882
"513","59150111003",0.493607735087719,0.632498905972277
"514","59150111004",0.50551060877193,0.620123878204795
"515","59150111007",0.416459728070175,0.647788798711026
"516","59150112001",0.447539396491228,0.652937170806115
"517","59150112002",0.447539396491228,0.652937170806115
"518","59150112003",0.447539396491228,0.652937170806115
"519","59150112004",0.456356301754386,0.651431085750718
"520","59150112005",0.456356301754386,0.651431085750718
"521","59150112006",0.473769698245614,0.653370446875496
"522","59150112007",0.490521852631579,0.657463395260944
"523","59150112008",0.490521852631579,0.657463395260944
"524","59150112009",0.51609082631579,0.657920406877124
"525","59150112010",0.544525440350877,0.715471889007366
"526","59150112012",0.465173207017544,0.650930645829723
"527","59150112014",0.520278864912281,0.704115592701619
"528","59150112017",0.495371133333333,0.652745706295162
"529","59150113002",0.415137243859649,0.557672086788461
"530","59150113005",0.420206938596491,0.560832864730738
"531","59150114001",0.451286521052632,0.608191305935861
"532","59150114002",0.455033731578947,0.611426598439562
"533","59150114003",0.466275277192982,0.609498859460712
"534","59150114004",0.440044975438597,0.573199630994849
"535","59150114005",0.428583015789474,0.56617554175587
"536","59150114006",0.413814673684211,0.577355330672603
"537","59150114007",0.418884368421053,0.56288241328231
"538","59150115001",0.436738678947368,0.565835691063239
"539","59150115003",0.438942905263158,0.541016731971261
"540","59150115004",0.399487159649123,0.564117576213183
"541","59150115005",0.426378789473684,0.549900363383942
"542","59150115007",0.420647766666667,0.546614663645596
"543","59150116001",0.451727435087719,0.549791657902952
"544","59150116002",0.441587959649123,0.545807348307741
"545","59150116003",0.492064750877193,0.753852987271855
"546","59150116004",0.50529010877193,0.751433904608007
"547","59150116005",0.53019792631579,0.761340619291745
"548","59150116006",0.615501596491228,0.772163339341764
"549","59150116007",0.443792185964912,0.537663599987472
"550","59150116008",0.442028787719298,0.53040247563491
"551","59150117001",0.465173207017544,0.650930645829723
"552","59150117002",0.456356301754386,0.651431085750718
"553","59150117003",0.473769698245614,0.653370446875496
"554","59150117004",0.473769698245614,0.653370446875496
"555","59150117005",0.473549284210526,0.654850999992951
"556","59150117006",0.473769698245614,0.653370446875496
"557","59150117007",0.505951436842105,0.657340177272661
"558","59150117008",0.513225357894737,0.658047779813741
"559","59150117009",0.556207814035088,0.737248798267215
"560","59150117010",0.52468731754386,0.658111378542289
"561","59150117011",0.535267621052632,0.715979795597966
"562","59150117012",0.507714835087719,0.65630353596958
"563","59150118001",0.679332349122807,0.637000671083916
"564","59150118002",0.677899571929825,0.655040889028657
"565","59150118003",0.675647205263158,0.681860206558499
"566","59150119001",0.54739090877193,0.767000005044683
"567","59150119003",0.570535328070175,0.760532303502099
"568","59150119004",0.543864112280702,0.762658048513114
"569","59150119005",0.579131819298246,0.756613924187149
"570","59150120001",0.580454303508772,0.757033644995108
"571","59150120002",0.543202870175439,0.763386273254544
"572","59150120003",0.615722010526316,0.751450169850136
"573","59150121002",0.588830380701754,0.716956115769644
"574","59150121004",0.59478181754386,0.714495972094254
"575","59150121005",0.591475521052632,0.713655960308045
"576","59150121006",0.553562759649123,0.709004277404185
"577","59150122001",0.553783173684211,0.764018873583456
