"","gallery.fromId","gallery.nearest1","gallery.sd1"
"133","59150030005",0.196698155645524,0.479396099248229
"134","59150030006",0.224251012145749,0.49843778095708
"135","59150030007",0.249599640125956,0.549527084564335
"136","59150030008",0.207498875393612,0.455429704468206
"137","59150030009",0.207498875393612,0.455429704468206
"138","59150030010",0.190305892937472,0.439165478099568
"139","59150030011",0.182811515969411,0.429415457718905
"140","59150030012",0.208821412505623,0.405566817876928
"141","59150030013",0.21587494376968,0.539779781486909
"142","59150031003",0.214993252361673,0.400813326873305
"143","59150031004",0.262384165542061,0.558397926073252
"144","59150031005",0.259739091318039,0.553553770941717
"145","59150031009",0.291360834518729,0.758524981692072
"146","59150031010",0.376396396396396,0.729083358449262
"147","59150032001",0.243648223121907,0.559707237718745
"148","59150032004",0.213229869545659,0.577805873408969
"149","59150032009",0.197359424201529,0.527727024865207
"150","59150032010",0.246954565901935,0.537628184324931
"151","59150032011",0.243427800269906,0.561150068897789
"152","59150033002",0.400094831673779,0.70313673777816
"153","59150033003",0.271641925326136,0.47790197499062
"154","59150033004",0.2672334682861,0.494147360887805
"155","59150033007",0.369890943575154,0.735894498140844
"156","59150033008",0.496032388663967,0.777171027240427
"157","59150033009",0.303823661718399,0.505976022596017
"158","59150033010",0.652753036437247,0.829804679652504
"159","59150033011",0.775087719298246,0.817526827813065
"160","59150034001",0.487876743139901,0.780012604800823
"161","59150034002",0.221605937921727,0.580956370923463
"162","59150034003",0.235051731893837,0.56025090596493
"163","59150035005",0.321735918744229,0.786327894961606
"164","59150035008",0.269704524469068,0.805255190803335
"165","59150035011",0.335761772853186,0.775785329434335
"166","59150035012",0.326939058171745,0.782014431425514
"167","59150035013",0.325355493998153,0.784179526917236
"168","59150035014",0.320831024930748,0.78750970710479
"169","59150035015",0.861052631578947,0.754100990505316
"170","59150035016",0.886842105263158,0.754100990505316
"171","59150036001",0.273097876269621,0.804821385451125
"172","59150036002",0.269478301015697,0.805405773099269
"173","59150036003",0.259072022160665,0.807761869300214
"174","59150036004",0.200665766981557,0.404693710860273
"175","59150036005",0.205735492577598,0.406360082247514
"176","59150036006",0.194273504273504,0.388972126271361
"177","59150036007",0.194273504273504,0.388972126271361
"178","59150037001",0.247308402585411,0.813011154618004
"179","59150037002",0.23780701754386,0.815900762563512
"180","59150037003",0.22966297322253,0.819187733481153
"181","59150037004",0.197800269905533,0.448638506048654
"182","59150037005",0.200665766981557,0.404693710860273
"183","59150037006",0.23871191135734,0.815199211806436
"184","59150037007",0.245046168051708,0.813001279873277
"185","59150038001",0.179946018893388,0.4329958711819
"186","59150038002",0.175978407557355,0.396606060352986
"187","59150038003",0.16804318488529,0.414800965767443
"188","59150038004",0.150629779577148,0.443031493811816
"189","59150038005",0.134538911381017,0.456065622822702
"190","59150039001",0.188101664417454,0.422965983180666
"191","59150039002",0.177741790373369,0.398811169352397
"192","59150039003",0.174215024741341,0.401572139185803
"193","59150039004",0.153715699505173,0.429751748062701
"194","59150039005",0.162312190733243,0.413078985852886
"195","59150039006",0.189644624381467,0.457574448398259
"196","59150039007",0.190305892937472,0.450315636139159
"197","59150040003",0.125942420152947,0.452710698662942
"198","59150040004",0.117125506072875,0.445570253135257
"199","59150040005",0.140490328385065,0.431744534971422
"200","59150040006",0.151291048133153,0.43369582646784
"201","59150040009",0.150629779577148,0.430919350814553
"202","59150041004",0.163855150697256,0.256960452590361
"203","59150041006",0.234639889196676,0.816749033517141
"204","59150042001",0.1570220422852,0.392284477905876
"205","59150042002",0.121754385964912,0.193755375828925
"206","59150042006",0.0873684210526316,0.193755375828925
"207","59150042007",0.104561403508772,0.193755375828925
"208","59150042008",0.0701754385964912,0.193755375828925
"209","59150042011",0.104561403508772,0.193755375828925
"210","59150043004",0.0443859649122807,0.193755375828925
"211","59150044001",0.0529824561403509,0.193755375828925
"212","59150044002",0.0615789473684211,0.193755375828925
"213","59150044003",0.0271929824561404,0.193755375828925
"214","59150045001",0.0357894736842105,0.193755375828925
"215","59150045002",0.0185964912280702,0.193755375828925
"216","59150045003",0.01,0.193755375828925
"217","59150045004",0.0185964912280702,0.193755375828925
"218","59150046001",0.0701754385964912,0.193755375828925
"219","59150046002",0.0615789473684211,0.193755375828925
"220","59150047001",0.0701754385964912,0.193755375828925
"221","59150047002",0.0959649122807017,0.193755375828925
"222","59150047003",0.119550157444894,0.268897631263975
"223","59150048002",0.0959649122807017,0.193755375828925
"224","59150048003",0.0787719298245614,0.193755375828925
"225","59150048004",0.0701754385964912,0.193755375828925
"226","59150048005",0.0787719298245614,0.193755375828925
"227","59150048006",0.104561403508772,0.193755375828925
"228","59150048007",0.142914979757085,0.385717576848032
"229","59150048010",0.0873684210526316,0.193755375828925
"230","59150049001",0.168484030589293,0.513343389566926
"231","59150049002",0.176198830409356,0.509266239397292
"232","59150049003",0.166720647773279,0.321028941916854
"233","59150049004",0.161430499325236,0.351406113022242
"234","59150049008",0.142474134053081,0.388712413933572
"235","59150049010",0.190967161493478,0.555284448904059
"236","59150049011",0.189424201529465,0.532219650206689
"237","59150049012",0.164736842105263,0.207304488847641
"238","59150049013",0.164957264957265,0.350758475278284
"239","59150050002",0.207719298245614,0.609375493142996
"240","59150050003",0.222650046168052,0.84218523049057
"241","59150050004",0.153936122357175,0.412475466574038
"242","59150050005",0.211565096952908,0.854576474436566
"243","59150050006",0.220614035087719,0.850869263401706
"244","59150050007",0.246177285318559,0.858329990756188
"245","59150050008",0.248439519852263,0.856412233638216
"246","59150050010",0.208160143949618,0.582394051363976
"247","59150051001",0.155258659469186,0.404474157127894
"248","59150051002",0.136963562753037,0.394429406948052
"249","59150051003",0.13982905982906,0.43369582646784
"250","59150051004",0.155258659469186,0.454274062588194
"251","59150051005",0.15459739091318,0.522759608138057
"252","59150051006",0.146882591093117,0.45358245200577
"253","59150051009",0.227626962142198,0.859647884740312
"254","59150051010",0.164736842105263,0.461083478947585
"255","59150052001",0.274228993536473,0.852555873903501
"256","59150052002",0.262465373961219,0.854232065951061
"257","59150052003",0.260429362880886,0.856376496525292
"258","59150052004",0.313818138596491,0.839299124122051
"259","59150052009",0.469007414035088,0.782658239152771
"260","59150052010",0.312008319298246,0.750528017798574
"261","59150052011",0.37987538245614,0.747882909952244
"262","59150053001",0.27355028245614,0.848085781522751
"263","59150053003",0.282825466666667,0.84585044918784
"264","59150053004",0.191848885964912,0.426622934929991
"265","59150053005",0.274002801754386,0.755421903008754
"266","59150053006",0.312460752631579,0.836846201528624
"267","59150054001",0.129028307017544,0.406575324517954
"268","59150054002",0.14137200877193,0.399044413445813
"269","59150054003",0.149527671929825,0.391193290397489
"270","59150054005",0.114039550877193,0.395483675193493
"271","59150054009",0.102357177192982,0.26889764440264
"272","59150054010",0.181048168421053,0.281138409636892
"273","59150055001",0.0950832561403509,0.132206696100266
"274","59150055002",0.0781106877192982,0.107887223981932
"275","59150055006",0.0809761561403509,0.255893508950442
"276","59150055009",0.113157894736842,0.193755378060315
"277","59150055010",0.0615789473684211,0.193755378060315
"278","59150055011",0.0701754385964912,0.193755378060315
"279","59150055013",0.0609177052631579,0.107887223981932
"280","59150055014",0.103238833333333,0.164689902713514
"281","59150056001",0.0443859649122807,0.193755378060315
"282","59150056002",0.0271929824561404,0.193755378060315
"283","59150056003",0.01,0.193755378060315
"284","59150056004",0.01,0.193755378060315
"285","59150056006",0.01,0.193755378060315
"286","59150056007",0.01,0.193755378060315
"287","59150056009",0.01,0.193755378060315
"288","59150056011",0.0357894736842105,0.193755378060315
"289","59150056012",0.0185964912280702,0.193755378060315
"290","59150056015",0.081637398245614,0.339150308154226
"291","59150056016",0.01,0.193755378060315
"292","59150056017",0.01,0.193755378060315
"293","59150056019",0.0185964912280702,0.193755378060315
"294","59150056020",0.01,0.193755378060315
"295","59150056022",0.01,0.193755378060315
"296","59150056024",0.0271929824561404,0.193755378060315
"297","59150056025",0.0798740859649123,0.33826343380687
"298","59150056027",0.113157894736842,0.193755378060315
"299","59150059001",0.181488996491228,0.309857196952599
"300","59150059002",0.171349521052632,0.277517562329971
"301","59150059009",0.145780461403509,0.248064022178447
"302","59150059010",0.198241150877193,0.300340389491304
"303","59150059013",0.171349521052632,0.277517562329971
"304","59150059014",0.136963556140351,0.265731352281775
"305","59150062003",0.104561403508772,0.193755378060315
"306","59150064001",0.0873684210526316,0.193755378060315
"307","59150064002",0.0873684210526316,0.193755378060315
"308","59150064003",0.0873684210526316,0.193755378060315
"309","59150064004",0.0529824561403509,0.193755378060315
"310","59150064005",0.104561403508772,0.193755378060315
"311","59150064006",0.0443859649122807,0.193755378060315
"312","59150064007",0.01,0.193755378060315
"313","59150064008",0.0357894736842105,0.193755378060315
"314","59150064009",0.0701754385964912,0.193755378060315
"315","59150067007",0.0271929824561404,0.193755378060315
"316","59150067008",0.01,0.193755378060315
"317","59150067009",0.0271929824561404,0.193755378060315
"318","59150068004",0.0609177052631579,0.15883094784489
"319","59150068005",0.0443859649122807,0.193755378060315
"320","59150069003",0.0778902736842105,0.202371084121641
"321","59150069004",0.0787719298245614,0.193755378060315
"322","59150069005",0.0838416245614035,0.30802957502201
"323","59150070001",0.0443859649122807,0.193755378060315
"324","59150070002",0.0443859649122807,0.193755378060315
"325","59150070003",0.0615789473684211,0.193755378060315
"326","59150070004",0.0615789473684211,0.193755378060315
"327","59150070005",0.0701754385964912,0.193755378060315
"328","59150070006",0.104561403508772,0.193755378060315
"329","59150070007",0.0873684210526316,0.193755378060315
"330","59150070008",0.0873684210526316,0.193755378060315
"331","59150070009",0.0701754385964912,0.193755378060315
"332","59150071001",0.0357894736842105,0.193755378060315
"333","59150071002",0.0787719298245614,0.193755378060315
"334","59150071003",0.0615789473684211,0.193755378060315
"335","59150071004",0.113157894736842,0.193755378060315
"336","59150071012",0.139608610526316,0.320491893774959
"337","59150071013",0.123517784210526,0.303621227086862
"338","59150071020",0.170908692982456,0.347988431124591
"339","59150071021",0.170908692982456,0.347988431124591
"340","59150071023",0.159887561403509,0.336008811619469
"341","59150071026",0.166941068421053,0.329391034449955
"342","59150071031",0.0959649122807017,0.193755378060315
"343","59150071032",0.185897449122807,0.342047397816853
"344","59150071033",0.0959649122807017,0.193755378060315
"345","59150071034",0.203531259649123,0.433856651074218
"346","59150072001",0.164296014035088,0.353069326566308
"347","59150072002",0.151291070175439,0.347181721181223
"348","59150072003",0.133657259649123,0.314945154085887
"349","59150072004",0.100152950877193,0.37070300844249
"350","59150072005",0.162973443859649,0.354203672487429
"351","59150072006",0.0955240842105263,0.407714660991664
"352","59150072007",0.105002231578947,0.392783881123441
"353","59150072008",0.119990987719298,0.371955416108755
"354","59150072011",0.0842825385964912,0.32791003610148
"355","59150072012",0.0999325368421052,0.316643910978819
"356","59150073001",0.182370652631579,0.407714660991664
"357","59150073002",0.179505184210526,0.309857196952599
"358","59150073003",0.128587478947368,0.319044581404274
"359","59150073004",0.175978387719298,0.332126197564164
"360","59150073005",0.150188914035088,0.338114802633168
"361","59150073006",0.149086843859649,0.323842305463263
"362","59150073007",0.11117408245614,0.321028936811784
"363","59150074001",0.159446733333333,0.322093867417756
"364","59150074002",0.136743142105263,0.335551304796487
"365","59150075003",0.252024324561404,0.472174689829413
"366","59150075004",0.260841229824561,0.460883016917616
"367","59150075005",0.352096250877193,0.746852694019605
"368","59150075006",0.211025680701754,0.279206124561609
"369","59150075007",0.203310845614035,0.309251935669114
"370","59150075008",0.183913636842105,0.313795287045078
"371","59150075009",0.186999519298246,0.322797151041343
"372","59150075010",0.163414271929825,0.345821565770959
"373","59150075011",0.333360284210526,0.702481513452446
"374","59150076001",0.279797610526316,0.767579849426503
"375","59150076002",0.242766505263158,0.744772632624219
"376","59150076006",0.227998163157895,0.424220724247745
"377","59150076007",0.226675678947368,0.363499223242253
"378","59150077001",0.235712998245614,0.742732629268141
"379","59150077002",0.20926228245614,0.54369177201406
"380","59150077003",0.203531259649123,0.514301535041951
"381","59150077005",0.185456621052632,0.501868954197178
"382","59150077006",0.186779105263158,0.510621461156019
"383","59150077007",0.205074243859649,0.502308442204443
"384","59150077008",0.227336921052632,0.516986230673301
"385","59150078005",0.113157894736842,0.193755378060315
"386","59150078007",0.191848885964912,0.355941480778451
"387","59150078008",0.0959649122807017,0.193755378060315
"388","59150078009",0.121093143859649,0.107887223981932
"389","59150079001",0.121754385964912,0.193755378060315
"390","59150079002",0.104561403508772,0.193755378060315
"391","59150079003",0.121754385964912,0.193755378060315
"392","59150079004",0.179505184210526,0.438096818822798
"393","59150080003",0.0787719298245614,0.193755378060315
"394","59150080004",0.0701754385964912,0.193755378060315
"395","59150080005",0.0959649122807017,0.193755378060315
"396","59150081001",0.104561403508772,0.193755378060315
"397","59150081005",0.0701754385964912,0.193755378060315
"398","59150081006",0.0615789473684211,0.193755378060315
"399","59150081007",0.0787719298245614,0.193755378060315
"400","59150081008",0.104561403508772,0.193755378060315
"401","59150081009",0.0529824561403509,0.193755378060315
"402","59150081010",0.0615789473684211,0.193755378060315
"403","59150081011",0.0873684210526316,0.193755378060315
"404","59150082001",0.130350877192982,0.193755378060315
"405","59150082002",0.0959649122807017,0.193755378060315
"406","59150083001",0.163193857894737,0.485516205924553
"407","59150083002",0.130350877192982,0.193755378060315
"408","59150084001",0.130791705263158,0.502101877301011
"409","59150084002",0.13057129122807,0.505603184176749
"410","59150085001",0.130350877192982,0.500116296767016
"411","59150085002",0.128587478947368,0.495015730182595
"412","59150086002",0.130350877192982,0.500116296767016
"413","59150086003",0.137624798245614,0.493214010730467
"414","59150086004",0.1219748,0.501635401467104
"415","59150087001",0.145119219298246,0.485608762746601
"416","59150088001",0.165398084210526,0.484928051145957
"417","59150089001",0.163855185964912,0.486620569205209
"418","59150089002",0.189203745614035,0.487500754185256
"419","59150089003",0.174655903508772,0.388103562792165
"420","59150090001",0.154376952631579,0.48707687888951
"421","59150090002",0.161871373684211,0.489592010004342
"422","59150090003",0.190085487719298,0.490298351991318
"423","59150090004",0.18347280877193,0.485516205924553
"424","59150091001",0.120211401754386,0.495765520952409
"425","59150091002",0.120211401754386,0.495765520952409
"426","59150092001",0.110512840350877,0.493893756283057
"427","59150092002",0.112276238596491,0.499904813928867
"428","59150093001",0.154376952631579,0.48707687888951
"429","59150093002",0.154376952631579,0.48707687888951
"430","59150094001",0.154376952631579,0.48707687888951
"431","59150094002",0.120211401754386,0.495765520952409
"432","59150094003",0.163193857894737,0.485516205924553
"433","59150095001",0.178843942105263,0.481351876897818
"434","59150095002",0.178843942105263,0.481351876897818
"435","59150095003",0.201327033333333,0.480379094962214
"436","59150095004",0.181488996491228,0.490298351991318
"437","59150095005",0.189865073684211,0.494147319328137
"438","59150096001",0.198902392982456,0.46928423931283
"439","59150096002",0.269658135087719,0.732223815758942
"440","59150096003",0.205735485964912,0.476145217621928
"441","59150096004",0.171349521052632,0.477465844733472
"442","59150096005",0.172451677192982,0.481738257849774
"443","59150096006",0.14137200877193,0.489147783212116
"444","59150096007",0.14137200877193,0.489147783212116
"445","59150097001",0.172010763157895,0.414603816725099
"446","59150097002",0.166941068421053,0.407075454432759
"447","59150097003",0.171349521052632,0.432995831942576
"448","59150097004",0.188101675438596,0.452841952931658
"449","59150097007",0.163634685964912,0.430253927579726
"450","59150097008",0.149527671929825,0.428682699041257
"451","59150097009",0.144237477192982,0.414800903601418
"452","59150097010",0.0959649122807017,0.193755378060315
"453","59150098003",0.257094019298246,0.769115763661141
"454","59150098004",0.212348164912281,0.427314524949544
"455","59150099001",0.190526315789474,0.418279424209387
"456","59150099004",0.210364352631579,0.434443823548642
"457","59150100001",0.172231177192982,0.311649847174831
"458","59150100002",0.161871373684211,0.390770158418745
"459","59150100003",0.18655869122807,0.42952769337206
"460","59150100004",0.18655869122807,0.42952769337206
"461","59150100005",0.177741785964912,0.535588937360736
"462","59150100006",0.164516428070175,0.424220724247745
"463","59150100007",0.104561403508772,0.193755378060315
"464","59150101001",0.213670735087719,0.383269186388105
"465","59150101002",0.225573522807018,0.545936967288539
"466","59150101003",0.0959649122807017,0.193755378060315
"467","59150101004",0.17267209122807,0.320491893774959
"468","59150102002",0.188322089473684,0.346775740588966
"469","59150102003",0.17267209122807,0.327244217247176
"470","59150102004",0.0959649122807017,0.193755378060315
"471","59150103001",0.194714354385965,0.544336430686278
"472","59150103003",0.0529824561403509,0.193755378060315
"473","59150103004",0.0271929824561404,0.193755378060315
"474","59150103005",0.0529824561403509,0.193755378060315
"475","59150103006",0.0615789473684211,0.193755378060315
"476","59150103008",0.207278470175439,0.554711085490961
"477","59150104001",0.177300957894737,0.558596174442623
"478","59150104002",0.177300957894737,0.558596174442623
"479","59150104003",0.176639715789474,0.556796466527466
"480","59150104004",0.175317145614035,0.549698337661782
"481","59150104005",0.168484052631579,0.529711847755289
"482","59150104006",0.112937480701754,0.01
"483","59150104007",0.104340989473684,0.01
"484","59150104008",0.0873684210526316,0.193755378060315
"485","59150105001",0.104561403508772,0.193755378060315
"486","59150105002",0.0959649122807017,0.193755378060315
"487","59150105003",0.0787719298245614,0.193755378060315
"488","59150105004",0.0959649122807017,0.193755378060315
"489","59150105005",0.0787719298245614,0.193755378060315
"490","59150105006",0.0615789473684211,0.193755378060315
"491","59150105007",0.0615789473684211,0.193755378060315
"492","59150105008",0.0873684210526316,0.193755378060315
"493","59150105009",0.104340989473684,0.01
"494","59150105010",0.170026950877193,0.533983866765446
"495","59150106001",0.195375596491228,0.542338549470611
"496","59150106003",0.0615789473684211,0.193755378060315
"497","59150106004",0.0357894736842105,0.193755378060315
"498","59150106005",0.0529824561403509,0.193755378060315
"499","59150106006",0.0357894736842105,0.193755378060315
"500","59150106008",0.188322089473684,0.524240969621595
"501","59150107001",0.172010763157895,0.424339323364058
"502","59150107002",0.104561403508772,0.193755378060315
"503","59150107003",0.0873684210526316,0.193755378060315
"504","59150108001",0.148866429824561,0.482665305566093
"505","59150109001",0.104561403508772,0.193755378060315
"506","59150109002",0.103018419298246,0.291963462999255
"507","59150109003",0.0959649122807017,0.193755378060315
"508","59150109004",0.0701754385964912,0.193755378060315
"509","59150109005",0.0701754385964912,0.193755378060315
"510","59150109006",0.0615789473684211,0.193755378060315
"511","59150110001",0.145560047368421,0.527943094476014
"512","59150110004",0.171790349122807,0.612801253464271
"513","59150110005",0.0871480070175439,0.01
"514","59150111002",0.203751673684211,0.534149279087185
"515","59150111003",0.242325677192982,0.527194488177614
"516","59150111004",0.254228550877193,0.504853064520636
"517","59150111007",0.159005819298246,0.646152447098486
"518","59150112001",0.0185964912280702,0.193755378060315
"519","59150112002",0.01,0.193755378060315
"520","59150112003",0.01,0.193755378060315
"521","59150112004",0.01,0.193755378060315
"522","59150112005",0.01,0.193755378060315
"523","59150112006",0.01,0.193755378060315
"524","59150112007",0.01,0.193755378060315
"525","59150112008",0.01,0.193755378060315
"526","59150112009",0.0185964912280702,0.193755378060315
"527","59150112010",0.0529824561403509,0.193755378060315
"528","59150112012",0.01,0.193755378060315
"529","59150112014",0.0615789473684211,0.193755378060315
"530","59150112017",0.01,0.193755378060315
"531","59150113002",0.154817780701754,0.345821565770959
"532","59150113005",0.159005819298246,0.349975357951176
"533","59150114001",0.199563635087719,0.502101877301011
"534","59150114002",0.204412915789474,0.511373812325553
"535","59150114003",0.215874961403509,0.502101877301011
"536","59150114004",0.185236207017544,0.351406113880979
"537","59150114005",0.170247450877193,0.32791003610148
"538","59150114006",0.151731898245614,0.323842305463263
"539","59150114007",0.155919936842105,0.34002888108238
"540","59150115001",0.180166426315789,0.303621227086862
"541","59150115003",0.172231177192982,0.349185642318685
"542","59150115004",0.133216345614035,0.326909544783788
"543","59150115005",0.160107975438597,0.323668916148737
"544","59150115007",0.158785405263158,0.332126197564164
"545","59150116001",0.195375596491228,0.300340389491304
"546","59150116002",0.183913636842105,0.287985643517095
"547","59150116003",0.237476396491228,0.744200426691205
"548","59150116004",0.250922168421053,0.740364960574162
"549","59150116005",0.278254626315789,0.758724096484772
"550","59150116006",0.204633415789474,0.43304985629806
"551","59150116007",0.185015707017544,0.306165613307709
"552","59150116008",0.182811480701754,0.316269054896513
"553","59150117001",0.0185964912280702,0.193755378060315
"554","59150117002",0.01,0.193755378060315
"555","59150117003",0.01,0.193755378060315
"556","59150117004",0.01,0.193755378060315
"557","59150117005",0.01,0.193755378060315
"558","59150117006",0.0185964912280702,0.193755378060315
"559","59150117007",0.0271929824561404,0.193755378060315
"560","59150117008",0.0443859649122807,0.193755378060315
"561","59150117009",0.104561403508772,0.193755378060315
"562","59150117010",0.0615789473684211,0.193755378060315
"563","59150117011",0.0529824561403509,0.193755378060315
"564","59150117012",0.0185964912280702,0.193755378060315
"565","59150118001",0.500955156140351,0.590454999227057
"566","59150118002",0.50627311754386,0.697924520968016
"567","59150118003",0.496282619298246,0.656938546389714
"568","59150119001",0.186779105263158,0.691149623077506
"569","59150119003",0.206396728070175,0.679868230578855
"570","59150119004",0.182591066666667,0.69216196385815
"571","59150119005",0.219842585964912,0.672504159699312
"572","59150120001",0.220283414035088,0.672197351419614
"573","59150120002",0.180386840350877,0.693934371206811
"574","59150120003",0.253567222807017,0.651009838194904
"575","59150121002",0.225793936842105,0.619925587265581
"576","59150121004",0.224471452631579,0.619682609561394
"577","59150121005",0.221826398245614,0.622942640605194
"578","59150121006",0.193391784210526,0.621782052069057
"579","59150122001",0.191187557894737,0.687817498983592
"580","59150122002",0.199563635087719,0.683489705494295
