fromId,type,avg_time,toId,sd_time,time_group
59150370016,gallery,16.94872,5638,1.555106,15-30
59150370016,library or archives,4,5134,0.4268328,<15
59150370016,museum,19.46154,4783,1.072286,15-30
59150370016,theatre/performance and concert hall,19.89744,9581,1.046168,15-30
59150370017,gallery,19.25641,5638,1.534137,15-30
59150370017,library or archives,5,5134,0.4268328,<15
59150370017,museum,19.15385,4783,1.203907,15-30
59150370017,theatre/performance and concert hall,19.5641,9581,1.11909,15-30
59150371001,gallery,20.82051,9580,1.048101,15-30
59150371001,library or archives,12,5134,0.4268328,<15
59150371001,museum,20.46154,4783,1.23216,15-30
59150371001,theatre/performance and concert hall,20.82051,9581,1.048101,15-30
59150371002,gallery,19.23077,9580,0.9857281,15-30
59150371002,library or archives,10,5134,0.4268328,<15
59150371002,museum,18.82051,4783,1.048101,15-30
59150371002,theatre/performance and concert hall,19.23077,9581,0.9857281,15-30
59150371003,gallery,21.15385,9580,1.113044,15-30
59150371003,library or archives,9,5134,0.4268328,<15
59150371003,museum,20.87179,4783,1.173826,15-30
59150371003,theatre/performance and concert hall,21.15385,9581,1.113044,15-30
59150371004,gallery,22.46154,9580,1.0965530000000001,15-30
59150371004,library or archives,10.97436,5134,0.1601282,<15
59150371004,museum,22.48718,4783,1.144134,15-30
59150371004,theatre/performance and concert hall,22.28205,7821,1.316869,15-30
59150371005,gallery,21.23077,9580,1.180132,15-30
59150371005,library or archives,7,5134,0.4268328,<15
59150371005,museum,20.94872,4783,1.255487,15-30
59150371005,theatre/performance and concert hall,21.23077,9581,1.180132,15-30
59150372001,gallery,19.35897,9580,0.902837,15-30
59150372001,library or archives,11.84615,5134,0.3655178,<15
59150372001,museum,18.97436,4783,0.902837,15-30
59150372001,theatre/performance and concert hall,19.35897,9581,0.902837,15-30
59150372002,gallery,19.25641,5638,1.534137,15-30
59150372002,library or archives,12,5134,0.4268328,<15
59150372002,museum,20.51282,4783,0.8230813,15-30
59150372002,theatre/performance and concert hall,20.84615,9581,0.6298898,15-30
59150372003,gallery,19.25641,5638,1.534137,15-30
59150372003,library or archives,9,5134,0.4268328,<15
59150372003,museum,20.15385,4783,1.181846,15-30
59150372003,theatre/performance and concert hall,20.61538,9581,1.183558,15-30
59150372004,gallery,19.28205,9580,1.0748,15-30
59150372004,library or archives,10,5134,0.4268328,<15
59150372004,museum,18.82051,4783,1.048101,15-30
59150372004,theatre/performance and concert hall,19.28205,9581,1.0748,15-30
59150372005,gallery,18.10256,9580,1.142363,15-30
59150372005,library or archives,11,5134,0.4268328,<15
59150372005,museum,17.61538,4783,1.091001,15-30
59150372005,theatre/performance and concert hall,18.10256,9581,1.142363,15-30
59150372006,gallery,19.07692,9580,1.08542,15-30
59150372006,library or archives,8,5134,0.4268328,<15
59150372006,museum,18.66667,4783,1.059626,15-30
59150372006,theatre/performance and concert hall,19.07692,9581,1.08542,15-30
59150372007,gallery,19.28205,9580,1.0748,15-30
59150372007,library or archives,7,5134,0.4268328,<15
59150372007,museum,18.82051,4783,1.048101,15-30
59150372007,theatre/performance and concert hall,19.28205,9581,1.0748,15-30
59150373001,gallery,16,5638,1.521772,15-30
59150373001,library or archives,11,5134,0.4268328,<15
59150373001,museum,22.53846,4783,0.8222611,15-30
59150373001,theatre/performance and concert hall,22.84615,9581,0.5866256,15-30
59150373002,gallery,14,5638,1.432701,<15
59150373002,library or archives,10,5134,0.4268328,<15
59150373002,museum,23.41026,4783,1.390152,15-30
59150373002,theatre/performance and concert hall,24.05128,9581,1.0748,15-30
59150373003,gallery,14,5638,1.432701,<15
59150373003,library or archives,8,5134,0.4268328,<15
59150373003,museum,22.89744,4783,1.11909,15-30
59150373003,theatre/performance and concert hall,23.46154,9581,0.883955,15-30
59150373004,gallery,14.87179,5638,1.472189,<15
59150373004,library or archives,9,5134,0.4268328,<15
59150373004,museum,21.87179,4783,0.9508857,15-30
59150373004,theatre/performance and concert hall,22.30769,9581,0.7997975,15-30
59150373005,gallery,17.10256,5638,1.569359,15-30
59150373005,library or archives,9,5134,0.4268328,<15
59150373005,museum,20.46154,4783,0.9416155,15-30
59150373005,theatre/performance and concert hall,20.92308,9581,0.928627,15-30
59150373006,gallery,18.02564,5638,1.512878,15-30
59150373006,library or archives,6,5134,0.4268328,<15
59150373006,museum,20.51282,4783,1.048101,15-30
59150373006,theatre/performance and concert hall,20.97436,9581,1.06344,15-30
59150373007,gallery,15.84615,5638,1.496284,15-30
59150373007,library or archives,6,5134,0.4268328,<15
59150373007,museum,21.84615,4783,1.113044,15-30
59150373007,theatre/performance and concert hall,22.35897,9581,0.931529,15-30
59150373008,gallery,14.82051,5638,1.553803,<15
59150373008,library or archives,6,5134,0.4268328,<15
59150373008,museum,23.05128,4783,1.212842,15-30
59150373008,theatre/performance and concert hall,23.61538,9581,0.9351438,15-30
59150373009,gallery,14.87179,5638,1.472189,<15
59150373009,library or archives,4,5134,0.4268328,<15
59150373009,museum,20.61538,4783,1.041643,15-30
59150373009,theatre/performance and concert hall,21.07692,9581,0.9565457,15-30
