"DBUID","score","norm_score"
"59150302002",1.88447956110807,0.791285090271042
"59150028012",1.88368064305652,0.790949501680351
"59153146025",1.88337428578714,0.790820815134746
"59150899010",1.88333785044798,0.790805510330834
"59150642002",1.8812194260855,0.789915658055115
"59153207002",1.88010349085869,0.78944690518448
"59150635002",1.8799073455543,0.789364513597331
"59150635001",1.877941529843,0.788538765170656
"59150700007",1.8763945151025,0.787888935697492
"59150676003",1.87579855037347,0.787638598428072
"59150029002",1.87574530185263,0.787616231182734
"59150337006",1.87534246837159,0.787447019434518
"59150369002",1.8745761802229,0.78712513715963
"59150557007",1.87374523969982,0.786776097407
"59150731005",1.87312501171062,0.786515568262118
"59153146070",1.87298757655432,0.786457838097772
"59151752003",1.87235698059954,0.786192953849195
"59150730001",1.87127635442287,0.785739032680452
"59150977001",1.86997449080343,0.785192179875627
"59150040006",1.86887019716461,0.784728317098661
"59153818004",1.86873715561179,0.784672432484306
"59150327011",1.86818485398962,0.784440436070331
"59153834013",1.86793014773373,0.784333445730973
"59153200002",1.86781949744585,0.784286966653303
"59150675004",1.86753495809096,0.784167444806328
"59150971009",1.86702838543994,0.783954657022017
"59150588005",1.8660577471221,0.783546936675078
"59153189003",1.86584864546709,0.783459102723173
"59150974004",1.86554569758953,0.783331848305673
"59153971001",1.86488957469741,0.783056241369193
"59150762005",1.86476745751596,0.783004945578916
"59150044003",1.86422015921082,0.782775050827444
"59150903003",1.86414320457966,0.78274272573957
