"fromId","avg_time_to_allpoi","sd_time_to_allpoi","avg_sd_time_to_uniquepoi","n_accessible_poi"
"59150933001",68.7213732809136,23.964325547327,3.4555132862376,375
"59150933002",67.6538433957063,23.957985953867,3.41950322647816,375
"59150933003",67.0375815333469,24.1046602087282,3.40571768551853,376
"59150933004",67.6816510250362,24.2991530275881,2.9862281890406,375
"59150933005",64.9820315551679,24.5023922879068,3.20630543988685,378
"59150933006",64.2207021201133,24.4045493393041,2.81484853294676,378
"59150933007",67.8482161753529,23.9474174265492,3.43669612000179,375
"59150933008",69.1710904481867,23.942292353439,3.39033504810239,375
"59150933009",65.4886152055477,24.2215304033915,2.84345017093591,377
"59150934001",74.8822973932471,23.2858770963897,3.15336331027676,370
"59150934002",71.526404016152,23.6722884747185,3.39710658943547,373
"59150934003",74.3150056211081,23.3961528504252,3.0807166090098,370
"59150934004",72.4673032479257,23.743873826053,3.21264112357354,372
"59150934005",73.8674586533644,23.6492935735729,3.07193798989778,371
"59150934006",67.9501970090741,24.3353168630452,2.94994180541225,375
"59150934008",66.7263613690762,24.5532194461342,2.86619263147611,374
"59150934009",65.454823604252,24.4860959926837,3.05793313998454,376
"59150935001",65.0660272044709,24.5737656823816,3.0541562028918,377
"59150935002",63.2443426040829,24.5463525032219,2.85879021901822,379
"59150935003",63.2387512115771,24.6878598080025,2.80585434662849,379
"59150935004",63.8259319667404,24.7815559164884,2.62775582772518,379
"59150935005",63.3818779517241,24.609824179103,2.70961537338664,378
"59150936003",70.5514702118867,24.2595302906863,2.78102200099111,373
"59150936005",75.0257124384208,24.5068710824085,2.76138649700183,366
"59150936006",74.9949561610397,24.5396986693752,2.77286212003915,366
"59150936008",71.1950437565293,24.9452109506586,2.82775661243424,368
"59150936010",66.2178550277218,24.474930220461,2.74045282961262,374
"59150936011",65.3296224466553,24.3793120253795,2.77902849026486,373
"59150936012",63.5592716864099,25.0521167888809,2.84538276735317,378
"59150936014",65.6506298307131,24.4077520980538,2.76783629619926,373
"59150936015",74.251104520119,22.8710915555895,5.35048541205984,370
"59150936016",71.3276222988599,24.2242680296068,4.0485249344881,374
"59150936017",70.9169894627884,23.5428849151154,5.686015442377,371
"59150936019",70.3189347073619,24.4143624251486,4.10147153829019,375
"59150936021",79.4629717686909,24.4386153919713,2.6342675280023,360
"59150936022",64.8425364415522,25.1466139800671,2.88978048701197,377
"59150936023",73.4650257807436,24.6533427030786,2.83069650020532,366
"59150937001",66.7261405838582,24.6052248273322,2.92306827964392,375
"59150937005",68.5329712727058,24.0294477049692,2.92974171570503,373
"59150937006",67.9921847370558,24.4298082277028,2.76745164045918,373
"59150938001",68.0115075265643,24.2995077230462,2.71809477438266,374
"59150938002",68.357810198651,24.5168984148288,2.8819249707021,373
"59150938008",65.2195270677125,24.6942901651429,2.95618146398641,378
"59150938009",66.1043432361345,24.6552095419584,2.98924920920183,377
"59150938010",63.9234360157448,25.0051725415917,3.06229451528327,381
"59150939001",64.3973530653499,25.2588043865314,2.93160652791794,381
"59150939002",66.8929671001714,24.3398777327907,2.9576207397,376
"59150939003",65.8173316591486,24.7638583768166,3.09773299890725,380
"59150939005",68.3437623073424,23.8694324117394,3.01105325291519,374
"59150940003",71.6731852027737,24.1195755446994,3.02029052998184,372
"59150940009",67.9039133744994,24.0414306852912,3.02318029121976,374
"59150940011",69.2078531581884,23.9239205093317,2.97356450838807,373
"59150940017",68.3235584419318,23.9063653526802,3.02133191332753,373
