"fromId","type","time_groups","pop"
"59150554009","theatre/performance and concert hall","30",55
"59150555001","gallery","45",176
"59150555001","library or archives","15",176
"59150555001","museum","30",176
"59150555001","theatre/performance and concert hall","30",176
"59150555002","gallery","45",80
"59150555002","library or archives","15",80
"59150555002","museum","30",80
"59150555002","theatre/performance and concert hall","30",80
"59150555003","gallery","45",101
"59150555003","library or archives","15",101
"59150555003","museum","30",101
"59150555003","theatre/performance and concert hall","30",101
"59150555004","gallery","45",97
"59150555004","library or archives","15",97
"59150555004","museum","30",97
"59150555004","theatre/performance and concert hall","30",97
"59150555005","gallery","45",61
"59150555005","library or archives","15",61
"59150555005","museum","30",61
"59150555005","theatre/performance and concert hall","30",61
"59150555006","gallery","45",50
"59150555006","library or archives","30",50
"59150555006","museum","30",50
"59150555006","theatre/performance and concert hall","30",50
"59150555007","gallery","45",36
"59150555007","library or archives","30",36
"59150555007","museum","30",36
"59150555007","theatre/performance and concert hall","30",36
"59150555008","gallery","45",57
"59150555008","library or archives","15",57
"59150555008","museum","30",57
"59150555008","theatre/performance and concert hall","30",57
"59150556001","gallery","30",147
"59150556001","library or archives","15",147
"59150556001","museum","15",147
"59150556001","theatre/performance and concert hall","15",147
"59150556002","gallery","30",119
"59150556002","library or archives","15",119
"59150556002","museum","30",119
"59150556002","theatre/performance and concert hall","30",119
"59150556005","gallery","30",301
"59150556005","library or archives","15",301
"59150556005","museum","30",301
"59150556005","theatre/performance and concert hall","30",301
"59150556006","gallery","30",95
"59150556006","library or archives","15",95
"59150556006","museum","30",95
"59150556006","theatre/performance and concert hall","30",95
"59150556007","gallery","30",186
"59150556007","library or archives","15",186
"59150556007","museum","30",186
"59150556007","theatre/performance and concert hall","30",186
"59150556009","gallery","30",0
"59150556009","library or archives","15",0
"59150556009","museum","15",0
"59150556009","theatre/performance and concert hall","15",0
"59150556010","gallery","30",0
"59150556010","library or archives","15",0
"59150556010","museum","15",0
"59150556010","theatre/performance and concert hall","15",0
"59150557004","gallery","45",160
"59150557004","library or archives","15",160
"59150557004","museum","30",160
"59150557004","theatre/performance and concert hall","30",160
"59150557005","gallery","45",199
"59150557005","library or archives","30",199
"59150557005","museum","30",199
"59150557005","theatre/performance and concert hall","30",199
"59150557006","gallery","30",148
"59150557006","library or archives","15",148
"59150557006","museum","30",148
"59150557006","theatre/performance and concert hall","30",148
"59150557007","gallery","30",95
"59150557007","library or archives","15",95
"59150557007","museum","30",95
"59150557007","theatre/performance and concert hall","30",95
"59150557011","gallery","30",0
"59150557011","library or archives","15",0
"59150557011","museum","30",0
"59150557011","theatre/performance and concert hall","30",0
"59150557012","gallery","30",0
"59150557012","library or archives","15",0
"59150557012","museum","30",0
"59150557012","theatre/performance and concert hall","30",0
"59150557013","gallery","30",0
"59150557013","library or archives","15",0
"59150557013","museum","30",0
"59150557013","theatre/performance and concert hall","30",0
"59150557014","gallery","30",0
"59150557014","library or archives","15",0
"59150557014","museum","30",0
"59150557014","theatre/performance and concert hall","30",0
"59150558001","gallery","45",295
"59150558001","library or archives","15",295
"59150558001","museum","30",295
"59150558001","theatre/performance and concert hall","30",295
"59150558002","gallery","30",206
"59150558002","library or archives","15",206
"59150558002","museum","30",206
"59150558002","theatre/performance and concert hall","30",206
"59150558003","gallery","30",67
"59150558003","library or archives","15",67
"59150558003","museum","30",67
"59150558003","theatre/performance and concert hall","30",67
"59150559001","gallery","30",157
"59150559001","library or archives","15",157
"59150559001","museum","30",157
"59150559001","theatre/performance and concert hall","30",157
"59150559002","gallery","45",118
"59150559002","library or archives","15",118
"59150559002","museum","30",118
"59150559002","theatre/performance and concert hall","30",118
"59150559003","gallery","45",81
"59150559003","library or archives","30",81
"59150559003","museum","30",81
"59150559003","theatre/performance and concert hall","30",81
"59150559004","gallery","45",97
"59150559004","library or archives","15",97
"59150559004","museum","30",97
"59150559004","theatre/performance and concert hall","30",97
"59150560001","gallery","45",95
"59150560001","library or archives","30",95
"59150560001","museum","30",95
"59150560001","theatre/performance and concert hall","30",95
"59150560002","gallery","45",118
"59150560002","library or archives","15",118
"59150560002","museum","30",118
"59150560002","theatre/performance and concert hall","30",118
"59150560003","gallery","45",100
"59150560003","library or archives","15",100
"59150560003","museum","30",100
"59150560003","theatre/performance and concert hall","30",100
"59150560004","gallery","45",94
"59150560004","library or archives","15",94
"59150560004","museum","30",94
"59150560004","theatre/performance and concert hall","30",94
"59150560005","gallery","45",103
"59150560005","library or archives","30",103
"59150560005","museum","30",103
"59150560005","theatre/performance and concert hall","30",103
"59150560006","gallery","45",70
"59150560006","library or archives","30",70
"59150560006","museum","30",70
"59150560006","theatre/performance and concert hall","30",70
"59150561001","gallery","45",24
"59150561001","library or archives","30",24
"59150561001","museum","45",24
"59150561001","theatre/performance and concert hall","45",24
"59150561002","gallery","45",0
"59150561002","library or archives","30",0
"59150561002","museum","30",0
"59150561002","theatre/performance and concert hall","30",0
"59150561003","gallery","45",96
"59150561003","library or archives","30",96
"59150561003","museum","30",96
"59150561003","theatre/performance and concert hall","30",96
"59150561004","gallery","45",103
"59150561004","library or archives","30",103
"59150561004","museum","30",103
"59150561004","theatre/performance and concert hall","30",103
"59150561005","gallery","45",116
"59150561005","library or archives","30",116
"59150561005","museum","30",116
"59150561005","theatre/performance and concert hall","30",116
"59150561006","gallery","45",74
"59150561006","library or archives","30",74
"59150561006","museum","30",74
"59150561006","theatre/performance and concert hall","30",74
"59150561007","gallery","45",0
"59150561007","library or archives","30",0
"59150561007","museum","45",0
"59150561007","theatre/performance and concert hall","45",0
"59150561008","gallery","45",65
"59150561008","library or archives","30",65
"59150561008","museum","45",65
"59150561008","theatre/performance and concert hall","45",65
"59150561009","gallery","45",58
"59150561009","library or archives","30",58
"59150561009","museum","45",58
"59150561009","theatre/performance and concert hall","45",58
"59150562001","gallery","45",52
"59150562001","library or archives","30",52
"59150562001","museum","30",52
"59150562001","theatre/performance and concert hall","30",52
"59150562002","gallery","45",68
"59150562002","library or archives","15",68
"59150562002","museum","30",68
"59150562002","theatre/performance and concert hall","30",68
"59150562003","gallery","45",129
"59150562003","library or archives","30",129
"59150562003","museum","30",129
"59150562003","theatre/performance and concert hall","30",129
"59150562004","gallery","45",102
"59150562004","library or archives","15",102
"59150562004","museum","30",102
"59150562004","theatre/performance and concert hall","30",102
"59150562005","gallery","45",210
"59150562005","library or archives","15",210
"59150562005","museum","30",210
"59150562005","theatre/performance and concert hall","30",210
"59150563003","gallery","45",311
"59150563003","library or archives","15",311
"59150563003","museum","30",311
"59150563003","theatre/performance and concert hall","30",311
"59150563004","gallery","45",341
"59150563004","library or archives","15",341
"59150563004","museum","30",341
"59150563004","theatre/performance and concert hall","30",341
"59150564001","gallery","45",118
"59150564001","library or archives","15",118
"59150564001","museum","30",118
"59150564001","theatre/performance and concert hall","30",118
"59150564002","gallery","45",94
"59150564002","library or archives","15",94
"59150564002","museum","30",94
"59150564002","theatre/performance and concert hall","30",94
"59150564003","gallery","45",0
"59150564003","library or archives","15",0
"59150564003","museum","30",0
"59150564003","theatre/performance and concert hall","30",0
"59150564004","gallery","45",404
"59150564004","library or archives","15",404
"59150564004","museum","30",404
"59150564004","theatre/performance and concert hall","30",404
"59150565001","gallery","45",78
"59150565001","library or archives","30",78
"59150565001","museum","30",78
"59150565001","theatre/performance and concert hall","30",78
"59150565002","gallery","45",86
"59150565002","library or archives","30",86
"59150565002","museum","30",86
"59150565002","theatre/performance and concert hall","30",86
"59150565003","gallery","45",77
"59150565003","library or archives","15",77
"59150565003","museum","30",77
"59150565003","theatre/performance and concert hall","30",77
"59150565004","gallery","45",96
"59150565004","library or archives","15",96
"59150565004","museum","30",96
"59150565004","theatre/performance and concert hall","30",96
"59150565005","gallery","45",204
"59150565005","library or archives","15",204
"59150565005","museum","30",204
"59150565005","theatre/performance and concert hall","30",204
"59150566001","gallery","45",536
"59150566001","library or archives","15",536
"59150566001","museum","30",536
"59150566001","theatre/performance and concert hall","30",536
"59150567001","gallery","45",268
"59150567001","library or archives","15",268
"59150567001","museum","30",268
"59150567001","theatre/performance and concert hall","30",268
"59150567002","gallery","45",299
"59150567002","library or archives","15",299
"59150567002","museum","30",299
"59150567002","theatre/performance and concert hall","30",299
"59150568001","gallery","30",307
"59150568001","library or archives","15",307
"59150568001","museum","30",307
"59150568001","theatre/performance and concert hall","30",307
"59150568002","gallery","30",269
"59150568002","library or archives","15",269
"59150568002","museum","30",269
"59150568002","theatre/performance and concert hall","30",269
"59150568003","gallery","30",0
"59150568003","library or archives","15",0
"59150568003","museum","30",0
"59150568003","theatre/performance and concert hall","30",0
"59150569001","gallery","30",455
"59150569001","library or archives","15",455
"59150569001","museum","30",455
"59150569001","theatre/performance and concert hall","30",455
"59150569002","gallery","30",277
"59150569002","library or archives","15",277
"59150569002","museum","30",277
"59150569002","theatre/performance and concert hall","30",277
"59150569003","gallery","30",110
"59150569003","library or archives","15",110
"59150569003","museum","15",110
"59150569003","theatre/performance and concert hall","15",110
"59150569004","gallery","30",0
"59150569004","library or archives","15",0
"59150569004","museum","15",0
"59150569004","theatre/performance and concert hall","15",0
"59150570001","gallery","45",309
"59150570001","library or archives","15",309
"59150570001","museum","30",309
"59150570001","theatre/performance and concert hall","30",309
"59150570002","gallery","30",191
"59150570002","library or archives","15",191
"59150570002","museum","15",191
"59150570002","theatre/performance and concert hall","15",191
"59150570003","gallery","30",0
"59150570003","library or archives","15",0
"59150570003","museum","30",0
"59150570003","theatre/performance and concert hall","30",0
"59150571001","gallery","30",91
"59150571001","library or archives","30",91
"59150571001","museum","30",91
"59150571001","theatre/performance and concert hall","30",91
"59150571002","gallery","30",89
"59150571002","library or archives","15",89
"59150571002","museum","30",89
"59150571002","theatre/performance and concert hall","30",89
"59150571003","gallery","30",88
"59150571003","library or archives","30",88
"59150571003","museum","30",88
"59150571003","theatre/performance and concert hall","30",88
"59150571004","gallery","45",66
"59150571004","library or archives","30",66
"59150571004","museum","30",66
"59150571004","theatre/performance and concert hall","30",66
"59150571006","gallery","30",0
"59150571006","library or archives","15",0
"59150571006","museum","30",0
"59150571006","theatre/performance and concert hall","30",0
"59150571007","gallery","30",0
"59150571007","library or archives","15",0
"59150571007","museum","30",0
"59150571007","theatre/performance and concert hall","30",0
"59150571008","gallery","45",42
"59150571008","library or archives","15",42
"59150571008","museum","30",42
"59150571008","theatre/performance and concert hall","30",42
"59150571009","gallery","45",52
"59150571009","library or archives","15",52
"59150571009","museum","30",52
"59150571009","theatre/performance and concert hall","30",52
"59150571010","gallery","45",35
"59150571010","library or archives","30",35
"59150571010","museum","30",35
"59150571010","theatre/performance and concert hall","30",35
"59150571013","gallery","45",103
"59150571013","library or archives","30",103
"59150571013","museum","30",103
"59150571013","theatre/performance and concert hall","30",103
"59150572002","gallery","30",23
"59150572002","library or archives","30",23
"59150572002","museum","30",23
"59150572002","theatre/performance and concert hall","30",23
"59150572003","gallery","30",27
"59150572003","library or archives","30",27
"59150572003","museum","30",27
"59150572003","theatre/performance and concert hall","30",27
"59150572004","gallery","30",50
"59150572004","library or archives","30",50
"59150572004","museum","30",50
"59150572004","theatre/performance and concert hall","30",50
"59150572006","gallery","30",60
"59150572006","library or archives","15",60
"59150572006","museum","30",60
"59150572006","theatre/performance and concert hall","30",60
"59150572007","gallery","30",36
"59150572007","library or archives","15",36
"59150572007","museum","30",36
"59150572007","theatre/performance and concert hall","30",36
"59150572008","gallery","30",61
"59150572008","library or archives","15",61
"59150572008","museum","30",61
"59150572008","theatre/performance and concert hall","30",61
"59150572011","gallery","30",84
"59150572011","library or archives","30",84
"59150572011","museum","30",84
"59150572011","theatre/performance and concert hall","30",84
"59150573001","gallery","30",1430
"59150573001","library or archives","15",1430
"59150573001","museum","30",1430
"59150573001","theatre/performance and concert hall","30",1430
"59150575003","gallery","30",211
"59150575003","library or archives","15",211
"59150575003","museum","30",211
"59150575003","theatre/performance and concert hall","30",211
"59150575004","gallery","30",118
"59150575004","library or archives","15",118
"59150575004","museum","30",118
"59150575004","theatre/performance and concert hall","30",118
"59150575005","gallery","30",27
"59150575005","library or archives","15",27
"59150575005","museum","30",27
"59150575005","theatre/performance and concert hall","30",27
"59150575006","gallery","30",80
"59150575006","library or archives","15",80
"59150575006","museum","30",80
"59150575006","theatre/performance and concert hall","30",80
"59150575007","gallery","30",259
"59150575007","library or archives","15",259
"59150575007","museum","30",259
"59150575007","theatre/performance and concert hall","30",259
"59150577009","gallery","30",0
"59150577009","library or archives","15",0
"59150577009","museum","30",0
"59150577009","theatre/performance and concert hall","30",0
"59150577013","gallery","30",0
"59150577013","library or archives","15",0
"59150577013","museum","30",0
"59150577013","theatre/performance and concert hall","30",0
"59150577014","gallery","30",819
"59150577014","library or archives","15",819
"59150577014","museum","30",819
"59150577014","theatre/performance and concert hall","30",819
"59150578001","gallery","45",0
"59150578001","library or archives","30",0
"59150578001","museum","30",0
"59150578001","theatre/performance and concert hall","45",0
"59150578004","gallery","30",55
"59150578004","library or archives","15",55
"59150578004","museum","30",55
"59150578004","theatre/performance and concert hall","30",55
"59150578005","gallery","30",29
"59150578005","library or archives","15",29
"59150578005","museum","30",29
"59150578005","theatre/performance and concert hall","30",29
"59150578012","gallery","30",74
"59150578012","library or archives","30",74
"59150578012","museum","30",74
"59150578012","theatre/performance and concert hall","30",74
"59150578013","gallery","30",196
"59150578013","library or archives","15",196
"59150578013","museum","30",196
"59150578013","theatre/performance and concert hall","30",196
"59150578014","gallery","30",109
"59150578014","library or archives","15",109
"59150578014","museum","30",109
"59150578014","theatre/performance and concert hall","30",109
"59150579001","gallery","30",60
"59150579001","library or archives","30",60
"59150579001","museum","30",60
"59150579001","theatre/performance and concert hall","30",60
"59150579002","gallery","30",51
"59150579002","library or archives","15",51
"59150579002","museum","30",51
"59150579002","theatre/performance and concert hall","30",51
"59150579003","gallery","30",72
"59150579003","library or archives","15",72
"59150579003","museum","30",72
"59150579003","theatre/performance and concert hall","30",72
"59150579004","gallery","30",75
"59150579004","library or archives","30",75
"59150579004","museum","30",75
"59150579004","theatre/performance and concert hall","30",75
"59150579005","gallery","30",37
"59150579005","library or archives","15",37
"59150579005","museum","30",37
"59150579005","theatre/performance and concert hall","30",37
"59150579006","gallery","30",118
"59150579006","library or archives","15",118
"59150579006","museum","30",118
"59150579006","theatre/performance and concert hall","30",118
"59150580001","gallery","30",65
"59150580001","library or archives","30",65
"59150580001","museum","30",65
"59150580001","theatre/performance and concert hall","30",65
"59150580002","gallery","30",89
"59150580002","library or archives","30",89
"59150580002","museum","30",89
"59150580002","theatre/performance and concert hall","30",89
"59150580003","gallery","30",122
"59150580003","library or archives","30",122
"59150580003","museum","30",122
"59150580003","theatre/performance and concert hall","30",122
"59150580004","gallery","30",31
"59150580004","library or archives","30",31
"59150580004","museum","30",31
"59150580004","theatre/performance and concert hall","30",31
"59150580005","gallery","30",43
"59150580005","library or archives","30",43
"59150580005","museum","30",43
"59150580005","theatre/performance and concert hall","30",43
"59150580006","gallery","30",65
"59150580006","library or archives","30",65
"59150580006","museum","30",65
"59150580006","theatre/performance and concert hall","30",65
"59150580007","gallery","30",58
"59150580007","library or archives","30",58
"59150580007","museum","30",58
"59150580007","theatre/performance and concert hall","30",58
"59150581001","gallery","30",41
"59150581001","library or archives","30",41
"59150581001","museum","30",41
"59150581001","theatre/performance and concert hall","30",41
"59150581002","gallery","30",10
"59150581002","library or archives","30",10
"59150581002","museum","30",10
"59150581002","theatre/performance and concert hall","30",10
"59150581003","gallery","30",38
"59150581003","library or archives","30",38
"59150581003","museum","30",38
"59150581003","theatre/performance and concert hall","30",38
"59150581004","gallery","30",41
"59150581004","library or archives","30",41
"59150581004","museum","30",41
"59150581004","theatre/performance and concert hall","30",41
"59150581005","gallery","30",77
"59150581005","library or archives","30",77
"59150581005","museum","30",77
"59150581005","theatre/performance and concert hall","30",77
"59150581006","gallery","30",89
"59150581006","library or archives","30",89
"59150581006","museum","30",89
"59150581006","theatre/performance and concert hall","30",89
"59150581007","gallery","30",70
"59150581007","library or archives","30",70
"59150581007","museum","30",70
"59150581007","theatre/performance and concert hall","30",70
"59150582001","gallery","30",68
"59150582001","library or archives","30",68
"59150582001","museum","30",68
"59150582001","theatre/performance and concert hall","30",68
"59150582002","gallery","30",78
"59150582002","library or archives","30",78
"59150582002","museum","30",78
"59150582002","theatre/performance and concert hall","30",78
"59150582003","gallery","30",76
"59150582003","library or archives","30",76
"59150582003","museum","30",76
"59150582003","theatre/performance and concert hall","30",76
"59150582004","gallery","30",63
"59150582004","library or archives","30",63
"59150582004","museum","30",63
"59150582004","theatre/performance and concert hall","30",63
"59150582005","gallery","30",73
"59150582005","library or archives","30",73
"59150582005","museum","30",73
"59150582005","theatre/performance and concert hall","30",73
"59150582006","gallery","30",78
"59150582006","library or archives","30",78
"59150582006","museum","30",78
"59150582006","theatre/performance and concert hall","30",78
"59150582007","gallery","30",79
"59150582007","library or archives","30",79
"59150582007","museum","15",79
"59150582007","theatre/performance and concert hall","30",79
"59150582008","gallery","30",65
"59150582008","library or archives","15",65
"59150582008","museum","30",65
"59150582008","theatre/performance and concert hall","30",65
"59150583001","gallery","30",100
"59150583001","library or archives","30",100
"59150583001","museum","15",100
"59150583001","theatre/performance and concert hall","30",100
"59150583002","gallery","30",89
"59150583002","library or archives","15",89
"59150583002","museum","15",89
"59150583002","theatre/performance and concert hall","30",89
"59150583003","gallery","30",128
"59150583003","library or archives","30",128
"59150583003","museum","15",128
"59150583003","theatre/performance and concert hall","30",128
"59150583005","gallery","30",94
"59150583005","library or archives","30",94
"59150583005","museum","15",94
"59150583005","theatre/performance and concert hall","30",94
"59150583009","gallery","30",70
"59150583009","library or archives","30",70
"59150583009","museum","30",70
"59150583009","theatre/performance and concert hall","30",70
"59150583010","gallery","30",86
"59150583010","library or archives","30",86
"59150583010","museum","15",86
"59150583010","theatre/performance and concert hall","30",86
"59150584001","gallery","30",98
"59150584001","library or archives","30",98
"59150584001","museum","15",98
"59150584001","theatre/performance and concert hall","30",98
"59150584002","gallery","30",63
"59150584002","library or archives","30",63
"59150584002","museum","15",63
"59150584002","theatre/performance and concert hall","30",63
"59150584003","gallery","30",69
"59150584003","library or archives","30",69
"59150584003","museum","30",69
"59150584003","theatre/performance and concert hall","30",69
"59150584004","gallery","30",107
"59150584004","library or archives","30",107
"59150584004","museum","15",107
"59150584004","theatre/performance and concert hall","30",107
"59150584005","gallery","30",278
"59150584005","library or archives","30",278
"59150584005","museum","15",278
"59150584005","theatre/performance and concert hall","30",278
"59150585001","gallery","30",63
"59150585001","library or archives","15",63
"59150585001","museum","30",63
"59150585001","theatre/performance and concert hall","30",63
"59150585002","gallery","30",73
"59150585002","library or archives","30",73
"59150585002","museum","30",73
"59150585002","theatre/performance and concert hall","30",73
"59150585003","gallery","30",61
"59150585003","library or archives","30",61
"59150585003","museum","30",61
"59150585003","theatre/performance and concert hall","30",61
"59150585004","gallery","30",77
"59150585004","library or archives","30",77
"59150585004","museum","30",77
"59150585004","theatre/performance and concert hall","30",77
"59150585005","gallery","30",72
"59150585005","library or archives","30",72
"59150585005","museum","30",72
"59150585005","theatre/performance and concert hall","30",72
"59150585006","gallery","30",65
"59150585006","library or archives","15",65
"59150585006","museum","30",65
"59150585006","theatre/performance and concert hall","30",65
"59150585007","gallery","30",69
"59150585007","library or archives","15",69
"59150585007","museum","30",69
"59150585007","theatre/performance and concert hall","30",69
"59150586001","gallery","30",62
"59150586001","library or archives","15",62
"59150586001","museum","30",62
"59150586001","theatre/performance and concert hall","30",62
"59150586002","gallery","30",0
"59150586002","library or archives","15",0
"59150586002","museum","30",0
"59150586002","theatre/performance and concert hall","30",0
"59150586003","gallery","30",72
"59150586003","library or archives","15",72
"59150586003","museum","30",72
"59150586003","theatre/performance and concert hall","30",72
"59150586004","gallery","30",0
"59150586004","library or archives","15",0
"59150586004","museum","15",0
"59150586004","theatre/performance and concert hall","30",0
"59150586005","gallery","30",187
"59150586005","library or archives","15",187
"59150586005","museum","15",187
"59150586005","theatre/performance and concert hall","30",187
"59150586006","gallery","30",220
"59150586006","library or archives","15",220
"59150586006","museum","15",220
"59150586006","theatre/performance and concert hall","30",220
"59150587001","gallery","15",132
"59150587001","library or archives","15",132
"59150587001","museum","15",132
"59150587001","theatre/performance and concert hall","15",132
"59150587002","gallery","15",99
"59150587002","library or archives","15",99
"59150587002","museum","15",99
"59150587002","theatre/performance and concert hall","15",99
"59150587003","gallery","30",62
"59150587003","library or archives","15",62
"59150587003","museum","30",62
"59150587003","theatre/performance and concert hall","15",62
"59150587004","gallery","30",60
"59150587004","library or archives","15",60
"59150587004","museum","30",60
"59150587004","theatre/performance and concert hall","30",60
"59150587005","gallery","30",60
"59150587005","library or archives","15",60
"59150587005","museum","30",60
"59150587005","theatre/performance and concert hall","30",60
"59150587006","gallery","30",78
"59150587006","library or archives","15",78
"59150587006","museum","30",78
"59150587006","theatre/performance and concert hall","30",78
"59150587007","gallery","30",86
"59150587007","library or archives","15",86
"59150587007","museum","30",86
"59150587007","theatre/performance and concert hall","15",86
"59150588001","gallery","30",69
"59150588001","library or archives","15",69
"59150588001","museum","15",69
"59150588001","theatre/performance and concert hall","15",69
"59150588002","gallery","15",5
"59150588002","library or archives","15",5
"59150588002","museum","15",5
"59150588002","theatre/performance and concert hall","15",5
"59150588005","gallery","30",92
"59150588005","library or archives","15",92
"59150588005","museum","30",92
"59150588005","theatre/performance and concert hall","15",92
"59150588007","gallery","30",27
"59150588007","library or archives","15",27
"59150588007","museum","30",27
"59150588007","theatre/performance and concert hall","15",27
"59150588008","gallery","15",118
"59150588008","library or archives","15",118
"59150588008","museum","15",118
"59150588008","theatre/performance and concert hall","15",118
"59150588009","gallery","15",88
"59150588009","library or archives","15",88
"59150588009","museum","15",88
"59150588009","theatre/performance and concert hall","15",88
"59150588010","gallery","30",102
"59150588010","library or archives","15",102
"59150588010","museum","30",102
"59150588010","theatre/performance and concert hall","15",102
"59150588012","gallery","30",61
"59150588012","library or archives","15",61
"59150588012","museum","30",61
"59150588012","theatre/performance and concert hall","15",61
"59150588013","gallery","30",23
"59150588013","library or archives","15",23
"59150588013","museum","30",23
"59150588013","theatre/performance and concert hall","15",23
"59150589001","gallery","30",81
"59150589001","library or archives","15",81
"59150589001","museum","30",81
"59150589001","theatre/performance and concert hall","15",81
"59150589002","gallery","30",76
"59150589002","library or archives","15",76
"59150589002","museum","30",76
"59150589002","theatre/performance and concert hall","30",76
"59150589003","gallery","30",80
"59150589003","library or archives","15",80
"59150589003","museum","30",80
"59150589003","theatre/performance and concert hall","30",80
"59150589004","gallery","30",66
"59150589004","library or archives","15",66
"59150589004","museum","30",66
"59150589004","theatre/performance and concert hall","30",66
"59150589005","gallery","30",83
"59150589005","library or archives","15",83
"59150589005","museum","30",83
"59150589005","theatre/performance and concert hall","30",83
"59150589006","gallery","30",56
"59150589006","library or archives","15",56
"59150589006","museum","30",56
"59150589006","theatre/performance and concert hall","30",56
"59150589007","gallery","30",26
"59150589007","library or archives","15",26
"59150589007","museum","30",26
"59150589007","theatre/performance and concert hall","30",26
"59150590001","gallery","30",74
"59150590001","library or archives","15",74
"59150590001","museum","30",74
"59150590001","theatre/performance and concert hall","15",74
"59150590002","gallery","30",76
"59150590002","library or archives","15",76
"59150590002","museum","30",76
"59150590002","theatre/performance and concert hall","15",76
"59150590003","gallery","30",79
"59150590003","library or archives","15",79
"59150590003","museum","30",79
"59150590003","theatre/performance and concert hall","15",79
"59150590004","gallery","30",72
"59150590004","library or archives","15",72
"59150590004","museum","30",72
"59150590004","theatre/performance and concert hall","30",72
"59150590005","gallery","30",74
"59150590005","library or archives","15",74
"59150590005","museum","30",74
"59150590005","theatre/performance and concert hall","15",74
"59150590006","gallery","30",82
"59150590006","library or archives","30",82
"59150590006","museum","30",82
"59150590006","theatre/performance and concert hall","15",82
"59150590007","gallery","30",88
"59150590007","library or archives","15",88
"59150590007","museum","30",88
"59150590007","theatre/performance and concert hall","15",88
"59150591001","gallery","30",73
"59150591001","library or archives","15",73
"59150591001","museum","30",73
"59150591001","theatre/performance and concert hall","15",73
"59150591002","gallery","30",64
"59150591002","library or archives","15",64
"59150591002","museum","30",64
"59150591002","theatre/performance and concert hall","15",64
"59150591003","gallery","30",78
"59150591003","library or archives","30",78
"59150591003","museum","30",78
"59150591003","theatre/performance and concert hall","15",78
"59150591004","gallery","30",79
"59150591004","library or archives","30",79
"59150591004","museum","30",79
"59150591004","theatre/performance and concert hall","15",79
"59150591005","gallery","30",84
"59150591005","library or archives","30",84
"59150591005","museum","30",84
"59150591005","theatre/performance and concert hall","15",84
"59150591006","gallery","30",83
"59150591006","library or archives","30",83
"59150591006","museum","30",83
"59150591006","theatre/performance and concert hall","15",83
"59150591007","gallery","30",90
"59150591007","library or archives","30",90
"59150591007","museum","30",90
"59150591007","theatre/performance and concert hall","15",90
"59150591008","gallery","30",74
"59150591008","library or archives","30",74
"59150591008","museum","30",74
"59150591008","theatre/performance and concert hall","15",74
"59150592001","gallery","30",163
"59150592001","library or archives","15",163
"59150592001","museum","30",163
"59150592001","theatre/performance and concert hall","15",163
"59150592002","gallery","30",61
"59150592002","library or archives","15",61
"59150592002","museum","30",61
"59150592002","theatre/performance and concert hall","15",61
"59150592003","gallery","30",67
"59150592003","library or archives","15",67
"59150592003","museum","30",67
"59150592003","theatre/performance and concert hall","15",67
"59150592004","gallery","30",81
"59150592004","library or archives","15",81
"59150592004","museum","30",81
"59150592004","theatre/performance and concert hall","15",81
"59150592005","gallery","30",83
"59150592005","library or archives","15",83
"59150592005","museum","30",83
"59150592005","theatre/performance and concert hall","15",83
"59150592006","gallery","30",84
"59150592006","library or archives","15",84
"59150592006","museum","30",84
"59150592006","theatre/performance and concert hall","15",84
"59150592007","gallery","30",78
"59150592007","library or archives","15",78
"59150592007","museum","30",78
"59150592007","theatre/performance and concert hall","15",78
"59150593001","gallery","30",167
"59150593001","library or archives","15",167
"59150593001","museum","30",167
"59150593001","theatre/performance and concert hall","15",167
"59150593002","gallery","30",73
"59150593002","library or archives","15",73
"59150593002","museum","30",73
"59150593002","theatre/performance and concert hall","15",73
"59150593003","gallery","30",71
"59150593003","library or archives","15",71
"59150593003","museum","30",71
"59150593003","theatre/performance and concert hall","15",71
"59150593004","gallery","30",83
"59150593004","library or archives","30",83
"59150593004","museum","30",83
"59150593004","theatre/performance and concert hall","15",83
"59150593005","gallery","30",96
"59150593005","library or archives","15",96
"59150593005","museum","30",96
"59150593005","theatre/performance and concert hall","15",96
"59150593006","gallery","30",57
"59150593006","library or archives","15",57
"59150593006","museum","30",57
"59150593006","theatre/performance and concert hall","15",57
"59150594001","gallery","30",95
"59150594001","library or archives","15",95
"59150594001","museum","30",95
"59150594001","theatre/performance and concert hall","15",95
"59150594002","gallery","30",50
"59150594002","library or archives","15",50
"59150594002","museum","30",50
"59150594002","theatre/performance and concert hall","15",50
"59150594003","gallery","30",103
"59150594003","library or archives","15",103
"59150594003","museum","30",103
"59150594003","theatre/performance and concert hall","15",103
"59150594004","gallery","30",100
"59150594004","library or archives","15",100
"59150594004","museum","30",100
"59150594004","theatre/performance and concert hall","15",100
"59150594005","gallery","30",104
"59150594005","library or archives","15",104
"59150594005","museum","30",104
"59150594005","theatre/performance and concert hall","15",104
"59150595001","gallery","30",197
"59150595001","library or archives","15",197
"59150595001","museum","30",197
"59150595001","theatre/performance and concert hall","15",197
"59150595002","gallery","30",92
"59150595002","library or archives","15",92
"59150595002","museum","30",92
"59150595002","theatre/performance and concert hall","15",92
"59150595003","gallery","30",84
"59150595003","library or archives","30",84
"59150595003","museum","30",84
"59150595003","theatre/performance and concert hall","15",84
"59150595004","gallery","30",84
"59150595004","library or archives","30",84
"59150595004","museum","30",84
"59150595004","theatre/performance and concert hall","15",84
